Attribute,Index,Dirty Value,Cleaned Value,Clean Value
season,17,28,28.000000000000004,1
season,28,90,90.00000000000001,1
season,31,38,38.00000000000001,1
season,34,24,24.000000000000004,1
season,58,90,90.00000000000001,1
season,73,62,62.00000000000001,1
season,92,33.30755975,33.30755975000001,1
season,105,54,54.00000000000001,1
season,108,46,46.00000000000001,1
season,123,38,38.00000000000001,1
season,127,24,24.000000000000004,1
season,151,38,38.00000000000001,1
season,178,54,54.00000000000001,1
season,188,54,54.00000000000001,1
season,189,46,46.00000000000001,1
season,198,38,38.00000000000001,1
season,200,24,24.000000000000004,1
season,214,46,46.00000000000001,1
season,225,62,62.00000000000001,1
season,243,74,74.00000000000001,1
season,245,46,46.00000000000001,1
season,273,38,38.00000000000001,1
season,304,90,90.00000000000001,1
season,306,24,24.000000000000004,1
season,309,74,74.00000000000001,1
season,321,54,54.00000000000001,1
season,327,28,28.000000000000004,1
season,335,62,62.00000000000001,1
season,347,62,62.00000000000001,1
season,370,62,62.00000000000001,1
season,372,24,24.000000000000004,1
season,391,28,28.000000000000004,1
season,397,28,28.000000000000004,1
season,401,90,90.00000000000001,1
season,434,90,90.00000000000001,1
season,436,90,90.00000000000001,1
season,441,46,46.00000000000001,1
season,444,62,62.00000000000001,1
season,472,38,38.00000000000001,1
season,479,54,54.00000000000001,1
season,481,128.779091,128.77909100000002,1
season,488,46,46.00000000000001,1
season,497,38,38.00000000000001,1
season,502,46,46.00000000000001,1
season,538,74,74.00000000000001,1
season,545,74,74.00000000000001,1
season,580,90,90.00000000000001,1
season,581,-5.342459119,-5.342459118999999,1
season,582,24,24.000000000000004,1
season,620,38,38.00000000000001,1
season,621,46,46.00000000000001,1
season,629,24,24.000000000000004,1
season,637,74,74.00000000000001,1
season,644,90,90.00000000000001,1
season,692,74,74.00000000000001,1
season,699,46,46.00000000000001,1
season,725,28,28.000000000000004,1
season,738,46,46.00000000000001,1
season,749,24,24.000000000000004,1
season,762,28,28.000000000000004,1
season,790,14.24742309,14.247423090000002,1
season,805,90,90.00000000000001,1
season,823,29.11745067,29.117450670000004,1
season,839,38,38.00000000000001,1
season,840,90,90.00000000000001,1
season,869,38,38.00000000000001,1
season,873,38,38.00000000000001,1
season,876,38,38.00000000000001,1
season,889,24,24.000000000000004,1
season,890,165.7317319,165.73173190000003,1
season,902,28,28.000000000000004,1
season,929,74,74.00000000000001,1
season,951,54,54.00000000000001,1
season,962,28,28.000000000000004,1
season,968,90,90.00000000000001,1
season,974,46,46.00000000000001,1
season,976,54,54.00000000000001,1
season,993,28,28.000000000000004,1
season,994,54,54.00000000000001,1
season,1002,24,24.000000000000004,1
season,1029,38,38.00000000000001,1
season,1030,28,28.000000000000004,1
season,1039,54,54.00000000000001,1
season,1062,46,46.00000000000001,1
season,1071,74,74.00000000000001,1
season,1110,54,54.00000000000001,1
season,1112,90,90.00000000000001,1
season,1124,90,90.00000000000001,1
season,1127,38,38.00000000000001,1
season,1134,46,46.00000000000001,1
season,1189,24,24.000000000000004,1
season,1196,38,38.00000000000001,1
season,1200,54,54.00000000000001,1
season,1237,38,38.00000000000001,1
season,1248,46,46.00000000000001,1
season,1255,46,46.00000000000001,1
season,1257,54,54.00000000000001,1
season,1262,90,90.00000000000001,1
season,1263,38,38.00000000000001,1
season,1264,62,62.00000000000001,1
season,1273,62,62.00000000000001,1
season,1308,24,24.000000000000004,1
season,1312,74,74.00000000000001,1
season,1319,62,62.00000000000001,1
season,1321,46,46.00000000000001,1
season,1325,62,62.00000000000001,1
season,1347,62,62.00000000000001,1
season,1351,90,90.00000000000001,1
season,1358,-85.21835488,-85.21835488000002,1
season,1396,38,38.00000000000001,1
season,1418,38,38.00000000000001,1
season,1432,74,74.00000000000001,1
season,1480,38,38.00000000000001,1
season,1481,46,46.00000000000001,1
season,1487,28,28.000000000000004,1
season,1490,24,24.000000000000004,1
season,1499,54,54.00000000000001,1
season,1506,54,54.00000000000001,1
season,1507,24,24.000000000000004,1
season,1526,46,46.00000000000001,1
season,1543,54,54.00000000000001,1
season,1597,38,38.00000000000001,1
season,1604,28,28.000000000000004,1
season,1611,38,38.00000000000001,1
season,1618,90,90.00000000000001,1
season,1632,38,38.00000000000001,1
season,1663,74,74.00000000000001,1
season,1677,38,38.00000000000001,1
season,1700,28,28.000000000000004,1
season,1712,24,24.000000000000004,1
season,1716,28,28.000000000000004,1
season,1729,24,24.000000000000004,1
season,1741,90,90.00000000000001,1
season,1743,28,28.000000000000004,1
season,1774,54,54.00000000000001,1
season,1796,74,74.00000000000001,1
season,1799,62,62.00000000000001,1
season,1811,46,46.00000000000001,2
season,1830,24,24.000000000000004,2
season,1841,62,62.00000000000001,2
season,1865,54,54.00000000000001,2
season,1876,54,54.00000000000001,2
season,1889,54,54.00000000000001,2
season,1908,28,28.000000000000004,2
season,1913,28,28.000000000000004,2
season,1924,54,54.00000000000001,2
season,1938,46,46.00000000000001,2
season,1947,74,74.00000000000001,2
season,1950,38,38.00000000000001,2
season,1982,46,46.00000000000001,2
season,1997,46,46.00000000000001,2
season,1999,24,24.000000000000004,2
season,2007,54,54.00000000000001,2
season,2013,28,28.000000000000004,2
season,2016,90,90.00000000000001,2
season,2020,74,74.00000000000001,2
season,2028,46,46.00000000000001,2
season,2041,28,28.000000000000004,2
season,2045,74,74.00000000000001,2
season,2046,74,74.00000000000001,2
season,2072,90,90.00000000000001,2
season,2076,62,62.00000000000001,2
season,2102,-13.48205131,-13.482051309999996,2
season,2130,54,54.00000000000001,2
season,2136,62,62.00000000000001,2
season,2139,46,46.00000000000001,2
season,2140,62,62.00000000000001,2
season,2163,74,74.00000000000001,2
season,2171,297.1581642,297.15816419999993,2
season,2207,28,28.000000000000004,2
season,2228,62,62.00000000000001,2
season,2233,28,28.000000000000004,2
season,2264,38,38.00000000000001,2
season,2295,54,54.00000000000001,2
season,2301,24,24.000000000000004,2
season,2304,24,24.000000000000004,2
season,2317,62,62.00000000000001,2
season,2335,74,74.00000000000001,2
season,2357,28,28.000000000000004,2
season,2371,46,46.00000000000001,2
season,2372,54,54.00000000000001,2
season,2374,24,24.000000000000004,2
season,2423,62,62.00000000000001,2
season,2425,24,24.000000000000004,2
season,2427,62,62.00000000000001,2
season,2428,54,54.00000000000001,2
season,2447,0.306343909,0.3063439090000002,2
season,2481,54,54.00000000000001,2
season,2515,24,24.000000000000004,2
season,2525,62,62.00000000000001,2
season,2531,54,54.00000000000001,2
season,2540,74,74.00000000000001,2
season,2543,54,54.00000000000001,2
season,2556,28,28.000000000000004,2
season,2566,28,28.000000000000004,2
season,2595,62,62.00000000000001,2
season,2604,24,24.000000000000004,2
season,2606,90,90.00000000000001,2
season,2619,54,54.00000000000001,2
season,2634,46,46.00000000000001,2
season,2635,54,54.00000000000001,2
season,2641,38,38.00000000000001,2
season,2649,46,46.00000000000001,2
season,2653,74,74.00000000000001,2
season,2655,74,74.00000000000001,2
season,2659,28,28.000000000000004,2
season,2685,54,54.00000000000001,2
season,2695,90,90.00000000000001,2
season,2712,90,90.00000000000001,2
season,2717,-145.8879947,-145.88799470000004,2
season,2719,46,46.00000000000001,2
season,2726,54,54.00000000000001,2
season,2733,28,28.000000000000004,2
season,2741,54,54.00000000000001,2
season,2747,24,24.000000000000004,2
season,2751,28,28.000000000000004,2
season,2756,46,46.00000000000001,2
season,2786,54,54.00000000000001,2
season,2789,62,62.00000000000001,2
season,2790,90,90.00000000000001,2
season,2808,38,38.00000000000001,2
season,2812,54,54.00000000000001,2
season,2824,62,62.00000000000001,2
season,2866,28,28.000000000000004,2
season,2871,38,38.00000000000001,2
season,2873,62,62.00000000000001,2
season,2907,46,46.00000000000001,2
season,2914,54,54.00000000000001,2
season,2935,74,74.00000000000001,2
season,2938,38,38.00000000000001,2
season,2948,90,90.00000000000001,2
season,2952,24,24.000000000000004,2
season,2961,28,28.000000000000004,2
season,2972,46,46.00000000000001,2
season,2995,24,24.000000000000004,2
season,2998,90,90.00000000000001,2
season,3005,54,54.00000000000001,2
season,3021,28,28.000000000000004,2
season,3029,24,24.000000000000004,2
season,3037,28,28.000000000000004,2
season,3052,90,90.00000000000001,2
season,3066,28,28.000000000000004,2
season,3110,90,90.00000000000001,2
season,3118,62,62.00000000000001,2
season,3165,90,90.00000000000001,2
season,3177,54,54.00000000000001,2
season,3181,54,54.00000000000001,2
season,3192,46,46.00000000000001,2
season,3195,24,24.000000000000004,2
season,3198,46,46.00000000000001,2
season,3199,24,24.000000000000004,2
season,3225,24,24.000000000000004,2
season,3232,46,46.00000000000001,2
season,3237,74,74.00000000000001,2
season,3253,74,74.00000000000001,2
season,3273,28,28.000000000000004,2
season,3333,54,54.00000000000001,2
season,3344,74,74.00000000000001,2
season,4084,-3.82521642,-3.8252164199999994,3
season,4135,-180.7280691,-180.72806909999997,3
season,4392,-165.9877391,-165.98773909999997,3
season,4809,-253.8531802,-253.85318020000005,3
season,4933,-121.3669077,-121.36690769999998,3
season,5079,-57.03525344,-57.035253440000005,3
season,5234,30.15046869,30.150468690000004,3
season,5282,-13.00504838,-13.005048380000002,3
season,5406,-121.4977445,-121.49774449999998,3
season,5521,12.842922,12.842921999999998,3
season,5540,-11.35722923,-11.357229230000002,3
season,5831,48.52090717,48.520907169999994,3
season,5886,-183.806631,-183.80663100000004,3
season,6064,-7.905631003,-7.905631002999999,3
season,6104,172.9101346,172.91013459999996,3
season,7236,84.08241342,84.08241341999998,4
season,7554,-15.42596693,-15.425966930000005,4
season,7721,-11.50638728,-11.506387280000002,4
season,7792,-6.510140364,-6.510140364000001,4
season,8102,-30.10432407,-30.104324070000004,4
season,8113,-9.835562004,-9.835562003999996,4
season,8201,11.92669246,11.926692459999998,4
season,8340,57.71410469,57.71410468999999,4
season,8605,-79.48338239,-79.48338238999999,1
season,8649,38,38.00000000000001,1
season,8651,24,24.000000000000004,1
season,8668,46,46.00000000000001,1
season,8679,74,74.00000000000001,1
season,8684,54,54.00000000000001,1
season,8689,24,24.000000000000004,1
season,8690,38,38.00000000000001,1
season,8707,28,28.000000000000004,1
season,8713,38,38.00000000000001,1
season,8715,28,28.000000000000004,1
season,8722,54,54.00000000000001,1
season,8724,29.78070489,29.780704890000003,1
season,8753,90,90.00000000000001,1
season,8795,74,74.00000000000001,1
season,8796,-35.94844315,-35.94844315000001,1
season,8798,-8.810023044,-8.810023044000001,1
season,8822,74,74.00000000000001,1
season,8830,54,54.00000000000001,1
season,8832,28,28.000000000000004,1
season,8841,90,90.00000000000001,1
season,8853,74,74.00000000000001,1
season,8856,74,74.00000000000001,1
season,8858,54,54.00000000000001,1
season,8891,62,62.00000000000001,1
season,8897,46,46.00000000000001,1
season,8901,90,90.00000000000001,1
season,8938,46,46.00000000000001,1
season,8943,24,24.000000000000004,1
season,8948,46,46.00000000000001,1
season,8958,90,90.00000000000001,1
season,9000,28,28.000000000000004,1
season,9018,28,28.000000000000004,1
season,9024,90,90.00000000000001,1
season,9027,90,90.00000000000001,1
season,9030,54,54.00000000000001,1
season,9034,-7.022887146,-7.022887146000001,1
season,9041,28,28.000000000000004,1
season,9056,90,90.00000000000001,1
season,9076,62,62.00000000000001,1
season,9106,-1.87737896,-1.8773789599999997,1
season,9115,167.1868443,167.18684430000002,1
season,9116,74,74.00000000000001,1
season,9132,38,38.00000000000001,1
season,9151,24,24.000000000000004,1
season,9162,90,90.00000000000001,1
season,9169,62,62.00000000000001,1
season,9180,28,28.000000000000004,1
season,9193,90,90.00000000000001,1
season,9220,28,28.000000000000004,1
season,9236,90,90.00000000000001,1
season,9239,38,38.00000000000001,1
season,9241,54,54.00000000000001,1
season,9255,62,62.00000000000001,1
season,9265,74,74.00000000000001,1
season,9281,-30.61534386,-30.615343860000003,1
season,9285,54,54.00000000000001,1
season,9295,74,74.00000000000001,1
season,9296,46,46.00000000000001,1
season,9300,54,54.00000000000001,1
season,9306,74,74.00000000000001,1
season,9317,90,90.00000000000001,1
season,9329,54,54.00000000000001,1
season,9378,62,62.00000000000001,1
season,9383,54,54.00000000000001,1
season,9402,176.4692664,176.46926639999998,1
season,9403,38,38.00000000000001,1
season,9412,28,28.000000000000004,1
season,9424,46,46.00000000000001,1
season,9436,90,90.00000000000001,1
season,9462,74,74.00000000000001,1
season,9478,90,90.00000000000001,1
season,9505,90,90.00000000000001,1
season,9511,74,74.00000000000001,1
season,9539,46,46.00000000000001,1
season,9551,46,46.00000000000001,1
season,9552,24,24.000000000000004,1
season,9554,90,90.00000000000001,1
season,9561,38,38.00000000000001,1
season,9563,24,24.000000000000004,1
season,9619,54,54.00000000000001,1
season,9643,38,38.00000000000001,1
season,9644,74,74.00000000000001,1
season,9645,54,54.00000000000001,1
season,9662,28,28.000000000000004,1
season,9666,38,38.00000000000001,1
season,9673,90,90.00000000000001,1
season,9686,62,62.00000000000001,1
season,9690,24,24.000000000000004,1
season,9721,90,90.00000000000001,1
