dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
-1.0842496586262553,38.39451294621146,-1.005134303558242,-1.6104379197072796,-1.2361146928558655,310.9062244525882,1.493890838990236,-1.4668999385831003,-0.665192850623498,-1.3346475857785283,-1.0932806043145817,0.6363696600620073,-1.5538885118643433,-0.6627550640369071,-0.9500104690752884,13.0
-1.0842496586262553,18.51893932331046,-1.005134303558242,-1.6104379197072796,-1.0914849296559108,586.0909068723968,1.493890838990236,-1.4668999385831003,-0.665192850623498,-1.3346475857785283,-1.0932806043145817,0.6363696600620073,-1.5538885118643433,-0.7236025331742111,-1.009474134072349,1.0
-1.0842496586262553,86.27657667410931,-1.005134303558242,-1.6104379197072796,-0.9468551664559559,544.2149769389476,1.493890838990236,-1.4668999385831003,0.8989238522564601,-1.3346475857785283,-1.2696020111126527,0.6363696600620073,-0.8214836522334962,-0.7236025331742111,-1.009474134072349,1.0
-1.0842496586262553,65.49756788653099,-1.005134303558242,-1.6104379197072796,-0.8022254032560011,520.2858741198338,1.493890838990236,-1.4668999385831003,-0.665192850623498,-1.4385163971262351,-1.1817322671307757,0.8955386933154613,-1.5538885118643433,-0.6830375537493417,-1.0160812079609114,2.0
-1.0842496586262553,61.88382722782172,-1.005134303558242,-9.10467727898751,-0.5129658768560915,310.9062244525882,1.493890838990236,-1.4668999385831003,-0.665192850623498,-1.3346475857785283,-1.0932806043145817,0.6363696600620073,-1.5538885118643433,-0.7033200434617765,-0.9698316907409752,8.0
-1.0842496586262553,83.56627118007735,-1.005134303558242,-1.6104379197072796,-0.3683361136561368,550.1972526437261,1.493890838990236,-1.4668999385831003,-0.665192850623498,-0.9191723403877018,-0.7406377907184398,0.6882034667126982,-1.5538885118643433,-0.5613426154747336,-0.9764387646295375,14.0
-1.078777018418524,33.87733712282486,-1.005134303558242,-1.6104379197072796,-1.67000398245573,215.18981317613307,-1.4975629536636894,-1.4668999385831003,0.8989238522564601,-0.19209066095375524,-0.12380382634234949,1.310209146520987,0.8860986600085125,-0.6424725743244724,-0.9301892474096015,17.0
-1.078777018418524,42.008253604920725,-1.005134303558242,-1.6104379197072796,-1.525374219255775,316.88850015736665,-1.4975629536636894,-1.4668999385831003,0.8989238522564601,-0.29595947230146197,-0.21167357032422648,1.6212119864251313,0.5198962301930887,-0.7033200434617765,-0.9103680257439146,17.0
-1.078777018418524,67.30443821588563,-1.005134303558242,4.259762615542167,-1.3807444560558204,752.9274162181084,-1.4975629536636894,-1.4668999385831003,0.8989238522564601,-0.39982828364916867,-0.3001252331404205,1.932214826329276,0.7643036554493651,-0.7033200434617765,-0.9632246168524129,9.0
-1.078777018418524,79.04909535669077,-1.005134303558242,-1.6104379197072796,-1.2361146928558655,155.36705612834862,-1.4975629536636894,-1.4668999385831003,0.8989238522564601,-0.19209066095375524,-0.12380382634234949,1.6212119864251313,0.0318987958185178,-0.6830375537493417,-0.9896529124066621,6.0
-1.078777018418524,67.30443821588563,-1.005134303558242,-1.6104379197072796,-1.0914849296559108,221.17208888091153,-1.4975629536636894,-1.4668999385831003,0.8989238522564601,-0.19209066095375524,-0.12380382634234949,1.6212119864251313,0.0318987958185178,-0.6830375537493417,-1.009474134072349,3.0
-1.078777018418524,44.71855909895268,-1.005134303558242,-1.6104379197072796,-0.8022254032560011,454.48084136727095,-1.4975629536636894,-1.4668999385831003,2.463040555136418,-0.39982828364916867,-0.3001252331404205,0.740037273363389,0.8860986600085125,-0.7236025331742111,-1.0028670601837868,2.0
-1.078777018418524,32.07046679347023,-1.005134303558242,-1.4147537564276023,-0.6575956400560463,358.7644300908158,-1.4975629536636894,-1.4668999385831003,0.8989238522564601,-0.5036970949968751,-0.38799497712229747,0.6882034667126982,0.0318987958185178,-0.7236025331742111,-1.009474134072349,1.0
-1.078777018418524,83.56627118007735,-1.005134303558242,-1.6104379197072796,-0.5129658768560915,508.32132271027695,-1.4975629536636894,-1.4668999385831003,2.463040555136418,-0.5036970949968751,-0.38799497712229747,0.4290344334592442,0.2763062210747937,-0.7236025331742111,-0.9632246168524129,8.0
-1.078777018418524,62.78726239249904,-1.005134303558242,-1.6104379197072796,-0.3683361136561368,568.1440797580614,-1.4975629536636894,-1.4668999385831003,0.8989238522564601,-0.6075659063445819,-0.4764466399384918,0.6882034667126982,0.2763062210747937,-0.7033200434617765,-0.8905468040782277,20.0
-1.078777018418524,21.229244817342412,-1.005134303558242,-1.6104379197072796,1.5118508079432755,580.1086311676183,-1.4975629536636894,-1.4668999385831003,-0.665192850623498,-1.3346475857785283,-1.5343750807269179,-0.9704783461094059,0.8860986600085125,-0.7236025331742111,-0.9566175429638507,9.0
-1.078777018418524,28.456726134760956,-1.005134303558242,-1.6104379197072796,1.6564805711432304,197.24298606179775,-1.4975629536636894,-1.4668999385831003,-0.665192850623498,-1.4385163971262351,-1.4459234179107239,-0.8149769261573337,-0.21169121329977728,-0.7236025331742111,-0.9632246168524129,8.0
-1.0733043782107927,85.37314150943199,-1.005134303558242,-1.6104379197072796,-1.525374219255775,412.6049114338218,-0.9989873215547018,0.6817097565400098,-0.665192850623498,-1.5423852084739416,-1.7985662315068658,-0.9704783461094059,1.8620935287576548,-0.7236025331742111,-1.0028670601837868,2.0
-1.0733043782107927,-122.00793795867447,-1.005134303558242,-1.6104379197072796,-1.0914849296559108,65.63292055667193,-0.9989873215547018,0.6817097565400098,-0.665192850623498,-1.7501228311693546,-1.9748876383049367,-0.8149769261573337,1.6185035196393596,-0.7236025331742111,-1.009474134072349,1.0
-1.0733043782107927,31.16703162879291,-1.005134303558242,-1.6104379197072796,-0.9468551664559559,257.06574310958223,-0.9989873215547018,0.6817097565400098,-0.665192850623498,-1.7501228311693546,-1.9748876383049367,-0.8149769261573337,0.7643036554493651,-0.7236025331742111,-0.9962599862952244,3.0
-1.0733043782107927,27.553290970083637,-1.005134303558242,-1.6104379197072796,1.6564805711432304,442.51628995771404,-0.9989873215547018,0.6817097565400098,-0.665192850623498,-1.6462540198216482,-1.5343750807269179,-0.40030647295180743,-0.6996886476743486,-0.7033200434617765,-0.9434033951867261,12.0
-1.0678317380030615,70.9181788745949,-1.005134303558242,-1.6104379197072796,-1.67000398245573,59.65064485189349,-0.5004116894457142,0.6817097565400098,-0.665192850623498,-1.7501228311693546,-1.7106964875249888,-0.40030647295180743,-0.6996886476743486,-0.7236025331742111,-0.9830458385180998,5.0
-1.0678317380030615,44.71855909895268,-1.005134303558242,-1.6104379197072796,-1.525374219255775,197.24298606179775,-0.5004116894457142,0.6817097565400098,-0.665192850623498,-1.7501228311693546,-1.7106964875249888,-0.1929712463490448,-0.6996886476743486,-0.7236025331742111,-1.0028670601837868,2.0
-1.0678317380030615,21.229244817342412,-1.005134303558242,-1.6104379197072796,-1.3807444560558204,233.13664029046842,-0.5004116894457142,0.6817097565400098,-0.665192850623498,-1.8539916425170615,-1.8870178943230598,0.014363980253718382,-0.45609863855605337,-0.7236025331742111,-1.009474134072349,1.0
-1.0678317380030615,53.75291074572586,-1.005134303558242,-1.6104379197072796,-1.0914849296559108,83.57974767100728,-0.5004116894457142,0.6817097565400098,-0.665192850623498,-1.8539916425170615,-1.7106964875249888,0.014363980253718382,-0.8214836522334962,-0.7236025331742111,-1.0028670601837868,2.0
-1.0678317380030615,21.229244817342412,-1.005134303558242,-1.6104379197072796,-0.9468551664559559,322.87077586214514,-0.5004116894457142,0.6817097565400098,-0.665192850623498,-1.9578604538647681,-1.8870178943230598,0.27353301350717235,-0.6996886476743486,-0.7236025331742111,-0.9896529124066621,4.0
-5.444960812782769,7.677717347182642,-1.005134303558242,-1.6104379197072796,1.3672210447433208,101.5265747853426,-0.5004116894457142,0.6817097565400098,-0.665192850623498,-1.4385163971262351,-1.1817322671307757,0.06619778690440918,-1.5538885118643433,-0.7236025331742111,-0.6989416613099212,48.0
-1.0678317380030615,27.831151263473007,-1.005134303558242,-1.6104379197072796,1.6564805711432304,149.38478042357016,-0.5004116894457142,0.6817097565400098,-0.665192850623498,-1.5423852084739416,-1.4459234179107239,0.32536682015786256,-0.8214836522334962,-0.6830375537493417,-0.9566175429638507,11.0
-1.06235909779533,82.66283601540003,-1.005134303558242,-4.392182388832396,-1.67000398245573,239.11891599524688,-0.0018360573367267095,0.6817097565400098,-0.665192850623498,-1.5423852084739416,-1.2696020111126527,0.06619778690440918,-1.5538885118643433,-0.7236025331742111,-0.9764387646295375,6.0
-1.06235909779533,78.14566019201345,-1.005134303558242,-1.6104379197072796,-1.525374219255775,334.835327271702,-0.0018360573367267095,0.6817097565400098,-0.665192850623498,-1.7501228311693546,-1.6222448247087948,0.5845358534113165,-0.8214836522334962,-0.7236025331742111,-0.9764387646295375,6.0
-1.06235909779533,-34.03201664286541,-1.005134303558242,-1.6104379197072796,-1.3807444560558204,125.45567760445638,-0.0018360573367267095,0.6817097565400098,-0.665192850623498,-1.7501228311693546,-1.6222448247087948,0.5845358534113165,-0.8214836522334962,-0.7236025331742111,-1.0028670601837868,2.0
-1.06235909779533,8.58115251185996,-1.005134303558242,-1.6104379197072796,-1.0914849296559108,257.06574310958223,-0.0018360573367267095,0.6817097565400098,-0.665192850623498,-1.3346475857785283,-1.4459234179107239,-0.7631431195066429,0.2763062210747937,-0.7236025331742111,-1.0028670601837868,2.0
-1.06235909779533,58.27008656911245,-1.005134303558242,-1.6104379197072796,-0.9468551664559559,239.11891599524688,-0.0018360573367267095,0.6817097565400098,-0.665192850623498,-1.4385163971262351,-1.4459234179107239,-0.8149769261573337,-0.21169121329977728,-0.7236025331742111,-0.9962599862952244,3.0
-1.06235909779533,86.27657667410931,-1.005134303558242,-1.6104379197072796,1.6564805711432304,340.81760297648043,-0.0018360573367267095,0.6817097565400098,-0.665192850623498,-1.5423852084739416,-1.2696020111126527,-0.8149769261573337,-1.5538885118643433,-0.7033200434617765,-0.89715387796679,19.0
