Attribute,Index,Clean Value,Dirty Value
ounces,1512,12,12.0 oz
ounces,1513,12,12.0 ounce
ounces,1514,16,16.0 oz
ounces,1515,12,12.0 oz.
ounces,1516,12,12.0 oz.
ounces,1517,12,12.0 oz
ounces,1522,12,12.0 oz.
ounces,1523,12,12.0 oz.
ounces,1524,12,12.0 oz
ounces,1529,16,16.0 oz
ounces,1530,16,16.0 oz.
ounces,1531,16,16.0 oz
ounces,1532,16,16.0 ounce
ounces,1533,16,16.0 oz
ounces,1534,16,16.0 oz.
ounces,1536,16,16.0 oz.
ounces,1539,16,16.0 ounce
ounces,1552,12,12.0 oz
ounces,1561,12,12.0 oz
ounces,1562,19.2,19.2 oz.
ounces,1565,19.2,19.2 oz.
ounces,1757,12,12.0 ounce
ounces,1758,12,12.0 ounce
ounces,1761,16,16.0 oz.
ounces,1764,16,16.0 oz.
ounces,1765,16,16.0 ounce
ounces,1768,16,16.0 oz.
ounces,1769,16,16.0 ounce
ounces,1770,16,16.0 oz.
ounces,1771,12,12.0 ounce
ounces,1772,12,12.0 ounce
ounces,1774,12,12.0 oz.
ounces,1775,12,12.0 oz
ounces,1776,12,12.0 oz.
ounces,1777,12,12.0 oz.
ounces,1778,12,12.0 oz
ounces,1779,12,12.0 oz.
ounces,1780,12,12.0 oz.
ounces,1781,16,16.0 oz.
ounces,1782,16,16.0 ounce
ounces,1783,12,12.0 oz
ounces,1784,12,12.0 oz.
ounces,1785,12,12.0 oz.
ounces,1786,12,12.0 ounce
ounces,1788,16,16.0 ounce
ounces,1789,16,16.0 oz
ounces,1791,12,12.0 ounce
ounces,1792,12,12.0 oz.
ounces,1794,12,12.0 oz.
ounces,1795,12,12.0 oz.
ounces,1798,12,12.0 oz
ounces,1799,12,12.0 oz.
ounces,1800,12,12.0 ounce
ounces,1802,12,12.0 oz
ounces,1803,12,12.0 oz.
ounces,1804,12,12.0 ounce
ounces,1805,12,12.0 oz.
ounces,1806,12,12.0 ounce
ounces,1807,12,12.0 oz
ounces,1808,16,16.0 ounce
ounces,1809,12,12.0 ounce
ounces,1810,16,16.0 ounce
ounces,1811,12,12.0 ounce
ounces,1812,12,12.0 oz
ounces,1813,12,12.0 oz.
ounces,1814,12,12.0 oz.
ounces,1815,12,12.0 oz.
ounces,1816,12,12.0 oz.
ounces,1818,16,16.0 oz.
ounces,1822,12,12.0 oz
ounces,1823,12,12.0 oz.
ounces,1824,12,12.0 ounce
ounces,1825,12,12.0 oz.
ounces,1826,12,12.0 oz. alumi-tek
ounces,1827,12,12.0 oz.
ounces,1829,12,12.0 oz.
ounces,1834,16,16.0 oz
ounces,1835,16,16.0 ounce
ounces,1836,16,16.0 ounce
ounces,1837,16,16.0 oz.
ounces,1838,16,16.0 oz.
ounces,1839,12,12.0 oz.
ounces,1840,12,12.0 ounce
ounces,1845,12,12.0 ounce
ounces,1846,12,12.0 oz.
ounces,1847,12,12.0 oz.
ounces,1848,12,12.0 oz.
ounces,1849,16,16.0 oz.
ounces,1850,12,12.0 ounce
ounces,1851,12,12.0 oz.
ounces,1853,12,12.0 oz. alumi-tek
ounces,1854,16,16.0 oz
ounces,1855,12,12.0 oz.
ounces,1856,12,12.0 oz.
ounces,1857,12,12.0 oz
ounces,1858,12,12.0 oz. alumi-tek
ounces,1859,12,12.0 oz
ounces,1862,24,24.0 ounce
ounces,1863,12,12.0 oz.
ounces,1864,12,12.0 oz.
ounces,1865,12,12.0 ounce
ounces,1867,16,16.0 ounce
ounces,1868,16,16.0 oz.
ounces,1869,16,16.0 oz.
ounces,1871,12,12.0 oz. alumi-tek
ounces,1872,16,16.0 oz.
ounces,1873,16,16.0 oz.
ounces,1874,16,16.0 ounce
ounces,1875,12,12.0 oz
ounces,1876,16,16.0 oz.
ounces,1877,16,16.0 ounce
ounces,1878,16,16.0 ounce
ounces,1879,16,16.0 oz.
ounces,1880,16,16.0 oz.
ounces,1883,12,12.0 oz
ounces,1885,12,12.0 ounce
ounces,1886,12,12.0 oz.
ounces,1887,12,12.0 oz
ounces,1888,12,12.0 oz.
ounces,1889,12,12.0 ounce
ounces,1890,12,12.0 oz.
ounces,1891,12,12.0 oz
ounces,1892,12,12.0 oz
ounces,1893,12,12.0 oz.
ounces,1894,12,12.0 oz
ounces,1895,12,12.0 ounce
ounces,1896,24,24.0 ounce
ounces,1897,24,24.0 ounce
ounces,1898,12,12.0 ounce
ounces,1902,12,12.0 oz.
ounces,1903,12,12.0 ounce
ounces,1908,12,12.0 oz. alumi-tek
ounces,1909,12,12.0 oz.
ounces,1910,12,12.0 ounce
ounces,1911,12,12.0 oz.
ounces,1913,12,12.0 oz.
ounces,1914,12,12.0 oz
ounces,1915,12,12.0 ounce
ounces,1916,12,12.0 oz. alumi-tek
ounces,1917,12,12.0 oz.
ounces,1918,12,12.0 oz.
ounces,1919,12,12.0 oz
ounces,1920,12,12.0 oz.
ounces,1922,12,12.0 ounce
ounces,1923,12,12.0 oz. alumi-tek
ounces,1926,16,16.0 oz
ounces,1928,12,12.0 oz.
ounces,1929,16,16.0 oz.
ounces,1930,16,16.0 oz
ounces,1931,12,12.0 oz
ounces,1932,12,12.0 oz.
ounces,1934,12,12.0 oz.
ounces,1935,12,12.0 oz.
ounces,1936,12,12.0 oz.
ounces,1937,16,16.0 oz.
ounces,1939,16,16.0 ounce
ounces,1940,16,16.0 oz. alumi-tek
ounces,1941,16,16.0 oz.
ounces,1942,16,16.0 oz.
ounces,1943,12,12.0 oz.
ounces,1944,16,16.0 oz.
ounces,1945,16,16.0 ounce
ounces,1948,12,12.0 oz
ounces,1950,12,12.0 oz.
ounces,1951,16,16.0 oz
ounces,1952,16,16.0 oz
ounces,1953,16,16.0 oz. alumi-tek
ounces,1960,12,12.0 oz.
ounces,1961,12,12.0 oz
ounces,1964,12,12.0 ounce
ounces,1966,12,12.0 oz
ounces,1969,12,12.0 oz.
ounces,1970,16,16.0 oz
ounces,1971,16,16.0 oz
ounces,1973,16,16.0 oz.
ounces,1974,16,16.0 oz
ounces,1975,16,16.0 oz.
ounces,1976,16,16.0 oz.
ounces,1977,12,12.0 oz
ounces,1978,16,16.0 oz.
ounces,1979,12,12.0 oz.
ounces,1981,12,12.0 oz
ounces,1982,12,12.0 oz.
ounces,1983,12,12.0 ounce
ounces,1984,12,12.0 ounce
ounces,1985,12,12.0 oz
ounces,1986,16,16.0 oz
ounces,1987,12,12.0 oz
ounces,1989,12,12.0 oz
ounces,1990,12,12.0 ounce
ounces,1991,12,12.0 oz.
ounces,1992,12,12.0 oz
ounces,1993,12,12.0 oz
ounces,1994,12,12.0 oz. alumi-tek
ounces,1997,12,12.0 oz
ounces,1999,12,12.0 oz.
ounces,2000,12,12.0 oz. alumi-tek
ounces,2004,12,12.0 oz.
ounces,2005,16,16.0 ounce
ounces,2007,12,12.0 oz. alumi-tek
ounces,2009,12,12.0 oz
ounces,2010,12,12.0 oz.
ounces,2011,12,12.0 ounce
ounces,2012,12,12.0 oz
ounces,2014,12,12.0 ounce
ounces,2015,12,12.0 oz.
