Attribute,Index,Clean Value,Cleaned Value
abv,1761,empty,0.0733828790459969
abv,1814,empty,0.0733828790459969
abv,1888,empty,0.0733828790459969
abv,1970,empty,0.0733828790459969
abv,2052,empty,0.0733828790459969
abv,2164,empty,0.0733828790459969
abv,2338,empty,0.0733828790459969
abv,2346,empty,0.0733828790459969
abv,2348,empty,0.0733828790459969
abv,2350,empty,0.0733828790459969
ibu,1539,20,20.000000000000004
ibu,1757,empty,43.03556187766714
ibu,1758,empty,43.03556187766714
ibu,1761,empty,43.03556187766714
ibu,1764,empty,43.03556187766714
ibu,1765,empty,43.03556187766714
ibu,1770,empty,43.03556187766714
ibu,1772,empty,43.03556187766714
ibu,1775,empty,43.03556187766714
ibu,1776,empty,43.03556187766714
ibu,1792,empty,43.03556187766714
ibu,1794,20,20.000000000000004
ibu,1799,empty,43.03556187766714
ibu,1800,20,20.000000000000004
ibu,1805,20,20.000000000000004
ibu,1806,20,20.000000000000004
ibu,1809,empty,43.03556187766714
ibu,1810,empty,43.03556187766714
ibu,1813,empty,43.03556187766714
ibu,1814,empty,43.03556187766714
ibu,1815,empty,43.03556187766714
ibu,1816,empty,43.03556187766714
ibu,1823,empty,43.03556187766714
ibu,1835,20,20.000000000000004
ibu,1839,empty,43.03556187766714
ibu,1840,empty,43.03556187766714
ibu,1845,empty,43.03556187766714
ibu,1847,empty,43.03556187766714
ibu,1848,empty,43.03556187766714
ibu,1854,empty,43.03556187766714
ibu,1855,empty,43.03556187766714
ibu,1856,empty,43.03556187766714
ibu,1857,empty,43.03556187766714
ibu,1883,empty,43.03556187766714
ibu,1886,empty,43.03556187766714
ibu,1887,empty,43.03556187766714
ibu,1888,empty,43.03556187766714
ibu,1890,empty,43.03556187766714
ibu,1891,empty,43.03556187766714
ibu,1896,empty,43.03556187766714
ibu,1897,empty,43.03556187766714
ibu,1898,empty,43.03556187766714
ibu,1902,empty,43.03556187766714
ibu,1915,empty,43.03556187766714
ibu,1922,empty,43.03556187766714
ibu,1923,empty,43.03556187766714
