Attribute,Index,Clean Value,Dirty Value
frequency,394,400,440000
frequency,447,1250,225500..00
frequency,118,1250,112255..
frequency,740,1000,0
frequency,540,10000,11000000..00
frequency,1496,1250,5500..00
frequency,126,8000,8800..
frequency,252,2500,00..00
frequency,74,4000,44000000..00
frequency,516,1600,..00
frequency,762,8000,0000..00
frequency,1501,4000,0000..00
frequency,264,1250,00..00
frequency,305,1600,6600..00
frequency,1116,400,00..00
frequency,321,1000,110000
frequency,155,5000,550000..
frequency,686,1250,1155..00
frequency,181,1000,0000..00
frequency,477,3150,3355..
frequency,547,1250,..00
frequency,659,4000,00..
frequency,1332,10000,000000..
frequency,1347,1000,110000
frequency,743,2000,220000..00
frequency,687,1600,11660000..
frequency,976,4000,44000000..00
frequency,22,2500,22..
frequency,460,2500,225500..
frequency,956,1000,110000..
frequency,1096,5000,55..
angle,721,12.6,..66
angle,133,3,..00
angle,1339,3.3,33..
angle,413,7.3,7733
angle,1149,17.4,77..44
angle,1303,3.3,..33
angle,867,11.2,..22
angle,444,7.3,7733
angle,150,3,33..
angle,828,8.4,88..
angle,921,15.4,1155..
angle,518,2.7,empty
angle,1413,12.3,1122..
angle,284,2,22..00
angle,798,4.2,44..22
angle,470,0,..00
angle,1453,12.3,22..
angle,1377,6.7,66..
angle,489,0,00..
angle,147,3,empty
angle,403,7.3,..
angle,955,19.7,11..77
angle,982,0,..00
angle,203,0,empty
angle,318,4,0
angle,749,0,empty
angle,96,1.5,11..55
angle,1021,4.8,4488
angle,795,4.2,empty
angle,1029,4.8,empty
angle,930,15.4,1155..44
angle,1087,9.5,99..55
angle,1077,9.5,99..
angle,402,7.3,empty
angle,92,1.5,11..
angle,21,0,00..
angle,1083,9.5,..55
angle,1338,3.3,empty
chord_length,719,0.1524,00..5544
chord_length,625,0.1524,11552244
chord_length,1031,0.0254,..2255
chord_length,437,0.2286,..2288
chord_length,224,0.2286,00..222288
chord_length,1402,0.1016,00..00
chord_length,251,0.2286,..2288
chord_length,1164,0.0254,00..002244
chord_length,1427,0.1016,..110011
chord_length,1205,0.0254,00..2244
chord_length,1362,0.1016,00..66
chord_length,815,0.0508,00..00
chord_length,918,0.0508,00..0055
chord_length,672,0.1524,..115544
chord_length,1229,0.0254,..5544
chord_length,959,0.0508,..0000
chord_length,833,0.0508,00..00550088
chord_length,170,0.3048,..3300
chord_length,258,0.2286,00..228866
chord_length,218,0.2286,..228866
chord_length,1462,0.1016,..00
chord_length,488,0.1524,00..44
chord_length,1003,0.0254,..55
chord_length,471,0.1524,..2244
chord_length,1348,0.1016,..1166
chord_length,785,0.0508,..00
chord_length,1473,0.1016,00..110011
chord_length,1282,0.1016,1166
chord_length,688,0.1524,..115522
chord_length,1123,0.0254,00..0022
chord_length,1426,0.1016,00..11001166
chord_length,220,0.2286,00..228866
chord_length,113,0.3048,empty
chord_length,521,0.1524,00..5522
chord_length,566,0.1524,..5522
chord_length,190,0.2286,2266
chord_length,88,0.3048,3388
chord_length,1295,0.1016,00..1100
velocity,666,39.6,3399..66
velocity,639,71.3,77..33
velocity,604,71.3,77
velocity,466,71.3,7711..
velocity,1037,39.6,66
velocity,106,71.3,77
velocity,842,71.3,7711..33
velocity,717,39.6,3366
velocity,906,39.6,3399..66
velocity,724,39.6,99
velocity,1475,71.3,11..33
velocity,358,31.7,77
velocity,58,31.7,3311
velocity,365,71.3,1133
velocity,1398,39.6,339966
velocity,891,55.5,55
velocity,69,71.3,7711..
velocity,177,39.6,33..66
velocity,1410,71.3,77
velocity,418,55.5,5555
velocity,790,39.6,33..
velocity,834,31.7,1177
velocity,191,71.3,11
velocity,302,71.3,7711
velocity,1020,55.5,55..55
velocity,1260,55.5,5555
velocity,1382,71.3,7711..33
velocity,1254,71.3,1133
velocity,801,71.3,..
velocity,161,71.3,77
velocity,1187,39.6,33..66
velocity,1274,39.6,99
velocity,914,39.6,..
velocity,510,31.7,33
velocity,1144,39.6,3399
velocity,54,31.7,11..77
velocity,152,31.7,11
velocity,346,31.7,empty
velocity,151,31.7,331177
velocity,551,71.3,..
velocity,660,55.5,55
velocity,884,71.3,7711
velocity,280,39.6,3399..
velocity,855,71.3,7711..
velocity,557,55.5,55
velocity,1265,55.5,5555..55
velocity,780,71.3,33
velocity,201,71.3,77..33
velocity,231,31.7,33..
velocity,379,39.6,33..66
velocity,380,39.6,3399..
velocity,217,39.6,3399..66
velocity,879,71.3,77
velocity,270,55.5,5555..55
velocity,1412,71.3,11..33
velocity,1105,31.7,33..77
velocity,509,31.7,11..
velocity,1298,71.3,..33
velocity,857,39.6,..
velocity,253,71.3,77
velocity,386,39.6,339966
velocity,467,71.3,11..33
velocity,861,39.6,66
thickness,680,0.0252785,..0022778855
thickness,1478,0.0437259,5599
thickness,595,0.00525474,00..00002244
thickness,899,0.0271925,2222
thickness,580,0.00485029,..00004422
thickness,274,0.00346574,00..0000336677
thickness,1224,0.0214178,2211441188
thickness,1273,0.00146332,00..00116633
thickness,257,0.00293031,00..00229900
thickness,48,0.00310138,33113388
thickness,524,0.00243851,00..4411
thickness,869,0.0150478,00..5577
thickness,820,0.00566229,662299
thickness,977,0.00041229,00..000044112299
thickness,308,0.00400603,33
thickness,1344,0.00251435,2211443355
thickness,306,0.00400603,..00006633
thickness,250,0.00293031,223311
thickness,1097,0.00449821,44992211
thickness,1109,0.00461377,3377
thickness,853,0.014072,..004422
thickness,446,0.0132672,112277
thickness,83,0.00392107,332211
thickness,677,0.0233328,..00333388
thickness,1103,0.00461377,..44337777
thickness,709,0.0483159,44883355
thickness,461,0.0015988,00..0011559988
thickness,1450,0.0408268,882266
thickness,784,0.00142788,00..4422778888
thickness,259,0.00313525,00..00331155
thickness,1179,0.0165706,..00667766
thickness,1142,0.0130253,00..00
thickness,361,0.0051942,994422
thickness,638,0.0193001,0
thickness,1310,0.002211,2211
thickness,496,0.00193287,00..11332288
thickness,517,0.00243851,..2244338811
thickness,194,0.00214345,11334455
thickness,1217,0.0214178,111177
thickness,215,0.00229336,..002266
thickness,935,0.0341183,441188
thickness,885,0.0264269,66
thickness,1502,0.0528487,..004488
thickness,1319,0.002211,00..0000
thickness,342,0.00473801,00..00443300
thickness,676,0.0233328,2233
thickness,970,0.000400682,00..0044008822
thickness,605,0.00752039,00..00223399
thickness,285,0.00346574,66557744
thickness,691,0.0252785,..00228855
thickness,94,0.00392107,..0000339922110077
thickness,1262,0.00131983,11119933
thickness,636,0.0193001,..0099000011
thickness,936,0.0341183,..0033441111
thickness,1078,0.0043284,3388
thickness,838,0.00580776,..008800
thickness,51,0.00331266,00..33116666
thickness,972,0.000400682,22
thickness,654,0.0208438,..223388
thickness,408,0.0111706,110066
thickness,1337,0.00251435,22553355
thickness,1259,0.00131983,33998833
thickness,1230,0.0229028,229988
thickness,640,0.0193001,993311
thickness,1159,0.016104,44
thickness,153,0.00529514,55229911
