Attribute,Index,Clean Value,Dirty Value
x,6015,-5.848694,-7.749739256
x,23855,-6.14505,empty
x,69022,0.27719116,0.240380851
x,6234,-5.818939,-3.656494246
x,27621,-6.2390747,-15.46046571
x,16581,-6.151001,empty
x,5558,-5.816559,-15.3593572
x,2251,-5.8534546,empty
x,19487,-6.1593323,empty
x,40995,0.30099487,3.340300751
x,57368,0.31765747,6.219325253
x,18832,-6.1093445,empty
x,22246,-6.235504,-2.191193406
x,30790,-6.098633,empty
x,25675,-6.151001,-10.62564217
x,56056,0.30932617,7.127516463
x,57072,0.38311768,-15.58838429
x,12619,-5.893921,-22.0076827
x,34353,-5.9629517,-9.259987994
x,63743,0.37835693,empty
x,47950,0.40216064,-7.040872366
x,52126,0.29385376,1.302685957
x,3225,-5.816559,empty
x,29958,-6.048645,empty
x,53657,0.3474121,empty
x,41084,0.24505615,empty
x,65366,0.33312988,-4.042617679
x,38754,-6.0641174,empty
x,19211,-6.2069397,empty
x,33274,-6.087921,17.73512663
x,68942,0.3236084,-3.480515454
x,25329,-6.1033936,empty
x,20063,-6.317627,-23.56011598
x,36567,-6.105774,empty
x,35660,-6.086731,-5.623073271
x,49111,0.48190308,-4.740524215
x,25276,-6.1617126,-1.947821282
x,52731,0.33432007,15.79106049
x,15918,-6.0057983,empty
x,35214,-6.0843506,empty
x,56914,0.37121582,-1.540972677
x,32654,-6.2450256,-10.17361794
x,42492,0.3474121,-7.536155246
x,37995,-6.1795654,1.161743462
x,25778,-6.190277,-7.651751528
x,26292,-6.165283,empty
x,5787,-5.701111,15.25016498
x,63988,0.35812378,-13.20269638
x,26574,-6.2128906,empty
x,14932,-5.702301,-1.4944403
x,3075,-5.836792,-14.63713631
x,7517,-5.8153687,empty
x,12766,-5.8153687,-16.01862771
x,5845,-5.7558594,-8.032381654
x,37798,-6.101013,empty
x,51628,0.3164673,empty
x,10124,-5.7689514,empty
x,7196,-5.753479,empty
x,59299,0.38787842,empty
x,7649,-5.8129883,7.61448458
x,54622,0.32955933,7.521955667
x,33353,-6.060547,3.104248165
x,59583,0.45809937,empty
