Attribute,Index,Dirty Value,Clean Value
frequency,1354,66330000,630
frequency,1054,44000000,4000
frequency,132,0,800
frequency,915,5500,3150
frequency,634,0,500
frequency,1347,110000,1000
frequency,1409,330000,6300
frequency,642,5500,3150
frequency,649,0,400
frequency,393,331155,315
frequency,493,11550000,3150
frequency,131,0,630
angle,392,77,7.3
angle,647,99,9.9
angle,344,44,4
chord_length,625,11552244,0.1524
chord_length,46,330044,0.3048
chord_length,781,5500,0.0508
chord_length,690,1155,0.1524
chord_length,1012,2255,0.0254
chord_length,581,22,0.1524
chord_length,759,88,0.0508
chord_length,624,2244,0.1524
velocity,724,99,39.6
velocity,1385,771133,71.3
velocity,660,55,55.5
thickness,1478,5599,0.0437259
thickness,28,223388,0.00283081
thickness,48,33113388,0.00310138
thickness,1344,2211443355,0.00251435
thickness,1097,44992211,0.00449821
thickness,709,44883355,0.0483159
thickness,1217,111177,0.0214178
thickness,935,441188,0.0341183
thickness,676,2233,0.0233328
thickness,285,66557744,0.00346574
thickness,1078,3388,0.0043284
thickness,408,110066,0.0111706
thickness,1337,22553355,0.00251435
thickness,1259,33998833,0.00131983
thickness,153,55229911,0.00529514
thickness,1335,225511000000,0.00251435
thickness,633,1199,0.0193001
thickness,14,2266663377,0.00266337
thickness,1216,221144000000,0.0214178
