Attribute,Index,Dirty Value,Cleaned Value,Clean Value
frequency,22,22..,22,2500
frequency,1096,55..,55,5000
angle,606,7.2,7.200000000000003,7.2
angle,1369,6.7,6.699999999999996,6.7
angle,793,4.2,4.200000000000003,4.2
angle,810,8.4,8.399999999999999,8.4
angle,425,7.3,7.299999999999997,7.3
angle,554,5.4,5.399999999999999,5.4
angle,865,11.2,11.200000000000005,11.2
angle,1129,12.7,12.700000000000005,12.7
angle,1221,22.2,22.200000000000003,22.2
angle,1353,6.7,6.699999999999996,6.7
angle,1403,8.9,8.899999999999999,8.9
angle,363,5.3,5.299999999999997,5.3
angle,944,19.7,19.700000000000003,19.7
angle,1459,12.3,12.299999999999995,12.3
angle,1309,3.3,3.29999999999999,3.3
angle,573,5.4,5.399999999999999,5.4
angle,1399,8.9,8.899999999999999,8.9
angle,860,11.2,11.200000000000005,11.2
angle,1346,6.7,6.699999999999996,6.7
angle,1141,12.7,12.700000000000005,12.7
angle,1135,12.7,12.700000000000005,12.7
angle,1329,3.3,3.29999999999999,3.3
angle,520,2.7,2.70000000000001,2.7
angle,778,4.2,4.200000000000003,4.2
angle,1044,4.8,4.799999999999997,4.8
angle,546,5.4,5.399999999999999,5.4
angle,862,11.2,11.200000000000005,11.2
angle,542,5.4,5.399999999999999,5.4
angle,435,7.3,7.299999999999997,7.3
angle,1363,6.7,6.699999999999996,6.7
angle,389,5.3,5.299999999999997,5.3
angle,1308,3.3,3.29999999999999,3.3
angle,449,7.3,7.299999999999997,7.3
angle,840,8.4,8.399999999999999,8.4
angle,405,7.3,7.299999999999997,7.3
angle,837,8.4,8.399999999999999,8.4
angle,937,1177,19.700000000000003,19.7
angle,779,4.2,4.200000000000003,4.2
angle,1358,6.7,6.699999999999996,6.7
angle,374,5.3,5.299999999999997,5.3
angle,1232,22.2,22.200000000000003,22.2
angle,1448,12.3,12.299999999999995,12.3
angle,1212,22.2,22.200000000000003,22.2
angle,450,7.3,7.299999999999997,7.3
angle,594,5.4,5.399999999999999,5.4
angle,390,5.3,5.299999999999997,5.3
angle,558,5.4,5.399999999999999,5.4
angle,1222,22.2,22.200000000000003,22.2
angle,1345,6.7,6.699999999999996,6.7
angle,815,8.4,8.399999999999999,8.4
angle,556,5.4,5.399999999999999,5.4
angle,409,7.3,7.299999999999997,7.3
angle,369,5.3,5.299999999999997,5.3
angle,387,5.3,5.299999999999997,5.3
angle,829,8.4,8.399999999999999,8.4
angle,1419,12.3,12.299999999999995,12.3
angle,1056,4.8,4.799999999999997,4.8
angle,451,7.3,7.299999999999997,7.3
angle,858,11.2,11.200000000000005,11.2
angle,1454,12.3,12.299999999999995,12.3
angle,1014,4.8,4.799999999999997,4.8
angle,1117,12.7,12.700000000000005,12.7
angle,1041,4.8,4.799999999999997,4.8
angle,422,7.3,7.299999999999997,7.3
angle,1034,4.8,4.799999999999997,4.8
angle,1365,6.7,6.699999999999996,6.7
angle,954,19.7,19.700000000000003,19.7
angle,588,5.4,5.399999999999999,5.4
angle,1231,22.2,22.200000000000003,22.2
angle,948,19.7,19.700000000000003,19.7
angle,367,5.3,5.299999999999997,5.3
angle,384,5.3,5.299999999999997,5.3
angle,396,7.3,7.299999999999997,7.3
angle,612,7.2,7.200000000000003,7.2
angle,617,7.2,7.200000000000003,7.2
angle,849,11.2,11.200000000000005,11.2
angle,1437,12.3,12.299999999999995,12.3
angle,397,7.3,7.299999999999997,7.3
angle,1407,8.9,8.899999999999999,8.9
angle,852,11.2,11.200000000000005,11.2
angle,1411,12.3,12.299999999999995,12.3
angle,1040,4.8,4.799999999999997,4.8
angle,1016,4.8,4.799999999999997,4.8
angle,522,2.7,2.70000000000001,2.7
angle,1300,3.3,3.29999999999999,3.3
angle,1009,4.8,4.799999999999997,4.8
angle,560,5.4,5.399999999999999,5.4
angle,1341,3.3,3.29999999999999,3.3
angle,791,4.2,4.200000000000003,4.2
angle,831,8.4,8.399999999999999,8.4
angle,370,5.3,5.299999999999997,5.3
angle,936,19.7,19.700000000000003,19.7
angle,823,8.4,8.399999999999999,8.4
angle,1235,22.2,22.200000000000003,22.2
angle,1373,6.7,6.699999999999996,6.7
angle,1343,3.3,3.29999999999999,3.3
angle,575,5.4,5.399999999999999,5.4
angle,400,7.3,7.299999999999997,7.3
angle,538,2.7,2.70000000000001,2.7
angle,1128,12.7,12.700000000000005,12.7
angle,962,19.7,19.700000000000003,19.7
angle,854,11.2,11.200000000000005,11.2
angle,626,7.2,7.200000000000003,7.2
angle,570,5.4,5.399999999999999,5.4
angle,1430,12.3,12.299999999999995,12.3
angle,1140,12.7,12.700000000000005,12.7
angle,1467,12.3,12.299999999999995,12.3
angle,1420,12.3,12.299999999999995,12.3
angle,960,19.7,19.700000000000003,19.7
angle,438,7.3,7.299999999999997,7.3
angle,1461,12.3,12.299999999999995,12.3
angle,1046,4.8,4.799999999999997,4.8
angle,1219,22.2,22.200000000000003,22.2
angle,1367,6.7,6.699999999999996,6.7
angle,957,19.7,19.700000000000003,19.7
angle,822,8.4,8.399999999999999,8.4
angle,1136,12.7,12.700000000000005,12.7
angle,587,5.4,5.399999999999999,5.4
angle,1458,12.3,12.299999999999995,12.3
angle,1421,12.3,12.299999999999995,12.3
angle,1015,4.8,4.799999999999997,4.8
angle,453,7.3,7.299999999999997,7.3
angle,1312,3.3,3.29999999999999,3.3
angle,1417,12.3,12.299999999999995,12.3
angle,1431,12.3,12.299999999999995,12.3
angle,1360,6.7,6.699999999999996,6.7
angle,1225,22.2,22.200000000000003,22.2
angle,609,7.2,7.200000000000003,7.2
angle,1400,8.9,8.899999999999999,8.9
