Attribute,Index,Clean Value,Dirty Value
ounces,416,16,16.0 oz.
ounces,2112,16,16.0 oz.
ounces,2047,16,16.0 oz. silo can
ounces,2313,12,12.0 oz
ounces,1702,12,12.0 oz
ounces,2058,16,16.0 ounce
ounces,2385,12,12.0 oz.
ounces,188,12,12.0 oz.
ounces,159,12,12.0 oz
ounces,273,12,12.0 oz
ounces,615,12,12.0 ounce
ounces,1969,12,12.0 oz.
ounces,2214,16,16.0 ounce
ounces,2070,16,16.0 oz. alumi-tek
ounces,866,12,12.0 ounce
ounces,2121,16,16.0 oz
ounces,1248,12,12.0 oz.
ounces,2331,16,16.0 oz
ounces,73,16,16.0 oz.
ounces,2317,12,12.0 oz. alumi-tek
ounces,1515,12,12.0 oz.
ounces,1188,16,16.0 oz.
ounces,149,12,12.0 ounce
ounces,1310,12,12.0 ounce
ounces,1563,19.2,19.2 oz.
ounces,906,16,16.0 ounce
ounces,1338,16,16.0 ounce
ounces,168,12,12.0 oz. alumi-tek
ounces,1041,12,12.0 oz
ounces,42,12,12.0 oz.
ounces,610,12,12.0 ounce
ounces,1835,16,16.0 ounce
ounces,1232,16,16.0 oz.
ounces,1513,12,12.0 ounce
ounces,59,16,16.0 oz
ounces,2182,16,16.0 oz
ounces,707,12,12.0 ounce
ounces,1023,12,12.0 ounce
ounces,1300,12,12.0 oz.
ounces,915,12,12.0 oz.
ounces,165,12,12.0 oz.
ounces,1356,16,16.0 oz.
ounces,1350,12,12.0 ounce
ounces,1579,12,12.0 ounce
ounces,1724,12,12.0 ounce
ounces,286,12,12.0 oz
ounces,1682,12,12.0 oz.
ounces,148,12,12.0 oz.
ounces,1108,12,12.0 oz
ounces,1973,16,16.0 oz.
ounces,1691,12,12.0 oz
ounces,1272,12,12.0 oz
ounces,1633,12,12.0 oz.
ounces,1954,16,16.0 ounce
ounces,937,16,16.0 oz.
ounces,661,12,12.0 oz.
ounces,1053,16,16.0 oz.
ounces,1014,12,12.0 oz. alumi-tek
ounces,2016,12,12.0 oz
ounces,683,12,12.0 oz
ounces,1234,12,12.0 oz. silo can
ounces,2030,12,12.0 ounce
ounces,1606,12,12.0 oz.
ounces,1916,12,12.0 oz. alumi-tek
ounces,130,16,16.0 oz. alumi-tek
ounces,324,12,12.0 oz.
ounces,196,12,12.0 oz.
ounces,1939,16,16.0 ounce
ounces,554,16,16.0 oz
ounces,665,12,12.0 oz
ounces,89,12,12.0 oz.
ounces,1867,16,16.0 ounce
ounces,2372,12,12.0 oz.
ounces,2088,12,12.0 oz.
ounces,725,16,16.0 oz
ounces,1315,12,12.0 oz.
ounces,1614,12,12.0 oz.
ounces,1454,12,12.0 oz.
ounces,172,12,12.0 oz.
ounces,902,16,16.0 oz.
ounces,139,12,12.0 oz
ounces,113,12,12.0 oz
ounces,532,12,12.0 oz
ounces,326,12,12.0 oz.
ounces,1667,12,12.0 ounce
ounces,1623,12,12.0 oz.
ounces,468,16,16.0 oz
ounces,229,12,12.0 ounce
ounces,1064,12,12.0 oz.
ounces,243,16,16.0 oz
ounces,899,12,12.0 oz
ounces,843,12,12.0 oz.
ounces,2003,16,16.0 oz.
ounces,623,12,12.0 oz. alumi-tek
ounces,1947,16,16.0 oz.
ounces,228,12,12.0 oz.
ounces,25,12,12.0 oz
ounces,537,12,12.0 oz.
ounces,812,16,16.0 ounce
ounces,2145,16,16.0 oz. alumi-tek
ounces,2300,12,12.0 ounce
ounces,1617,12,12.0 oz.
ounces,2373,12,12.0 ounce
ounces,363,12,12.0 oz
ounces,750,16,16.0 oz
ounces,1628,12,12.0 oz
ounces,2253,12,12.0 oz
ounces,666,12,12.0 oz.
ounces,28,12,12.0 oz.
ounces,639,12,12.0 oz
ounces,719,12,12.0 oz.
ounces,337,16,16.0 oz.
ounces,1660,12,12.0 oz.
ounces,524,12,12.0 oz.
ounces,1429,16,16.0 oz.
ounces,93,16,16.0 oz.
ounces,281,12,12.0 oz
ounces,1207,16,16.0 ounce
ounces,111,16,16.0 oz
ounces,1605,12,12.0 oz
ounces,1747,12,12.0 oz
ounces,1425,12,12.0 oz.
ounces,81,16,16.0 oz.
ounces,2078,16,16.0 ounce
ounces,984,12,12.0 oz
ounces,2150,12,12.0 oz.
ounces,166,12,12.0 oz
ounces,1768,16,16.0 oz.
ounces,990,12,12.0 oz.
ounces,674,16,16.0 oz
ounces,250,16,16.0 oz.
ounces,95,16,16.0 oz
ounces,1109,12,12.0 oz.
ounces,1047,12,12.0 ounce
ounces,1461,12,12.0 oz.
ounces,1669,12,12.0 oz.
ounces,518,12,12.0 oz
ounces,823,12,12.0 oz.
ounces,1881,16,16.0 ounce
ounces,2298,12,12.0 oz
ounces,63,12,12.0 oz
ounces,853,12,12.0 oz
ounces,224,12,12.0 oz.
ounces,2084,16,16.0 oz.
ounces,883,12,12.0 oz
ounces,461,12,12.0 oz.
ounces,1225,16,16.0 oz
ounces,740,12,12.0 oz
ounces,41,12,12.0 oz.
ounces,869,12,12.0 oz.
ounces,698,12,12.0 oz
ounces,358,12,12.0 ounce
ounces,971,16,16.0 oz.
ounces,1251,12,12.0 ounce
ounces,1700,16,16.0 oz.
ounces,1806,12,12.0 ounce
ounces,2107,16,16.0 oz.
ounces,58,16,16.0 oz
ounces,934,16,16.0 oz.
ounces,1433,16,16.0 oz
ounces,1215,16,16.0 oz
ounces,387,16,16.0 oz.
ounces,1897,24,24.0 ounce
ounces,2207,16,16.0 oz.
ounces,1156,12,12.0 oz
ounces,1914,12,12.0 oz
ounces,1351,12,12.0 oz. alumi-tek
ounces,1520,16,16.0 oz
ounces,1862,24,24.0 ounce
ounces,1198,12,12.0 oz
