Attribute,Index,Clean Value,Dirty Value
x,23855,-6.14505,empty
x,6989,-5.746338,-15.58441143
x,6740,-5.7998962,empty
x,16581,-6.151001,empty
x,2251,-5.8534546,empty
x,19487,-6.1593323,empty
x,919,-5.882019,-28.65005575
x,18832,-6.1093445,empty
x,30790,-6.098633,empty
x,19593,-6.1355286,empty
x,35991,-6.0177,9.253658419
x,12619,-5.893921,-22.0076827
x,63743,0.37835693,empty
x,47950,0.40216064,-7.040872366
x,3225,-5.816559,empty
x,29958,-6.048645,empty
x,53657,0.3474121,empty
x,41084,0.24505615,empty
x,64553,0.4545288,8.981091407
x,38754,-6.0641174,empty
x,19211,-6.2069397,empty
x,25329,-6.1033936,empty
x,36567,-6.105774,empty
x,29900,-5.946289,empty
x,52731,0.33432007,15.79106049
x,15918,-6.0057983,empty
x,56914,0.37121582,-1.540972677
x,26209,-6.098633,-19.53310077
x,42492,0.3474121,-7.536155246
x,2629,-5.8713074,-4.836731783
x,5130,-5.837982,empty
x,26292,-6.165283,empty
x,63988,0.35812378,-13.20269638
x,26574,-6.2128906,empty
x,14932,-5.702301,-1.4944403
x,35029,-6.118866,empty
x,45572,0.5104675,-7.012694431
x,37798,-6.101013,empty
x,51628,0.3164673,empty
x,10124,-5.7689514,empty
x,7196,-5.753479,empty
x,59299,0.38787842,empty
x,17520,-6.266449,5.755932615
x,7649,-5.8129883,7.61448458
x,54622,0.32955933,7.521955667
x,48398,0.41644287,17.52833546
x,42070,0.4378662,empty
x,59583,0.45809937,empty
x,29687,-6.086731,empty
x,59184,0.3807373,empty
x,12961,-5.816559,empty
x,39331,-6.3009644,empty
x,66361,0.21173096,25.25773949
x,16571,-6.1676636,empty
x,69502,0.37597656,-5.463042246
x,45480,0.45809937,empty
x,51372,0.3236084,-6.267514761
x,37242,-5.9308167,4.457523274
x,59245,0.44500732,empty
x,59346,0.3985901,2.702487346
x,7337,-5.7939453,empty
x,5293,-5.7903748,-24.22216785
x,24865,-6.1105347,empty
x,43146,0.4307251,empty
x,55668,0.4307251,-29.8200987
x,1995,-5.8082275,empty
x,48684,0.4723816,-9.477079099
x,12010,-5.8415527,-24.07699027
x,15189,-5.5975647,-3.1350266
x,36234,-6.093872,4.398230069
x,50089,0.39263916,-14.32074323
x,48970,0.35931396,empty
x,20028,-6.1533813,empty
x,55615,0.44500732,16.54743908
x,32042,-6.118866,empty
x,66190,0.32955933,16.26791546
x,16622,-6.048645,-9.314868651
x,21423,-6.029602,empty
x,4401,-5.773712,19.56733572
x,32461,-6.2319336,empty
x,68863,0.28433228,empty
x,4161,-5.754669,-3.488808704
x,44888,0.45809937,empty
x,41196,0.15341187,empty
x,48458,0.40335083,empty
x,19909,-6.152191,18.65523769
x,47066,0.3557434,-26.43509926
x,61709,0.43667603,0.7567975
x,61523,0.26409912,empty
x,63554,0.38668823,empty
x,58782,0.3652649,empty
x,58381,0.21173096,empty
x,22969,-6.170044,-15.02300029
x,59892,0.32836914,16.62573111
x,65348,0.33551025,-27.43326924
x,20536,-6.1926575,empty
x,2150,-5.8237,empty
x,39634,-6.1355286,empty
x,67125,0.48547363,empty
x,42721,0.39978027,15.44201329
x,9133,-5.779663,empty
x,54267,0.32598877,7.434661734
x,56971,0.3652649,-1.3363775
x,12996,-5.8605957,empty
x,36424,-6.0712585,empty
x,49181,0.3985901,empty
x,32065,-6.07959,-28.13816685
x,55281,0.3902588,-21.34492816
x,52079,0.35931396,empty
x,63643,0.3985901,empty
x,63536,0.31289673,-2.18152817
x,58197,0.42358398,empty
x,8068,-5.8772583,-5.476069078
x,68098,0.4961853,empty
x,66619,0.42358398,empty
x,66077,0.2914734,empty
x,69775,0.32955933,empty
x,37848,-6.2890625,empty
x,40015,-6.2236023,empty
x,21333,-6.1474304,empty
x,49314,0.4807129,16.60932444
x,46846,0.34503174,empty
x,3684,-5.8391724,empty
x,62557,0.34503174,3.005934771
x,54721,0.45928955,empty
x,38531,-6.279541,empty
x,11402,-5.8320313,empty
x,69050,0.39263916,empty
x,30614,-6.1414795,-19.80498017
x,35684,-6.0200806,-6.501601069
x,54929,0.35336304,empty
x,13123,-5.8082275,-11.46990352
x,23064,-6.1593323,2.823366269
x,64995,0.42001343,13.50488687
x,8161,-5.882019,18.38159817
x,25957,-6.085541,empty
x,60473,0.37121582,empty
x,45859,0.5152283,20.29432425
x,1304,-5.8344116,empty
x,15662,-5.914154,-17.53461359
x,14923,-5.8272705,empty
x,63811,0.35455322,empty
x,53649,0.34384155,empty
x,55628,0.3973999,empty
x,1333,-5.798706,17.43882195
x,8269,-5.926056,-17.44029243
x,22241,-6.1986084,empty
x,3726,-5.8344116,empty
x,35857,-6.0272217,empty
x,27416,-6.1593323,4.142636458
x,62265,0.3807373,empty
x,41596,0.39144897,6.515997039
x,42290,0.4307251,empty
x,18975,-6.248596,-10.54679459
x,38906,-5.945099,-1.926825961
x,35190,-6.08197,empty
x,2044,-5.854645,empty
x,27616,-6.2771606,empty
x,18472,-6.1688538,empty
x,69863,0.4069214,empty
x,57823,0.30575562,empty
x,38964,-6.0831604,empty
x,16526,-6.1152954,empty
x,12152,-5.811798,-3.614114282
x,18491,-6.1986084,empty
x,51037,0.40930176,23.05819132
x,9758,-5.8963013,-20.8782919
x,12581,-5.8736877,-10.52942114
x,16022,-6.2759705,-2.722815192
x,19987,-6.2069397,-1.075816316
x,6025,-5.8534546,empty
x,25730,-6.2069397,-37.26816516
x,8687,-5.907013,empty
x,5672,-5.810608,empty
x,30962,-6.0843506,4.807002235
x,18481,-6.1533813,empty
x,43547,0.3807373,empty
x,20605,-6.200989,36.61045456
x,49073,0.44381714,empty
x,59320,0.3973999,empty
x,51239,0.14746094,5.052742525
x,59710,0.37597656,7.874861317
x,65285,0.37954712,empty
x,55876,0.3164673,empty
x,543,-5.9808044,empty
x,36261,-6.1343384,empty
x,9300,-5.855835,empty
x,5099,-5.804657,-19.40836692
x,38643,-5.945099,-15.73365241
x,10945,-5.862976,1.656969795
x,19396,-6.2057495,-10.27629054
x,14628,-5.8284607,-24.79629391
x,29581,-6.14505,-1.0345251
x,26429,-6.131958,-9.545447464
x,5221,-5.818939,empty
x,47494,0.31884766,empty
x,55125,0.44976807,empty
x,51015,0.41882324,empty
x,60010,0.3735962,2.088272676
x,59601,0.3807373,empty
x,68490,0.42477417,-6.584670903
x,48935,0.4378662,empty
x,34737,-6.1367188,3.16576901
x,37990,-6.14386,empty
x,55627,0.42834473,empty
x,59836,0.33312988,empty
x,63278,0.4057312,-0.6968274
x,59300,0.42596436,empty
x,25065,-6.1033936,empty
x,66777,0.45928955,empty
x,50296,0.39501953,empty
x,47609,0.35931396,empty
x,40662,-6.2890625,empty
x,46466,0.45809937,-15.99841009
x,11691,-5.779663,-6.25809752
x,42799,0.32955933,0.074047878
x,53086,0.39263916,3.698539723
x,4509,-5.868927,-18.16251011
x,25680,-6.1938477,empty
x,15115,-5.702301,empty
x,31902,-6.165283,empty
x,1840,-5.836792,empty
x,43108,0.256958,-4.160525652
x,20841,-6.203369,3.16644904
x,4908,-5.837982,empty
x,12575,-5.849884,-17.37831012
x,33957,-6.086731,-4.466656069
x,26675,-5.8260803,-31.10667319
x,21753,-6.1664734,empty
x,2578,-5.8594055,empty
x,12753,-5.8463135,empty
x,24230,-6.1164856,empty
x,26646,-6.0260315,empty
x,40425,-5.9617615,empty
x,35480,-5.883209,empty
x,55437,0.44262695,empty
x,66968,0.3735962,14.68528232
x,64060,0.4723816,empty
x,4975,-5.7582397,empty
x,28517,-6.291443,empty
x,27155,-6.158142,-0.678791879
x,68161,0.39978027,-16.48729972
x,58771,0.3557434,empty
x,39687,-6.1426697,-20.92376013
x,41546,0.1510315,-21.26307787
x,22950,-6.195038,16.60751952
x,5175,-5.786804,empty
x,44520,0.3640747,empty
x,3369,-5.810608,2.887442526
x,27516,-6.4164124,empty
x,21604,-6.124817,empty
