Attribute,Index,Clean Value,Dirty Value
x,3,-5.818939,-2.60341773
x,62,-5.771332,-0.413745593
x,136,-5.908203,-5.070678479
x,213,-6.009369,-0.78344746
x,275,-6.01532,-2.102280838
x,358,-5.959381,-4.732921244
x,363,-5.9498596,-0.444140117
x,440,-5.874878,-6.228360568
x,484,-5.9617615,-5.235259916
x,493,-5.908203,-1.72655443
x,523,-5.918915,-4.225339142
x,657,-5.908203,-0.477212533
x,659,-5.9355774,-2.240259235
x,664,-5.9796143,-1.072339785
x,768,-5.926056,-2.640019723
x,989,-5.82489,-2.967126003
x,1103,-5.8522644,-1.916044871
x,1163,-5.767761,-4.022208489
x,1235,-5.854645,-5.250919141
x,1273,-5.792755,-5.874259336
x,1289,-5.8022766,-3.411941377
x,1295,-5.8022766,-5.681230613
x,1310,-5.8094177,-6.49199021
x,1363,-5.8582153,-0.662751657
x,1372,-5.7879944,-3.508196256
x,1379,-5.7808533,-3.447016556
x,1422,-5.8284607,-0.244354131
x,1485,-5.7891846,-3.739507787
x,1496,-5.899872,-3.122806314
x,1536,-5.848694,-1.262165214
x,1575,-5.8641663,-5.335240429
x,1892,-5.786804,-3.099153375
x,1934,-5.857025,-5.943172271
x,1987,-5.8082275,-6.140757543
x,2058,-5.830841,-7.068126491
x,2063,-5.836792,-1.140826882
x,2121,-5.851074,-6.538444194
x,2138,-5.8403625,-1.015116457
x,2145,-5.857025,-5.124604538
x,2156,-5.8582153,-5.343850729
x,2162,-5.8653564,-5.814350203
x,2173,-5.82489,-3.83043727
x,2263,-5.8463135,-5.769734261
x,2264,-5.816559,-3.329131026
x,2470,-5.8903503,-6.99090077
x,2472,-5.8784485,-4.978678537
x,2555,-5.8522644,-0.295832092
x,2629,-5.8713074,-4.836731783
x,2744,-5.8641663,-5.551105904
x,2845,-5.8201294,-6.518813722
x,2889,-5.8713074,-5.952479906
x,2894,-5.772522,-6.518852267
x,2899,-5.837982,-2.705591662
x,2906,-5.8070374,-2.758737298
x,2908,-5.7820435,-0.808929838
x,2948,-5.8796387,-5.732130743
x,2978,-5.8605957,-5.788194338
x,2985,-5.816559,-5.220365913
x,3076,-5.75943,-3.479969979
x,3182,-5.82251,-2.233824574
x,3218,-5.7641907,-0.610636183
x,3260,-5.7879944,-1.027066257
x,3273,-5.842743,-2.829827092
x,3278,-5.7832336,-6.601240483
x,3285,-5.8344116,-5.508984422
x,3288,-5.8010864,-0.002780611
x,3348,-5.883209,-2.793225136
x,3573,-5.8022766,-4.534004369
x,3637,-5.8451233,-0.8131542
x,3706,-5.874878,-2.933981502
x,3723,-5.7963257,-6.907691761
