Attribute,Index,Dirty Value,Clean Value
frequency,394,440000,400
frequency,86,11,1000
frequency,350,6633,630
frequency,758,1155,3150
frequency,734,550000,5000
frequency,1102,550000,500
frequency,915,5500,3150
frequency,1355,8800,800
frequency,1432,880000,800
frequency,1071,3300,630
frequency,321,110000,1000
frequency,230,1155,315
frequency,208,1100,1250
frequency,1347,110000,1000
frequency,1409,330000,6300
frequency,642,5500,3150
frequency,393,331155,315
thickness,1335,225511000000,0.00251435
thickness,1216,221144000000,0.0214178
