Attribute,Index,Clean Value,Dirty Value
frequency,394,400,440000
frequency,86,1000,11
frequency,350,630,6633
frequency,758,3150,1155
frequency,734,5000,550000
frequency,1102,500,550000
frequency,915,3150,5500
frequency,1355,800,8800
frequency,1432,800,880000
frequency,1071,630,3300
frequency,321,1000,110000
frequency,230,315,1155
frequency,208,1250,1100
frequency,1347,1000,110000
frequency,1409,6300,330000
frequency,642,3150,5500
frequency,393,315,331155
thickness,680,0.0252785,..0022778855
thickness,595,0.00525474,00..00002244
thickness,580,0.00485029,..00004422
thickness,274,0.00346574,00..0000336677
thickness,1273,0.00146332,00..00116633
thickness,257,0.00293031,00..00229900
thickness,524,0.00243851,00..4411
thickness,869,0.0150478,00..5577
thickness,977,0.00041229,00..000044112299
thickness,306,0.00400603,..00006633
thickness,853,0.014072,..004422
thickness,677,0.0233328,..00333388
thickness,1103,0.00461377,..44337777
thickness,461,0.0015988,00..0011559988
thickness,784,0.00142788,00..4422778888
thickness,259,0.00313525,00..00331155
thickness,1179,0.0165706,..00667766
thickness,1142,0.0130253,00..00
thickness,496,0.00193287,00..11332288
thickness,517,0.00243851,..2244338811
thickness,215,0.00229336,..002266
thickness,1502,0.0528487,..004488
thickness,1319,0.002211,00..0000
thickness,342,0.00473801,00..00443300
thickness,970,0.000400682,00..0044008822
thickness,605,0.00752039,00..00223399
thickness,691,0.0252785,..00228855
thickness,94,0.00392107,..0000339922110077
thickness,636,0.0193001,..0099000011
thickness,936,0.0341183,..0033441111
thickness,838,0.00580776,..008800
thickness,51,0.00331266,00..33116666
thickness,654,0.0208438,..223388
thickness,473,0.00172668,00..00226666
thickness,385,0.00614329,00..0044332299
thickness,699,0.0483159,..8833
thickness,1335,0.00251435,225511000000
thickness,1039,0.000907475,00..0000990077
thickness,338,0.00473801,..004433
thickness,1017,0.000848633,..4433
thickness,1022,0.000873218,..8822
thickness,1185,0.0172206,..0011772200
thickness,1216,0.0214178,221144000000
