x,y,z,gt
-0.4370323431896466,0.19788092848318536,-0.35676538160417154,1.0
-0.4376467884506164,0.5040224948791756,-0.3621824880677689,1.0
0.6349568004742561,-0.5180438953644712,0.6146722038332536,0.0
-0.6719523913628003,0.6443373850594064,-0.5152106946879818,1.0
-0.4683687073299137,0.4402430029964247,-0.5078380229051151,1.0
-0.49519910513948284,0.5343177608918128,-0.47112286574771206,1.0
0.6134514761880536,-0.6519808390358196,0.6562021734103651,0.0
-0.4902836290940227,2.2467580952652866,-0.5522574678671452,1.0
0.05641907575453455,0.2233927212171963,-0.534922543814129,
0.6351616103987081,-0.5579060811404316,0.5942083660666435,0.0
0.6335231120737862,-0.5929848271301773,0.6333306765816566,0.0
3.789713662982424,0.18671951539415924,-0.3694049595495741,1.0
-0.7723654840187769,1.7327639432259385,-0.39047109136007474,1.0
0.6345471754628141,-0.5499336547028111,0.6748606461587674,0.0
0.6243065450142269,-0.5754454407383398,0.6784718818996704,0.0
0.6265594834375806,-0.605740706750977,0.6321270999028512,0.0
-0.4345745621457674,0.48010520216934977,-0.40010122190397746,1.0
-0.49376546836439195,0.3334123520832722,-0.4464460039007958,1.0
-0.4231051237758469,0.15004630287263987,-0.35556180492536604,1.0
-0.4954039374349325,0.6889830374155107,-0.4867718910946154,1.0
1.770028404122585,-0.5722564674838988,0.6676381746769622,0.0
0.6265594834375806,-0.6137131465855621,0.6447666778482546,0.0
-0.4626339193111148,0.8292978874048478,-0.4560761344446985,1.0
-0.31754996383788586,0.12294001815262248,-0.458483793506796,1.0
0.6288124218609346,-0.6089296800054181,0.637543700661962,0.0
-0.49560875252192244,0.5151839079682017,-0.48617010275521216,1.0
-0.4882355298495024,0.3126840058339583,-0.5421452175777289,1.0
0.6259450450599947,-0.6184965997687415,0.6586098324724626,0.0
0.6253306066824088,-0.5929848271301773,0.6303212291801569,0.0
-3.1322251307182514,0.5056169882048784,-0.46991928906890656,1.0
-0.43805641862459627,0.5263453210572278,-0.36579372380867103,1.0
-0.47615157738477343,0.5550460803471976,-0.46690984166740673,1.0
0.6026111121627529,-0.5626895477205754,0.6321270999028512,0.0
-0.5144515168150211,0.5557296818439745,-0.42417629541149054,1.0
0.6322942335977684,-0.6838705849771951,0.6134686271544489,0.0
-0.43928529193807625,0.1851250220684564,-0.3784333017540745,1.0
-2.1205918853424666,2.2492090752914558,-0.3363015438375606,1.0
-0.4452248778354055,0.4163256968896342,-0.37602564269197697,1.0
-0.4214665858714678,-1.3312158997519319,-0.34653346272086566,1.0
-0.5232584450963707,0.03364872549768184,-0.6047409144017506,1.0
-0.4300686990658275,0.2520934939041307,-0.351950569184463,1.0
-0.49868094440985217,0.5534516004184593,-0.5072360322839179,1.0
0.6675219983485459,-0.7588115167429013,0.7157883216919892,0.0
-0.4904884613894723,0.7113058635935628,-0.9055060096069445,1.0
0.621439168213287,-0.5626895477205754,0.662822856552768,0.0
0.6288124218609346,-0.6392249460180554,0.641154936402865,0.0
-0.49171731749449255,0.5980972527745637,-0.5117777980122109,1.0
-0.06798106728690063,0.4689437890803236,-0.4200310843947873,1.0
-0.4411285760956067,2.1021699873546478,-0.3585712523268659,1.0
0.6413059907328756,-0.7731618762924394,0.6321270999028512,0.0
-0.5038012699592216,0.5151839079682017,-0.49279078589761505,1.0
1.3958225903597155,0.6252035321357953,-0.47774380174235864,1.0
-0.39156391013167047,0.620420078952616,-0.32185609516946284,1.0
-0.45054998405484553,0.5119949347137606,-0.386859602766928,1.0
-0.4936205738223106,0.5534516004184593,-0.5234868459702235,1.0
0.6286076084947906,-0.570662000952125,0.6784718818996704,0.0
0.6185717914123473,-0.6663311985853578,0.6441643838043649,0.0
-0.43928529193807625,0.3474278941091633,-0.3549600165859637,1.0
-0.5027771945242719,2.2909671485843575,-0.5156622827263231,1.0
-0.4874162350846233,0.5885303196142758,-0.5361263733451777,1.0
0.6238969182819388,-4.4580513839551585,0.627311781778657,0.0
-0.43919070638722246,0.4514044160854508,-0.3531541458632685,1.0
-0.43682752810265674,0.49126661525837584,-0.3429222269799635,1.0
-0.5158852224239505,0.3477627384267394,-0.5397376596565286,1.0
-2.099262736103826,0.54866814723528,-0.5264962428012745,1.0
-0.6658644846484488,-1.725908532300598,-0.48556831441580983,1.0
0.6195958530805292,-0.6950319980662213,0.6237005460377539,0.0
-0.48229592674371347,0.6953609839243929,-0.4795494196128093,1.0
-2.0818635189377424,3.80573479251213,-0.38385040821767186,1.0
-0.4516430771148237,0.19628643515748248,-0.3748220660131715,1.0
-2.038539980989083,0.08309954751652736,0.6182834395741565,0.0
-0.5054397562382218,0.465754802428918,-0.5030228564922665,1.0
-0.45485104925625525,1.652053442547444,-0.44464013317810147,1.0
0.6406915523552897,-0.6424139192724965,0.6158762862165464,0.0
-0.48311515267475386,0.4306760832331014,-0.5301075291126259,1.0
-0.43559863758071704,0.43545954981324536,-0.38204453749497663,1.0
0.6263546700714367,-0.48640115461758826,0.6580080441330595,0.0
2.5047953097501554,-0.6806816251197186,0.6640266860838163,0.0
-0.42843021278682725,0.05389744032007948,-0.36579372380867103,1.0
0.623282481625199,-0.5626895477205754,0.6483779135891568,0.0
3.683827009478789,-0.5658785209750166,0.6110609680923514,0.0
2.297798276116386,0.43864850967072183,-0.3688031712101718,1.0
0.7837455856594487,0.7025559054661467,-0.5457565038890804,1.0
0.6159092279775514,-0.5579060811404316,0.7260207462797816,0.0
-0.47103120021002487,0.5805578931766555,-0.4193612301395392,1.0
0.6515466211814629,-5.987097898550149,0.6537945143482676,0.0
-0.4099970958761683,0.3286288855031283,-0.3399127795784628,1.0
-0.480862221134784,0.6299869987159392,-0.47653997221130945,1.0
-0.5038012699592216,-3.5184362557748425,-0.45005723964169886,1.0
-0.5033916225767819,0.35254619160991874,-0.5511733575004341,1.0
0.6253306066824088,-1.8962016948766869,0.6351365473043519,0.0
0.6292220468723765,-0.6376304794862816,0.6441643838043649,0.0
1.51612697217907,-0.6232800529519208,0.6176816512347543,0.0
-0.6719523913628003,0.49126661525837584,-0.3778315134146713,1.0
0.623282481625199,-0.5307998017791999,0.6495814902679623,0.0
1.410595564093898,-0.7125713576641295,0.638747783045254,0.0
-0.4466585146104964,0.4227036433985164,-0.37542385435257375,1.0
0.6279931718380506,-0.6073351866797153,0.6393495713846572,0.0
0.6173429163780213,-0.6296580128577675,0.6363401239831565,0.0
-0.5029819751943425,1.8291020794335864,-0.49760590174001523,1.0
0.6195958530805292,-1.0365890861357896,0.6447666778482546,0.0
-0.49458469429543234,-0.6728644386884017,-0.5228849564899235,
-0.10939477235070973,0.5167784012939045,-0.5301075291126259,1.0
-0.45915211445766496,-0.1717893372791804,-0.40912905840399044,1.0
-0.4911028722335228,0.452998896014189,-0.5120510469854205,1.0
0.6191862297899332,-0.6360359727636142,0.6459702545270593,0.0
-0.5203910855038905,0.6012862394259694,-1.1598087465221165,1.0
-0.4312975551708477,0.18831399532289753,-0.31643949441035196,1.0
-0.5113793593440106,0.4306760832331014,-0.4813552903355045,1.0
-0.39176875963557983,2.9803783801419765,-0.2827337846544497,1.0
0.6185717914123473,-0.6009572267738686,0.6357383356437541,0.0
-0.4478874223408956,0.4179201768183725,-0.3784333017540745,1.0
-0.4396949393205158,0.47691621551794405,-0.35676538160417154,1.0
-0.5078975028651816,1.5908862154075785,-0.5439508860186288,1.0
-0.4390804768510863,1.3363448626093786,-0.40672190504637945,1.0
0.6159092279775514,-0.5052880023467067,0.6483779135891568,0.0
-0.44297194629543546,3.3821694265187507,-0.3537559342026708,1.0
0.6255354217693988,-0.6392249460180554,0.5984213901469488,0.0
-0.4460441037664459,0.37646351111367377,-0.3784333017540745,1.0
-0.4345745621457674,0.54866814723528,-0.3591730406662691,1.0
-0.5193670100689408,0.6267980254614981,-0.5818694175730426,1.0
0.6290172352270785,-0.5547171078859905,0.6146722038332536,0.0
-0.4495259086198958,-0.09202758283733396,-0.4031104164532336,1.0
