Attribute,Index,Dirty Value,Clean Value
income,17237,0,1
income,21277,0,1
income,35847,0,1
income,22285,0,1
income,7691,0,1
income,21156,0,1
income,1199,0,1
income,31232,0,1
income,21363,0,1
income,10430,0,1
income,4237,0,1
income,34379,0,1
income,34352,0,1
income,16068,0,1
income,19604,0,1
income,33030,0,1
income,4346,0,1
income,41775,0,1
income,42390,0,1
income,42808,0,1
income,14731,0,1
income,27163,0,1
income,29026,0,1
income,32214,0,1
income,7014,0,1
income,22377,0,1
income,25765,0,1
income,22284,0,1
income,10186,0,1
income,16976,0,1
income,8554,0,1
income,1858,0,1
income,14814,0,1
income,38842,0,1
income,41621,0,1
income,285,0,1
income,26651,0,1
income,3414,0,1
income,804,0,1
income,44454,0,1
income,32930,0,1
income,39983,0,1
income,41008,0,1
income,39457,0,1
income,9647,0,1
income,3545,0,1
income,9934,0,1
income,28859,0,1
income,12765,0,1
income,16318,0,1
income,36721,0,1
income,24019,0,1
income,18409,0,1
income,17366,0,1
income,24621,0,1
income,24272,0,1
income,39948,0,1
income,28839,0,1
income,32517,0,1
income,39964,0,1
income,32293,0,1
income,25803,0,1
income,6948,0,1
income,30938,0,1
income,34751,0,1
income,13334,0,1
income,20478,0,1
income,37930,0,1
income,22231,0,1
income,5438,0,1
income,20118,0,1
income,36454,0,1
income,36040,0,1
income,40892,0,1
income,1593,0,1
income,32386,0,1
income,25985,0,1
income,39558,0,1
income,22590,0,1
income,29293,0,1
income,41932,0,1
income,7775,0,1
income,21490,0,1
income,19908,0,1
income,3469,0,1
income,1916,0,1
income,7583,0,1
income,28459,0,1
income,30083,0,1
income,18565,0,1
income,34513,0,1
income,1060,0,1
income,38770,0,1
income,4199,0,1
income,41582,0,1
income,41208,0,1
income,12555,0,1
income,5806,0,1
income,22225,0,1
income,42631,0,1
income,40184,0,1
income,31157,0,1
income,41808,0,1
income,33508,0,1
income,1650,0,1
income,40886,0,1
income,33442,0,1
income,32337,0,1
income,35609,0,1
income,36166,0,1
income,39551,0,1
income,35856,0,1
income,4686,0,1
income,5157,0,1
income,21090,0,1
income,31071,0,1
income,28538,0,1
income,27990,0,1
income,28580,0,1
income,27877,0,1
income,33035,0,1
income,11432,0,1
income,33798,0,1
income,31740,0,1
income,11457,0,1
income,19758,0,1
income,41385,0,1
income,21433,0,1
income,29790,0,1
income,24281,0,1
income,34323,0,1
income,2048,0,1
income,20643,0,1
income,19942,0,1
income,20935,0,1
income,28170,0,1
income,34265,0,1
income,38138,0,1
income,11863,0,1
income,10270,0,1
income,23481,0,1
income,26405,0,1
income,29818,0,1
income,28724,0,1
income,24166,0,1
income,254,0,1
income,34075,0,1
income,28189,0,1
income,41939,0,1
income,40820,0,1
income,17302,0,1
income,13911,0,1
income,36032,0,1
income,12593,0,1
income,24781,0,1
income,16307,0,1
income,38903,0,1
income,29385,0,1
income,28147,0,1
income,30407,0,1
income,16188,0,1
income,35687,0,1
income,34036,0,1
income,42695,0,1
income,27179,0,1
income,29609,0,1
income,23345,0,1
income,26071,0,1
income,12438,0,1
income,34444,0,1
income,23740,0,1
income,41527,0,1
income,43709,0,1
income,42996,0,1
income,2910,0,1
income,18188,0,1
income,16046,0,1
income,16707,0,1
income,44852,0,1
income,9316,0,1
income,34789,0,1
income,10938,0,1
income,37523,0,1
income,25067,0,1
income,38958,0,1
income,10807,0,1
income,6914,0,1
income,3174,0,1
income,32144,0,1
income,8864,0,1
income,41117,0,1
income,7514,0,1
income,26538,0,1
income,40196,0,1
income,42673,0,1
income,12545,0,1
income,28909,0,1
income,7281,0,1
income,28650,0,1
income,31068,0,1
income,42997,0,1
income,41609,0,1
income,24491,0,1
income,22488,0,1
income,33824,0,1
income,32761,0,1
income,8461,0,1
income,36211,0,1
income,28286,0,1
income,37010,0,1
income,21808,0,1
income,30765,0,1
income,19755,0,1
income,42220,0,1
income,11204,0,1
income,27591,0,1
income,14725,0,1
income,36172,0,1
income,36101,0,1
income,29127,0,1
income,39132,0,1
income,24708,0,1
income,39921,0,1
income,1288,0,1
income,2622,0,1
income,12018,0,1
income,36625,0,1
income,3826,0,1
income,38892,0,1
