x,y,z,gt
-0.4370323431896466,0.19788092848318536,-6.372109284971386,1.0
-0.4376467884506164,0.5040224948791756,-0.3621824880677689,1.0
0.6349568004742561,-0.5180438953644712,0.6146722038332536,0.0
-0.6719523913628003,0.6443373850594064,-0.5152106946879818,1.0
-0.4683687073299137,0.4402430029964247,-0.5078380229051151,1.0
-0.49519910513948284,0.5343177608918128,-0.47112286574771206,1.0
0.6134514761880536,-0.6519808390358196,0.6562021734103651,0.0
-0.4902836290940227,2.2467580952652866,-0.5339026503750022,1.0
0.05641907575453455,0.2233927212171963,1.549683632113446,
0.6351616103987081,-0.5579060811404316,0.5942083660666435,0.0
0.6335231120737862,-0.5929848271301773,0.6333306765816566,0.0
3.789713662982424,0.18671951539415924,-0.3694049595495741,1.0
-0.7723654840187769,1.7327639432259385,-0.39047109136007474,1.0
0.6345471754628141,-0.5499336547028111,3.7038863260702413,0.0
0.6243065450142269,-0.5754454407383398,0.6784718818996704,0.0
0.6265594834375806,-0.605740706750977,0.6321270999028512,0.0
-0.4345745621457674,0.48010520216934977,-3.346952751606244,1.0
-0.49376546836439195,0.3334123520832722,-0.4464460039007958,1.0
-0.4231051237758469,0.15004630287263987,-0.35556180492536604,1.0
-0.4954039374349325,0.6889830374155107,-0.4867718910946154,1.0
1.770028404122585,-0.5722564674838988,0.6676381746769622,0.0
0.6265594834375806,-0.6137131465855621,2.809326644716567,0.0
-0.4626339193111148,0.8292978874048478,-0.4560761344446985,1.0
-0.31754996383788586,0.12294001815262248,-0.458483793506796,1.0
0.6288124218609346,-0.6089296800054181,0.637543700661962,0.0
-0.49560875252192244,0.5151839079682017,-0.48617010275521216,1.0
-0.4882355298495024,0.3126840058339583,-0.5421452175777289,1.0
0.6259450450599947,-0.6184965997687415,0.6586098324724626,0.0
0.6253306066824088,-0.5929848271301773,1.9540165192408974,0.0
-3.1322251307182514,0.5056169882048784,-0.46991928906890656,1.0
-0.43805641862459627,0.5263453210572278,-0.36579372380867103,1.0
-0.47615157738477343,0.5550460803471976,-0.46690984166740673,1.0
0.6026111121627529,-0.5626895477205754,0.6321270999028512,0.0
-0.5144515168150211,-0.20671045837024818,0.9523154887482663,1.0
0.6322942335977684,-0.6838705849771951,0.6134686271544489,0.0
-0.43928529193807625,0.1851250220684564,-0.3784333017540745,1.0
-2.1205918853424666,2.2492090752914558,-0.3363015438375606,1.0
-0.4452248778354055,0.4163256968896342,-0.37602564269197697,1.0
-0.4214665858714678,-1.3312158997519319,-0.34653346272086566,1.0
-0.5232584450963707,0.03364872549768184,-0.6047409144017506,1.0
-0.4300686990658275,0.2520934939041307,1.7191587888937963,1.0
-0.49868094440985217,0.5534516004184593,-0.5072360322839179,1.0
0.6675219983485459,-0.7588115167429013,-1.9082249069196588,0.0
-0.4904884613894723,0.7113058635935628,-0.9055060096069445,1.0
0.621439168213287,-0.5626895477205754,0.662822856552768,0.0
0.6288124218609346,-0.6392249460180554,1.4997110879530917,0.0
-0.49171731749449255,0.5980972527745637,-0.5107033071110514,1.0
-0.06798106728690063,0.4689437890803236,0.07700061987598263,1.0
-0.4411285760956067,2.1021699873546478,-0.3585712523268659,1.0
0.6413059907328756,-0.7731618762924394,0.6321270999028512,0.0
-0.5038012699592216,0.5151839079682017,-0.49279078589761505,1.0
1.3958225903597155,0.6252035321357953,-0.47774380174235864,1.0
-0.39156391013167047,0.620420078952616,-0.32185609516946284,1.0
-0.45054998405484553,0.5119949347137606,-0.386859602766928,1.0
-0.4936205738223106,0.5534516004184593,-0.5234868459702235,1.0
0.6286076084947906,-0.570662000952125,0.6784718818996704,0.0
0.6185717914123473,-0.6663311985853578,0.6441643838043649,0.0
-0.43928529193807625,0.2539950777849768,-0.3549600165859637,1.0
-0.5027771945242719,2.2909671485843575,-0.5156622827263231,1.0
-0.4874162350846233,0.5885303196142758,2.1021850867842757,1.0
0.6238969182819388,-4.4580513839551585,0.627311781778657,0.0
-0.4395854689263383,0.4514044160854508,-0.3531541458632685,1.0
-0.43682752810265674,0.49126661525837584,-0.3429222269799635,1.0
-0.5158852224239505,0.3477627384267394,-0.5397376596565286,1.0
-2.099262736103826,0.54866814723528,-0.5264962428012745,1.0
-0.4952595392334767,-1.725908532300598,-0.48556831441580983,1.0
0.6195958530805292,-0.6950319980662213,0.6237005460377539,0.0
-0.48229592674371347,0.6953609839243929,-0.4795494196128093,1.0
-2.0818635189377424,3.80573479251213,-0.38385040821767186,1.0
-0.4516430771148237,0.19628643515748248,-0.3748220660131715,1.0
-2.038539980989083,0.08309954751652736,0.6182834395741565,0.0
-0.5054397562382218,0.465754802428918,-0.5030228564922665,1.0
-0.45485104925625525,1.652053442547444,-0.44464013317810147,1.0
0.6406915523552897,-0.6424139192724965,0.6158762862165464,0.0
-0.48311515267475386,0.4306760832331014,-0.5301075291126259,1.0
-0.43559863758071704,0.43545954981324536,-0.38204453749497663,1.0
0.6263546700714367,-0.48640115461758826,0.6580080441330595,0.0
2.5047953097501554,-0.6806816251197186,0.6640266860838163,0.0
