Attribute,Index,Dirty Value,Clean Value
dteday,2964,359567.0833,359567.0833333333
dteday,4516,359663.1167,359663.11666666664
dteday,15826,368759.1667,368759.1666666667
dteday,16414,368639.1833,368639.18333333335
dteday,2841,359447.0833,359447.0833333333
dteday,577,359999.0167,359999.01666666666
dteday,15913,368879.1667,368879.1666666667
dteday,4900,360047.1167,360047.11666666664
dteday,11597,368207.0833,368207.0833333333
dteday,882,359591.0333,359591.0333333333
dteday,4901,360047.1167,360047.11666666664
dteday,16557,368783.1833,368783.18333333335
dteday,9967,368735.0333,368735.0333333333
dteday,14929,361983.0964,368591.15
dteday,10911,368231.0667,368231.06666666665
dteday,16627,368855.1833,368855.18333333335
dteday,13544,368687.1167,368687.1166666666
dteday,10044,368807.0333,368807.0333333333
dteday,5341,359735.1333,359735.13333333336
dteday,5319,359711.1333,359711.13333333336
dteday,15732,368663.1667,368663.1666666667
dteday,7043,359999.1667,359999.1666666667
dteday,6577,359519.1667,359519.1666666667
dteday,4804,359951.1167,359951.11666666664
dteday,16200,368423.1833,368423.18333333335
dteday,6803,359759.1667,359759.1666666667
dteday,15489,368423.1667,368423.1666666667
dteday,4831,359975.1167,359975.11666666664
dteday,4606,359735.1167,359735.11666666664
dteday,11747,368351.0833,368351.0833333333
dteday,11014,346153.8355,368351.06666666665
dteday,13497,368639.1167,368639.1166666666
dteday,15799,368735.1667,368735.1666666667
dteday,4413,359543.1167,359543.11666666664
dteday,9622,368375.0333,368375.0333333333
dteday,11528,368855.0667,368855.06666666665
dteday,16403,368639.1833,368639.18333333335
dteday,14450,368855.1333,368855.13333333336
dteday,11,359399.0167,359399.01666666666
dteday,7271,359471.1833,359471.18333333335
dteday,5084,359471.1333,359471.13333333336
dteday,15832,368759.1667,368759.1666666667
dteday,16285,368519.1833,368519.18333333335
dteday,16235,368471.1833,368471.18333333335
dteday,13593,368735.1167,368735.1166666666
dteday,9782,368543.0333,368543.0333333333
dteday,14242,368639.1333,368639.13333333336
dteday,9562,368327.0333,368327.0333333333
dteday,3474,368210.9813,360071.0833333333
dteday,15262,368207.1667,368207.1666666667
dteday,11513,368831.0667,368831.06666666665
dteday,15309,368255.1667,368255.1666666667
dteday,15437,368375.1667,368375.1666666667
dteday,10877,368207.0667,368207.06666666665
dteday,16470,368687.1833,368687.18333333335
dteday,7256,359447.1833,359447.18333333335
dteday,10880,368207.0667,368207.06666666665
dteday,10012,368783.0333,368783.0333333333
dteday,16070,368303.1833,368303.18333333335
dteday,15886,368855.1667,368855.1666666667
dteday,3271,359879.0833,359879.0833333333
dteday,7615,359807.1833,359807.18333333335
dteday,4702,359831.1167,359831.11666666664
dteday,9743,368495.0333,368495.0333333333
dteday,7147,360095.1667,360095.1666666667
dteday,4692,359831.1167,359831.11666666664
dteday,7832,360023.1833,360023.18333333335
dteday,2961,359567.0833,359567.0833333333
dteday,7252,359447.1833,359447.18333333335
dteday,13739,368879.1167,368879.1166666666
dteday,11510,368831.0667,368831.06666666665
dteday,7172,360119.1667,360119.1666666667
dteday,16392,368615.1833,368615.18333333335
dteday,253,359639.0167,359639.01666666666
dteday,16135,368375.1833,368375.18333333335
dteday,9160,368663.0167,368663.01666666666
dteday,13785,368183.1333,368183.13333333336
dteday,13266,368399.1167,368399.1166666666
dteday,6522,359471.1667,359471.1666666667
dteday,13891,368279.1333,368279.13333333336
dteday,11420,368759.0667,368759.06666666665
dteday,2192,359519.0667,359519.06666666665
dteday,5658,360071.1333,360071.13333333336
dteday,15850,368783.1667,368783.1666666667
dteday,9296,368807.0167,368807.01666666666
dteday,13530,368663.1167,368663.1166666666
dteday,16157,368375.1833,368375.18333333335
dteday,6854,359807.1667,359807.1666666667
dteday,10959,368279.0667,368279.06666666665
dteday,13264,368399.1167,368399.1166666666
dteday,12225,368831.0833,368831.0833333333
dteday,14407,368807.1333,368807.13333333336
dteday,5642,360047.1333,360047.13333333336
dteday,13357,368495.1167,368495.1166666666
dteday,11058,368375.0667,368375.06666666665
dteday,10787,372314.0471,368855.05
dteday,17359,346409.1543,368879.2
dteday,16425,368663.1833,368663.18333333335
dteday,15594,368519.1667,368519.1666666667
dteday,15618,368543.1667,368543.1666666667
dteday,10619,317359.6657,368687.05
dteday,14075,368471.1333,368471.13333333336
dteday,9624,368375.0333,368375.0333333333
dteday,7216,359423.1833,359423.18333333335
dteday,6500,359447.1667,359447.1666666667
dteday,9231,368735.0167,368735.01666666666
dteday,5415,359807.1333,359807.13333333336
dteday,9680,368447.0333,368447.0333333333
dteday,6731,359687.1667,359687.1666666667
dteday,4802,359927.1167,359927.11666666664
dteday,9903,368663.0333,368663.0333333333
dteday,15834,368759.1667,368759.1666666667
dteday,11466,368783.0667,368783.06666666665
dteday,1310,360023.0333,360023.0333333333
dteday,15752,368687.1667,368687.1666666667
dteday,5258,359639.1333,359639.13333333336
dteday,15538,356701.9148,368471.1666666667
dteday,15839,368783.1667,368783.1666666667
dteday,13340,368495.1167,368495.1166666666
dteday,13341,368495.1167,368495.1166666666
dteday,16252,337738.6929,368471.18333333335
dteday,7002,359951.1667,359951.1666666667
dteday,11724,369271.1023,368327.0833333333
dteday,15276,368207.1667,368207.1666666667
dteday,6606,359543.1667,359543.1666666667
dteday,1070,359783.0333,359783.0333333333
dteday,12115,368711.0833,368711.0833333333
dteday,13748,368159.1333,368159.13333333336
dteday,13685,368831.1167,368831.1166666666
dteday,5063,359447.1333,359447.13333333336
dteday,7757,359951.1833,359951.18333333335
dteday,14388,368783.1333,368783.13333333336
dteday,16045,368279.1833,368279.18333333335
dteday,14050,368447.1333,368447.13333333336
dteday,14465,368855.1333,368855.13333333336
dteday,3524,360119.0833,360119.0833333333
dteday,7014,359951.1667,359951.1666666667
dteday,15767,368711.1667,368711.1666666667
dteday,15249,368183.1667,368183.1666666667
dteday,6968,359903.1667,359903.1666666667
dteday,2269,359591.0667,359591.06666666665
dteday,6840,359783.1667,359783.1666666667
dteday,6559,359495.1667,359495.1666666667
dteday,12137,368735.0833,368735.0833333333
dteday,15902,368879.1667,368879.1666666667
dteday,9479,368231.0333,368231.0333333333
dteday,15509,368447.1667,368447.1666666667
dteday,8888,368399.0167,368399.01666666666
dteday,15737,368663.1667,368663.1666666667
dteday,15532,368471.1667,368471.1666666667
dteday,16370,368591.1833,368591.18333333335
dteday,369,359759.0167,359759.01666666666
dteday,11039,368375.0667,368375.06666666665
dteday,3330,359927.0833,359927.0833333333
dteday,14327,368735.1333,368735.13333333336
dteday,11605,368207.0833,368207.0833333333
dteday,16396,368615.1833,368615.18333333335
dteday,14409,368807.1333,368807.13333333336
dteday,11236,368567.0667,368567.06666666665
dteday,3096,359687.0833,359687.0833333333
dteday,12275,368879.0833,368879.0833333333
dteday,15360,368303.1667,368303.1666666667
dteday,3346,359951.0833,359951.0833333333
dteday,14271,368663.1333,368663.13333333336
dteday,939,359639.0333,359639.0333333333
dteday,3514,360119.0833,360119.0833333333
dteday,10938,368255.0667,368255.06666666665
dteday,11010,368327.0667,368327.06666666665
dteday,12155,368759.0833,368759.0833333333
dteday,16130,368351.1833,368351.18333333335
dteday,14478,368879.1333,368879.13333333336
dteday,11237,368567.0667,368567.06666666665
dteday,8700,368207.0167,368207.01666666666
dteday,16460,368687.1833,368687.18333333335
dteday,14141,368543.1333,368543.13333333336
dteday,3230,359831.0833,359831.0833333333
dteday,6795,359735.1667,359735.1666666667
dteday,5580,359975.1333,359975.13333333336
dteday,9726,368495.0333,368495.0333333333
dteday,4551,359687.1167,359687.11666666664
dteday,9920,368687.0333,368687.0333333333
dteday,14321,368711.1333,368711.13333333336
dteday,15326,368255.1667,368255.1666666667
dteday,16621,368855.1833,368855.18333333335
dteday,11126,368447.0667,368447.06666666665
dteday,16382,368615.1833,368615.18333333335
dteday,13929,399938.5167,368327.13333333336
dteday,13568,368711.1167,368711.1166666666
dteday,11286,368615.0667,368615.06666666665
dteday,16366,368591.1833,368591.18333333335
dteday,9813,368567.0333,368567.0333333333
dteday,2745,360071.0667,360071.06666666665
dteday,9669,368423.0333,368423.0333333333
dteday,15229,368159.1667,368159.1666666667
dteday,9623,368375.0333,368375.0333333333
dteday,1309,360023.0333,360023.0333333333
dteday,5010,359399.1333,359399.13333333336
dteday,619,360071.0167,360071.01666666666
dteday,5148,359543.1333,359543.13333333336
dteday,2209,359519.0667,359519.06666666665
dteday,2442,359759.0667,359759.06666666665
dteday,6576,359519.1667,359519.1666666667
dteday,2312,359639.0667,359639.06666666665
dteday,11368,368687.0667,368687.06666666665
dteday,3186,359783.0833,359783.0833333333
dteday,14222,368615.1333,368615.13333333336
dteday,3008,359615.0833,359615.0833333333
dteday,11892,368495.0833,368495.0833333333
dteday,7211,359423.1833,359423.18333333335
dteday,14247,368639.1333,368639.13333333336
dteday,5323,359711.1333,359711.13333333336
dteday,16108,368327.1833,368327.18333333335
dteday,2501,359831.0667,359831.06666666665
dteday,11224,368543.0667,368543.06666666665
dteday,14467,368855.1333,368855.13333333336
dteday,822,359519.0333,359519.0333333333
dteday,15791,368735.1667,368735.1666666667
dteday,7407,359615.1833,359615.18333333335
dteday,11099,368423.0667,368423.06666666665
dteday,16607,368831.1833,368831.18333333335
dteday,9286,368783.0167,368783.01666666666
dteday,5677,360071.1333,360071.13333333336
dteday,14149,368543.1333,368543.13333333336
dteday,12010,368615.0833,368615.0833333333
dteday,5066,359447.1333,359447.13333333336
dteday,16239,368471.1833,368471.18333333335
dteday,3396,359999.0833,359999.0833333333
dteday,14356,368759.1333,368759.13333333336
dteday,8880,368375.0167,368375.01666666666
dteday,10904,344131.2864,368231.06666666665
dteday,16074,368303.1833,368303.18333333335
dteday,16488,368711.1833,368711.18333333335
dteday,6524,359471.1667,359471.1666666667
dteday,15578,368519.1667,368519.1666666667
dteday,4912,360047.1167,360047.11666666664
dteday,11268,368591.0667,368591.06666666665
dteday,15911,368879.1667,368879.1666666667
dteday,7195,359399.1833,359399.18333333335
dteday,5054,359447.1333,359447.13333333336
dteday,13930,368327.1333,368327.13333333336
dteday,15449,368375.1667,368375.1666666667
dteday,16528,368759.1833,368759.18333333335
dteday,4077,362579.1109,359927.1
dteday,4373,359519.1167,359519.11666666664
dteday,16237,368471.1833,368471.18333333335
dteday,13368,368519.1167,368519.1166666666
dteday,11299,368615.0667,368615.06666666665
dteday,16261,368495.1833,368495.18333333335
dteday,3040,359639.0833,359639.0833333333
dteday,3058,359663.0833,359663.0833333333
dteday,16355,368591.1833,368591.18333333335
dteday,3152,359759.0833,359759.0833333333
dteday,15335,368279.1667,368279.1666666667
dteday,9267,368783.0167,368783.01666666666
dteday,2263,359591.0667,359591.06666666665
dteday,2794,359399.0833,359399.0833333333
dteday,2447,359759.0667,359759.06666666665
dteday,6822,359759.1667,359759.1666666667
dteday,760,359471.0333,359471.0333333333
dteday,11743,368351.0833,368351.0833333333
dteday,3258,359855.0833,359855.0833333333
dteday,9892,368663.0333,368663.0333333333
dteday,16292,368519.1833,368519.18333333335
dteday,11380,368711.0667,368711.06666666665
dteday,16410,368639.1833,368639.18333333335
dteday,2839,359447.0833,359447.0833333333
dteday,6496,359447.1667,359447.1666666667
dteday,15576,368519.1667,368519.1666666667
dteday,5683,367819.3261,360095.13333333336
dteday,14361,368759.1333,368759.13333333336
dteday,3204,359807.0833,359807.0833333333
dteday,16251,368471.1833,368471.18333333335
dteday,1411,360523.1695,359471.05
dteday,7323,359519.1833,359519.18333333335
dteday,15546,368471.1667,368471.1666666667
dteday,7068,360023.1667,360023.1666666667
dteday,16451,413804.056,368687.18333333335
dteday,15568,368495.1667,368495.1666666667
dteday,7056,359999.1667,359999.1666666667
dteday,15948,368183.1833,368183.18333333335
dteday,15533,368471.1667,368471.1666666667
dteday,11627,368231.0833,368231.0833333333
dteday,4273,359399.1167,359399.11666666664
dteday,12143,368759.0833,368759.0833333333
dteday,7854,353465.3479,360047.18333333335
dteday,16386,368615.1833,368615.18333333335
dteday,15619,368543.1667,368543.1666666667
dteday,14182,368591.1333,368591.13333333336
dteday,7247,359447.1833,359447.18333333335
dteday,11404,368735.0667,368735.06666666665
dteday,2884,359495.0833,359495.0833333333
dteday,13637,368783.1167,368783.1166666666
dteday,7367,359567.1833,359567.18333333335
dteday,4594,359735.1167,359735.11666666664
dteday,16790,373821.0418,368303.2
dteday,15462,368399.1667,368399.1666666667
dteday,3141,359735.0833,359735.0833333333
dteday,15667,368591.1667,368591.1666666667
dteday,13928,368327.1333,368327.13333333336
