Attribute,Index,Dirty Value,Cleaned Value,Clean Value
workclass,15789,private,self-emp-not-inc,private
workclass,37454,private,self-emp-not-inc,private
workclass,19911,private,self-emp-not-inc,private
workclass,6378,federal-gov,private,federal-gov
workclass,17237,private,self-emp-not-inc,private
workclass,4491,private,self-emp-not-inc,private
workclass,24609,private,self-emp-not-inc,private
workclass,3979,private,self-emp-not-inc,private
workclass,37180,private,self-emp-not-inc,private
workclass,18553,private,self-emp-not-inc,private
workclass,9939,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,32424,private,self-emp-not-inc,private
workclass,10787,private,self-emp-not-inc,private
workclass,23084,private,self-emp-not-inc,private
workclass,32095,private,self-emp-not-inc,private
workclass,35675,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,20183,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,19537,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,7114,local-gov,self-emp-inc,local-gov
workclass,9810,private,self-emp-not-inc,private
workclass,21277,self-emp-inc,state-gov,self-emp-inc
workclass,23161,local-gov,self-emp-inc,local-gov
workclass,24654,private,self-emp-not-inc,private
workclass,33569,private,self-emp-not-inc,private
workclass,11217,private,self-emp-not-inc,private
workclass,30531,private,self-emp-not-inc,private
workclass,30903,private,self-emp-not-inc,private
workclass,38719,private,self-emp-not-inc,private
workclass,23589,private,self-emp-not-inc,private
workclass,19348,private,self-emp-not-inc,private
workclass,27144,private,self-emp-not-inc,private
workclass,30261,private,self-emp-not-inc,private
workclass,35847,private,self-emp-not-inc,private
workclass,22285,federal-gov,private,federal-gov
workclass,2121,private,self-emp-not-inc,private
workclass,32359,private,self-emp-not-inc,private
workclass,31492,private,self-emp-not-inc,private
workclass,4025,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,37799,private,self-emp-not-inc,private
workclass,12763,private,self-emp-not-inc,private
workclass,45017,private,self-emp-not-inc,private
workclass,13917,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,34991,private,self-emp-not-inc,private
workclass,6287,private,self-emp-not-inc,private
workclass,31889,private,self-emp-not-inc,private
workclass,37133,state-gov,without-pay,state-gov
workclass,39681,private,self-emp-not-inc,private
workclass,32367,local-gov,self-emp-inc,local-gov
workclass,4872,private,self-emp-not-inc,private
workclass,17432,private,self-emp-not-inc,private
workclass,34608,private,self-emp-not-inc,private
workclass,17848,private,self-emp-not-inc,private
workclass,40017,private,self-emp-not-inc,private
workclass,7691,private,self-emp-not-inc,private
workclass,27211,local-gov,self-emp-inc,local-gov
workclass,13595,self-emp-inc,state-gov,self-emp-inc
workclass,38998,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,44529,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,42580,private,self-emp-not-inc,private
workclass,2174,private,self-emp-not-inc,private
workclass,41595,private,self-emp-not-inc,private
workclass,18353,private,self-emp-not-inc,private
workclass,6258,private,self-emp-not-inc,private
workclass,10071,private,self-emp-not-inc,private
workclass,41656,private,self-emp-not-inc,private
workclass,11794,private,self-emp-not-inc,private
workclass,9251,private,self-emp-not-inc,private
workclass,12023,private,self-emp-not-inc,private
workclass,26861,state-gov,without-pay,state-gov
workclass,2820,private,self-emp-not-inc,private
workclass,4106,state-gov,without-pay,state-gov
workclass,21156,private,self-emp-not-inc,private
workclass,14877,private,self-emp-not-inc,private
workclass,13736,private,self-emp-not-inc,private
workclass,13391,federal-gov,private,federal-gov
workclass,44287,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,24326,local-gov,self-emp-inc,local-gov
workclass,1303,private,self-emp-not-inc,private
workclass,4965,private,self-emp-not-inc,private
workclass,16737,private,self-emp-not-inc,private
workclass,6638,private,self-emp-not-inc,private
workclass,14361,private,self-emp-not-inc,private
workclass,20819,private,self-emp-not-inc,private
workclass,19067,private,self-emp-not-inc,private
workclass,25008,private,self-emp-not-inc,private
workclass,2007,federal-gov,private,federal-gov
workclass,8604,private,self-emp-not-inc,private
workclass,24509,private,self-emp-not-inc,private
workclass,29863,private,self-emp-not-inc,private
workclass,39648,private,self-emp-not-inc,private
workclass,28044,private,self-emp-not-inc,private
workclass,31046,private,self-emp-not-inc,private
workclass,41866,private,self-emp-not-inc,private
workclass,43715,private,self-emp-not-inc,private
workclass,22054,private,self-emp-not-inc,private
workclass,32206,private,self-emp-not-inc,private
workclass,2448,private,self-emp-not-inc,private
workclass,5872,state-gov,without-pay,state-gov
workclass,35819,private,self-emp-not-inc,private
workclass,12114,private,self-emp-not-inc,private
workclass,3996,federal-gov,private,federal-gov
workclass,1199,private,self-emp-not-inc,private
workclass,3474,local-gov,self-emp-inc,local-gov
workclass,7696,private,self-emp-not-inc,private
workclass,9139,private,self-emp-not-inc,private
workclass,16895,private,self-emp-not-inc,private
workclass,584,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,34033,private,self-emp-not-inc,private
workclass,4809,private,self-emp-not-inc,private
workclass,23289,private,self-emp-not-inc,private
workclass,30187,private,self-emp-not-inc,private
workclass,17661,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,26218,private,self-emp-not-inc,private
workclass,34162,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,24656,private,self-emp-not-inc,private
workclass,26352,private,self-emp-not-inc,private
workclass,15492,private,self-emp-not-inc,private
workclass,19792,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,17415,private,self-emp-not-inc,private
workclass,41457,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,37839,private,self-emp-not-inc,private
workclass,873,self-emp-inc,state-gov,self-emp-inc
workclass,40497,private,self-emp-not-inc,private
workclass,35315,private,self-emp-not-inc,private
workclass,31232,private,self-emp-not-inc,private
workclass,11264,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,13742,private,self-emp-not-inc,private
workclass,31449,local-gov,self-emp-inc,local-gov
workclass,6454,private,self-emp-not-inc,private
workclass,9645,private,self-emp-not-inc,private
workclass,6209,private,self-emp-not-inc,private
workclass,34501,private,self-emp-not-inc,private
workclass,3214,private,self-emp-not-inc,private
workclass,44677,private,self-emp-not-inc,private
workclass,37840,private,self-emp-not-inc,private
workclass,4994,private,self-emp-not-inc,private
workclass,5737,private,self-emp-not-inc,private
workclass,34043,local-gov,self-emp-inc,local-gov
workclass,24201,private,self-emp-not-inc,private
workclass,44089,private,self-emp-not-inc,private
workclass,40004,private,self-emp-not-inc,private
workclass,21363,private,self-emp-not-inc,private
workclass,33114,private,self-emp-not-inc,private
workclass,28653,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,44561,local-gov,self-emp-inc,local-gov
workclass,23205,state-gov,without-pay,state-gov
workclass,33257,private,self-emp-not-inc,private
workclass,10430,private,self-emp-not-inc,private
workclass,1875,private,self-emp-not-inc,private
workclass,14417,federal-gov,private,federal-gov
workclass,8654,private,self-emp-not-inc,private
workclass,44469,federal-gov,private,federal-gov
workclass,7645,private,self-emp-not-inc,private
workclass,32883,private,self-emp-not-inc,private
workclass,38764,private,self-emp-not-inc,private
workclass,651,state-gov,without-pay,state-gov
workclass,26588,private,self-emp-not-inc,private
workclass,35494,private,self-emp-not-inc,private
workclass,7741,private,self-emp-not-inc,private
workclass,27710,private,self-emp-not-inc,private
workclass,38349,private,self-emp-not-inc,private
workclass,34596,private,self-emp-not-inc,private
workclass,29651,private,self-emp-not-inc,private
workclass,32630,state-gov,without-pay,state-gov
workclass,41626,private,self-emp-not-inc,private
workclass,44206,local-gov,self-emp-inc,local-gov
workclass,37474,private,self-emp-not-inc,private
workclass,14481,private,self-emp-not-inc,private
workclass,7001,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,13590,private,self-emp-not-inc,private
workclass,29821,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,17056,private,self-emp-not-inc,private
workclass,25261,private,self-emp-not-inc,private
workclass,22938,private,self-emp-not-inc,private
workclass,30041,private,self-emp-not-inc,private
workclass,258,private,self-emp-not-inc,private
workclass,19248,private,self-emp-not-inc,private
workclass,3046,private,self-emp-not-inc,private
workclass,11995,private,self-emp-not-inc,private
workclass,18528,federal-gov,private,federal-gov
workclass,34518,private,self-emp-not-inc,private
workclass,33952,local-gov,self-emp-inc,local-gov
workclass,39338,private,self-emp-not-inc,private
workclass,43505,private,self-emp-not-inc,private
workclass,23344,private,self-emp-not-inc,private
workclass,1940,private,self-emp-not-inc,private
workclass,4237,private,self-emp-not-inc,private
workclass,39881,private,self-emp-not-inc,private
workclass,30730,private,self-emp-not-inc,private
workclass,44411,private,self-emp-not-inc,private
workclass,2469,private,self-emp-not-inc,private
workclass,23857,private,self-emp-not-inc,private
workclass,34400,private,self-emp-not-inc,private
workclass,6532,state-gov,without-pay,state-gov
workclass,19086,self-emp-inc,state-gov,self-emp-inc
workclass,28016,private,self-emp-not-inc,private
workclass,4224,private,self-emp-not-inc,private
workclass,37577,private,self-emp-not-inc,private
workclass,39678,private,self-emp-not-inc,private
workclass,14316,local-gov,self-emp-inc,local-gov
workclass,17068,self-emp-inc,state-gov,self-emp-inc
workclass,42265,private,self-emp-not-inc,private
workclass,33700,private,self-emp-not-inc,private
workclass,41850,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,7473,private,self-emp-not-inc,private
workclass,21400,private,self-emp-not-inc,private
workclass,15477,private,self-emp-not-inc,private
workclass,34355,private,self-emp-not-inc,private
workclass,34379,private,self-emp-not-inc,private
workclass,5095,private,self-emp-not-inc,private
workclass,13916,private,self-emp-not-inc,private
workclass,15987,private,self-emp-not-inc,private
workclass,19963,private,self-emp-not-inc,private
workclass,14308,private,self-emp-not-inc,private
workclass,26008,private,self-emp-not-inc,private
workclass,10632,private,self-emp-not-inc,private
workclass,3621,private,self-emp-not-inc,private
workclass,12707,private,self-emp-not-inc,private
workclass,37185,private,self-emp-not-inc,private
workclass,20276,private,self-emp-not-inc,private
workclass,28493,state-gov,without-pay,state-gov
workclass,33739,private,self-emp-not-inc,private
workclass,37923,private,self-emp-not-inc,private
workclass,39734,private,self-emp-not-inc,private
workclass,32164,federal-gov,private,federal-gov
workclass,28787,private,self-emp-not-inc,private
workclass,33610,private,self-emp-not-inc,private
workclass,38969,private,self-emp-not-inc,private
workclass,9947,private,self-emp-not-inc,private
workclass,21902,self-emp-inc,state-gov,self-emp-inc
workclass,18525,private,self-emp-not-inc,private
workclass,34091,local-gov,self-emp-inc,local-gov
workclass,38819,private,self-emp-not-inc,private
workclass,35126,private,self-emp-not-inc,private
workclass,26370,private,self-emp-not-inc,private
workclass,13200,private,self-emp-not-inc,private
workclass,10306,private,self-emp-not-inc,private
workclass,42530,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,44647,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,39228,private,self-emp-not-inc,private
workclass,20513,private,self-emp-not-inc,private
workclass,9140,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,40792,private,self-emp-not-inc,private
workclass,16816,private,self-emp-not-inc,private
workclass,30328,private,self-emp-not-inc,private
workclass,42922,private,self-emp-not-inc,private
workclass,4038,private,self-emp-not-inc,private
workclass,14100,private,self-emp-not-inc,private
workclass,9776,federal-gov,private,federal-gov
workclass,31406,federal-gov,private,federal-gov
workclass,19235,private,self-emp-not-inc,private
workclass,30924,private,self-emp-not-inc,private
workclass,37451,private,self-emp-not-inc,private
workclass,17196,self-emp-inc,state-gov,self-emp-inc
workclass,42857,private,self-emp-not-inc,private
workclass,16363,private,self-emp-not-inc,private
workclass,18397,private,self-emp-not-inc,private
workclass,38437,self-emp-inc,state-gov,self-emp-inc
workclass,16603,private,self-emp-not-inc,private
workclass,13245,private,self-emp-not-inc,private
workclass,43805,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,18085,private,self-emp-not-inc,private
workclass,34352,private,self-emp-not-inc,private
workclass,1012,private,self-emp-not-inc,private
workclass,3027,private,self-emp-not-inc,private
workclass,35566,private,self-emp-not-inc,private
workclass,35107,private,self-emp-not-inc,private
workclass,31165,private,self-emp-not-inc,private
workclass,21641,local-gov,self-emp-inc,local-gov
workclass,13764,private,self-emp-not-inc,private
workclass,16068,private,self-emp-not-inc,private
workclass,4066,private,self-emp-not-inc,private
workclass,4992,local-gov,self-emp-inc,local-gov
workclass,24331,private,self-emp-not-inc,private
workclass,22886,private,self-emp-not-inc,private
workclass,26970,private,self-emp-not-inc,private
workclass,44510,local-gov,self-emp-inc,local-gov
workclass,12096,private,self-emp-not-inc,private
workclass,38098,private,self-emp-not-inc,private
workclass,17341,self-emp-inc,state-gov,self-emp-inc
workclass,9627,private,self-emp-not-inc,private
workclass,3158,private,self-emp-not-inc,private
workclass,11296,private,self-emp-not-inc,private
workclass,18502,private,self-emp-not-inc,private
workclass,30447,private,self-emp-not-inc,private
workclass,11133,private,self-emp-not-inc,private
workclass,40421,state-gov,without-pay,state-gov
workclass,43612,local-gov,self-emp-inc,local-gov
workclass,15127,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,1835,self-emp-inc,state-gov,self-emp-inc
workclass,28699,local-gov,self-emp-inc,local-gov
workclass,29789,private,self-emp-not-inc,private
workclass,14133,private,self-emp-not-inc,private
workclass,11829,private,self-emp-not-inc,private
workclass,25248,private,self-emp-not-inc,private
workclass,7272,private,self-emp-not-inc,private
workclass,24966,private,self-emp-not-inc,private
workclass,6439,state-gov,without-pay,state-gov
workclass,31903,local-gov,self-emp-inc,local-gov
workclass,18504,private,self-emp-not-inc,private
workclass,43707,private,self-emp-not-inc,private
workclass,41396,private,self-emp-not-inc,private
workclass,15118,private,self-emp-not-inc,private
workclass,16909,private,self-emp-not-inc,private
workclass,40392,private,self-emp-not-inc,private
workclass,11474,private,self-emp-not-inc,private
workclass,34745,private,self-emp-not-inc,private
workclass,41769,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,26439,private,self-emp-not-inc,private
workclass,30361,private,self-emp-not-inc,private
workclass,33801,local-gov,self-emp-inc,local-gov
workclass,19604,local-gov,self-emp-inc,local-gov
workclass,3510,private,self-emp-not-inc,private
workclass,38549,private,self-emp-not-inc,private
workclass,31850,private,self-emp-not-inc,private
workclass,30073,private,self-emp-not-inc,private
workclass,18402,private,self-emp-not-inc,private
workclass,18986,federal-gov,private,federal-gov
workclass,5097,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,20089,private,self-emp-not-inc,private
workclass,29133,private,self-emp-not-inc,private
workclass,12786,private,self-emp-not-inc,private
workclass,32830,state-gov,without-pay,state-gov
workclass,36298,private,self-emp-not-inc,private
workclass,6673,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,33293,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,8198,private,self-emp-not-inc,private
workclass,40297,private,self-emp-not-inc,private
workclass,33007,private,self-emp-not-inc,private
workclass,40025,local-gov,self-emp-inc,local-gov
workclass,1291,self-emp-inc,state-gov,self-emp-inc
workclass,44523,private,self-emp-not-inc,private
workclass,2689,private,self-emp-not-inc,private
workclass,23301,private,self-emp-not-inc,private
workclass,41328,private,self-emp-not-inc,private
workclass,19816,private,self-emp-not-inc,private
workclass,11292,private,self-emp-not-inc,private
workclass,28200,private,self-emp-not-inc,private
workclass,20946,private,self-emp-not-inc,private
workclass,39499,private,self-emp-not-inc,private
workclass,20001,private,self-emp-not-inc,private
workclass,41928,private,self-emp-not-inc,private
workclass,22040,private,self-emp-not-inc,private
workclass,33344,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,19927,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,9854,private,self-emp-not-inc,private
workclass,33030,private,self-emp-not-inc,private
workclass,4187,private,self-emp-not-inc,private
workclass,7047,private,self-emp-not-inc,private
workclass,44290,self-emp-not-inc,without-pay,self-emp-not-inc
workclass,8175,private,self-emp-not-inc,private
