index,datetime,soil_temperature,454,458,462,466,470,474,478,482,486,490,494,498,502,506,510,514,518,522,526,530,534,538,542,546,550,554,558,562,566,570,574,578,582,586,590,594,598,602,606,610,614,618,622,626,630,634,638,642,646,650,654,658,662,666,670,674,678,682,686,690,694,698,702,706,710,714,718,722,726,730,734,738,742,746,750,754,758,762,766,770,774,778,782,786,790,794,798,802,806,810,814,818,822,826,830,834,838,842,846,850,854,858,862,866,870,874,878,882,886,890,894,898,902,906,910,914,918,922,926,930,934,938,942,946,950,soil_moisture
297,1495629629.0,32.9,0.093481561,0.06463924,0.059054893,0.055072464,0.05458184,0.053902103,0.053960479,0.054125455,0.054905853,0.056169121,0.057153316,0.05829059,0.060007806,0.061594463,0.062740199,0.064023397,0.06639523,0.067937841,0.070061006,0.071412628,0.073162615,0.074959317,0.077042761,0.079044731,0.081294735,0.083801123,0.085785928,0.087641296,0.089010066,0.090982606,0.093446592,0.095015082,0.09694725,0.098769345,0.09948432,0.101000531,0.102048426,0.104069565,0.105047679,0.106018724,0.106914999,0.108050244,0.10883613,0.109286604,0.110826821,0.112269307,0.113513728,0.11450131,0.115017008,0.116279802,0.117963576,0.119450049,0.121234058,0.121297012,0.122853556,0.124755497,0.125386338,0.126498999,0.128066662,0.129879448,0.130777236,0.132361541,0.133670457,0.135416749,0.137305392,0.138281842,0.139714686,0.141189436,0.142739767,0.144007156,0.144965678,0.145859719,0.146664338,0.148482516,0.150374916,0.151187964,0.15198647,0.152706156,0.153545937,0.154449283,0.155785202,0.157194727,0.157606988,0.157916257,0.15867997,0.159557431,0.160260308,0.16095839,0.161433877,0.161788386,0.162087169,0.184640923,0.162714897,0.162646211,0.162753662,0.163667541,0.164091258,0.164685984,0.165685971,0.166455053,0.167262595,0.167319901,0.167771457,0.168659022,0.168751761,0.168986059,0.169809904,0.170231214,0.169525931,0.170148776,0.16940257,0.169028588,0.169317269,0.169290504,0.169071358,0.168978433,0.169113284,0.169754368,0.17015123,0.170877695,0.170977684,0.171315768,0.171090772,0.171263561,0.171044763,33.34
307,1495630829.0,38.9,0.041755799,0.06398019,0.126940153,0.055216281,0.054848634,0.030162147,0.054568439,0.054388528,0.05520929,0.055802461405820264,0.056696525,0.156731145,0.059196731,0.075837697,0.063173089,0.06753550015279994,-0.035161756,0.068520902,0.06971481619296803,0.072172534,0.07370393,0.075389055,0.07675282984444148,0.07966619,0.08211980791742357,0.08381869,0.085897908,0.08420014465026408,0.08654037961444933,0.092243992,0.094319661,0.096443039,0.098128289,0.09513851274055449,0.101325942,0.102941176,0.104292853,0.105734544,0.09762834675915183,0.10607563941698489,0.109687542,0.110395858,0.111007473,0.111917233,0.1228365266884386,0.114139104,0.11094321496231213,0.116470175,0.117399876,0.118809584,0.049438168000000005,-0.010097701000000014,0.061327517,0.123900047,0.124968809,0.126867979,0.128077042,0.129708122,0.130691427,0.131540757,0.133405722,0.134893654,0.13624491,0.13991162604278748,0.121695077,0.12420366040912564,0.230940545,0.142749544,0.113943435,0.145489486,0.14679054014320472,0.088671427,0.1258,0.15086612,0.15244543,0.160471306,0.154922937,0.155762593,0.156442209,0.157296705,0.157749265,0.158329946,0.167570784,0.160520706,0.14852562790012902,0.162273432,0.162748128,0.163095841,0.163668492,0.15801628238052487,0.22139679385204858,0.163902813,0.164134675,0.164752645,0.16492106064498804,0.165394877,0.165086562,0.164933244,0.16311609034966892,0.166200973,0.166800384,0.17404672696025383,0.167351028,0.167153281,0.167915185,0.168650172,0.168445821,0.167850049,0.16574786771420497,0.16745883,0.167789598,0.168320005,0.17491191006414705,0.1703728,0.16316311146673507,0.170953759,0.17002342201209802,0.171489077,0.17095559,0.16570729410432058,0.171246965,0.167792575,0.17099462,0.171253475,0.1662587144096016,32.86
421,1495638900.0,31.7,0.102797343,0.07094793,0.063252926,0.06100069,0.06001186,0.059856431,0.060186335,0.060728404,0.062091006,0.062699394,0.0639723,0.065798215,0.066975587,0.068958381,0.070152086,0.072017114,0.074255892,0.076153663,0.078064859,0.080145893,0.082737871,0.085232519,0.115288716,0.088938596,0.091798848,0.094501949,0.096450135,0.098928231,0.101282117,0.103486574,0.105600412,0.107511824,0.109957669,0.111522095,0.113119578,0.1148182,0.116350253,0.117634896,0.119536718,0.120787973,0.12189272,0.123202905,0.124161664,0.126291367,0.12713439,0.128744198,0.13131561,0.134466912,0.136386347,0.138842219,0.140677966,0.142376882,0.144658042,0.14749308,0.150868977,0.154108884,0.156830044,0.159590678,0.160554335,0.126270243,0.160263675,0.160597417,0.154920885,0.16168938,0.16235887,0.162658635,0.162362097,0.161498633,0.160927824,0.161191649,0.161872764,0.162827624,0.163924746,0.165494354,0.166830005,0.16831546,0.169980981,0.170816194,0.171261431,0.17163861,0.171974183,0.172692393,0.173159917,0.173969465,0.174540682,0.175210856,0.175932638,0.1762788,0.176390846,0.176901213,0.176436155,0.176859018,0.176808242,0.17661543,0.176933738,0.176568074,0.176761155,0.176547914,0.175978851,0.249237253,0.244804137,0.17632665,0.17668767,0.177341349,0.177130544,0.176802567,0.176942839,0.177587896,0.177900869,0.178351772,0.178613226,0.178848604,0.179048285,0.179151861,0.179288302,0.208922159,0.179311877,0.180210165,0.180233007,0.180407016,0.181010854,0.181575776,0.182016014,0.182134335,0.181526475,31.29
613,1495798939.0,39.5,0.080351361,0.055700524,0.050059997,0.046548377,0.046230101,0.04542039099999999,0.045102444,0.045442226,0.045931486,0.047055729,0.047578286,0.049059408,0.049889272,0.051144707,0.052785023,0.054117371,0.056291903,0.058108638,0.059838796,0.061371036,0.062563341,0.064714926,0.066538655,0.06830421,0.069874921,0.071963233,0.073588619,0.075531747,0.077062164,0.079311345,0.080821879,0.082923884,0.08408825,0.085615954,0.087491479,0.088996531,0.090372214,0.091407116,0.092976464,0.093592799,0.094217645,0.095800783,0.096436488,0.097782827,0.098198576,0.099333525,0.100139045,0.100840692,0.10200585,0.103674817,0.104801897,0.105758985,0.106633534,0.108011874,0.109081932,0.110471123,0.111817224,0.113394401,0.114696401,0.115672564,0.116212939,0.117691036,0.119327513,0.120813414,0.122183843,0.123592598,0.125230751,0.12647905,0.12803521,0.12957429,0.130404333,0.131860116,0.133170936,0.134646566,0.135896837,0.137436434,0.138546322,0.138945304,0.139739827,0.140441167,0.141080738,0.142164306,0.174198749,0.144028457,0.14432378,0.145045504,0.146033296,0.146745359,0.147419753,0.147582308,0.147459554,0.147924072,0.157909099,0.148281873,0.148310242,0.147941076,0.147838257,0.148494324,0.148645532,0.14908073,0.149635414,0.150241101,0.150997328,0.151504642,0.152224579,0.152237543,0.152069747,0.152209269,0.152871964,0.153251304,0.153571384,0.153963951,0.154003658,0.154354046,0.154779255,0.155633535,0.156786698,0.157483865,0.157654561,0.157994014,0.157307447,0.157247814,0.15689199,0.15645365,0.155599869,33.13
612,1495798819.0,39.5,0.08321846,0.056730141,0.050359898,0.048085538,0.046582312,0.045990983,0.04576693,0.045962533,0.046605016,0.047402707,0.048259878,0.048793004,0.050135672,0.051432606,0.053051683,0.054770305,0.056323957,0.058062786,0.05979065,0.061819054,0.063071534,0.064698961,0.066942358,0.068689685,0.070616413,0.071990619,0.073918701,0.075717328,0.077568203,0.079502245,0.08079934,0.082872858,0.084320131,0.086132782,0.087995821,0.089352657,0.090233079,0.091196731,0.092483527,0.094055528,0.094567347,0.095831232,0.096601393,0.120173177,0.098150836,0.099266524,0.100453789,0.100990523,0.102000292,0.103059176,0.104829533,0.106153439,0.107379982,0.107998634,0.109083708,0.110653346,0.112175927,0.113381127,0.114496158,0.115651682,0.116626904,0.117976826,0.119686805,0.121162348,0.122863023,0.12388935,0.125428701,0.127032111,0.12864013,0.129619495,0.130637467,0.131932417,0.133169445,0.134412689,0.136592952,0.137987087,0.138452159,0.139208389,0.140454812,0.141127494,0.141540417,0.141927581,0.14260282,0.143581339,0.144216004,0.144860066,0.145642026,0.146399388,0.146797349,0.14647787,0.146658316,0.14669996,0.147281458,0.147765685,0.148247874,0.148612405,0.14890672,0.148654315,0.149291819,0.14966953,0.150676681,0.151566033,0.152045289,0.152240275,0.151905262,0.151544316,0.152148465,0.152822382,0.15349369,0.1536197,0.15370652,0.154064394,0.15416348,0.154573559,0.155517183,0.155857743,0.156478943,0.156317254,0.156897665,0.15716604,0.157169657,0.157263277,0.157470551,0.157608543,0.157095267,33.12
469,1494482145.0,21.37521438,0.095178696,0.21556697600000002,0.017281916,0.037,0.065153981,0.064128226,0.064570654,0.06395619,0.065756958,0.067429067,0.0679563,0.069411645,0.071014211,0.07079211329989624,0.009435002999999997,0.050767584,0.07836289,0.091652002,0.09067189774903567,0.0603,0.088096442,0.0899783,0.091478806,0.09699257930562855,0.1340239905606333,0.099599749,0.102177119,0.104178301,0.106074456,0.109429899,0.110932892,0.1167132662830374,0.115227132,0.291973391,0.118292622,0.12432473616337542,0.121980891,0.123796082,0.125635751,0.127408994,0.1310437732159019,0.129187508,0.1265426130815892,0.130537947,0.132261888,-0.05175526999999999,0.016309143999999998,0.0979,0.137578055,0.139203775,0.13761952752232248,0.14106931,0.143628449,0.13898271260996498,-0.22518008099999998,0.148346902,0.149684345,0.150935782,0.152177372,0.154344329,0.15574453665090843,0.157352341,0.1045909,0.159990052,0.161309612,0.16003841271219318,-0.0009267860000000128,0.168290573,0.168299792,0.17426090848835393,0.17083347,0.172476419,0.174279678,0.14803932,0.17705191,0.178369086,0.179267288,0.556989618,0.180971887,0.181780224,0.182339236,0.183373597,0.18936781854244955,0.16292005013979752,0.186140417,0.186991821,0.187178829,0.19614442677887045,0.187669791,0.1818171121685243,0.1765388420526909,0.189088653,0.189635094,0.41850664,0.189883496,0.1912450603299744,0.151889165,0.15897481286523665,0.190936892,0.192183908,0.19231235613481626,0.192945075,0.19395626,0.195050661,0.19548226,0.195618241,0.20081942978371387,0.194890144,0.079243334,0.195842783,0.196530085,0.1870742696936101,0.19296166653305094,0.1925015408394714,0.18529844986906116,0.197760404,0.19647944457726163,0.197193855,0.196369974,0.195977373,0.196783865,0.196687371,0.195200791,0.19471298340134363,0.1381,31.48
47,1495669215.0910168,33.99065966753125,0.035931027481612254,0.032346041,0.036513536,0.03704817099999999,0.037500000000000006,0.03910934,0.037140204,0.080804446,0.037671652,0.042699828,0.043536014,0.0455,0.0465,0.049983979,0.05203521049414317,0.054379121,0.056962025,0.100502328,0.061173905,0.063962104,0.066396012,0.069692876,0.07074887193730757,0.072644382,0.07547883931300538,0.076903784,0.078563799,0.108428181,0.11030789069127948,0.08413261270146001,0.08486901054079904,0.087689224,0.210920937,0.091114485,0.09066538,0.093244159,0.093552775,0.097186701,0.097073131,0.10559117600490497,0.099792438,0.100784447,0.09916723204025372,0.103413554,0.11407345443107354,0.096,0.104756419,0.10293668844606133,0.107383901,0.10636815096263086,0.108595411,0.109640727,0.112055231,0.113807485,0.115746821,0.12681545272193875,0.117229501,0.119348955,0.119320085,0.1111,0.128094399,0.122447241,0.123132411,0.124514695,0.126196064,0.1282751900702545,0.1192,0.13235721728046088,0.132761914,0.135485314,0.136951602,0.1391961204379246,0.21348486041637976,0.037013940999999995,0.146669351,0.147660844,0.148227175,0.14717502176715352,0.149225544,0.149455149,0.149692021,0.153043669,0.15758236132679168,0.15725646141015398,0.14518648349044375,0.153615607,0.16473029369808903,0.16279789120136146,0.155129037,0.155420144,0.155588177,0.111096225,0.1424,0.160332924,0.1611482022588253,0.16268749,0.163391664,0.16948337092195578,0.165236145,0.164911705873765,0.163725688,0.164367917,0.165952647,0.166745258,0.167779916,0.168065769,0.17101556376759033,0.163762383,0.160359292,0.160285947,0.17095113852306892,0.16230124,0.1691192413422122,0.177890464,0.160929957,0.16762578225954053,0.1496,0.15824087,0.1499089695371043,0.14705094438383864,0.183696831,0.157360603,0.153772911,0.151079027,0.14703013601469234,31.73
262,1495621007.0,32.3,0.099114618,0.07209649,0.065098164,0.062298367,0.061117486,0.061200245,0.060884798,0.060936015,0.062919695,0.063446721,0.064159765,0.054960538,0.067091051,0.069038581,0.070275488,0.071470445,0.073891279,0.075442528,0.077883187,0.0796497,0.081337512,0.083124127,0.085199202,0.086980756,0.089847654,0.091889192,0.094200079,0.096529152,0.097376281,0.100728118,0.101480844,0.104021754,0.105538931,0.107456843,0.108903741,0.110390317,0.111445874,0.113452394,0.114930929,0.115263785,0.116196398,0.118018127,0.118478653,0.119593618,0.120427836,0.121877611,0.122883013,0.124286136,0.125044326,0.12646408,0.12807975,0.129180825,0.130574395,0.132007146,0.133744831,0.134946101,0.136243251,0.138129328,0.139138391,0.140635301,0.141574387,0.14275272,0.144976082,0.146425044,0.147189323,0.148455106,0.149772368,0.151786981,0.153095511,0.15405829,0.154850681,0.155865327,0.156907741,0.158968615,0.160419115,0.161524453,0.16224035,0.151826307,0.163624295,0.163715757,0.164772926,0.166139203,0.166926045,0.167964686,0.168658914,0.169329469,0.170002302,0.170257708,0.170650337,0.170671357,0.183262084,0.171477324,0.171445278,0.171941395,0.172547594,0.172615551,0.172864817,0.173741876,0.173718422,0.173636331,0.1739701,0.173943981,0.175540031,0.175444519,0.17577323,0.176893996,0.177145658,0.218200454,0.178257718,0.178769005,0.179068317,0.179239853,0.179608178,0.179434639,0.178712413,0.178056785,0.177762917,0.178505421,0.178182976,0.178318601,0.178879565,0.178550013,0.178751556,0.178094458,0.177453591,38.53
679,1495807690.0,39.7,0.097681535,0.065442004,0.056054045,0.053890316,0.052823587,0.051931158,0.051528745,0.051362753,0.052184395,0.052733243,0.053405893,0.055489159,0.055640533,0.057442387,0.058761293,0.060168336,0.062346771,0.064852839,0.065865209,0.068114576,0.069542053,0.071323875,0.073276287,0.075569876,0.077348784,0.079836238,0.081988305,0.083641176,0.085897598,0.087545957,0.090099239,0.091953828,0.092981391,0.094954158,0.096342903,0.098239099,0.099582933,0.100156931,0.102334209,0.103247564,0.103538449,0.104972142,0.106241675,0.107251263,0.10766014,0.108584048,0.110056682,0.111105544,0.111727192,0.113450869,0.114739721,0.115512767,0.116351082,0.117427609,0.119243471,0.120583577,0.121640061,0.122996677,0.124706392,0.126118938,0.126898825,0.128509817,0.129638532,0.131008065,0.132860139,0.133990124,0.13568371,0.136990288,0.138501753,0.140030975,0.140871226,0.142122444,0.143523161,0.145466048,0.146738409,0.177343611,0.148339801,0.149171699,0.15018721,0.15123877,0.152383028,0.153276491,0.153632269,0.154392054,0.154987097,0.155620208,0.15656352,0.157100621,0.157658849,0.157795368,0.157985989,0.157885071,0.158103332,0.158223702,0.158614957,0.159080362,0.159202206,0.159350867,0.183733129,0.159959332,0.159979315,0.16038802,0.160695298,0.161321328,0.16171812,0.161748198,0.183411681,0.162501825,0.162734368,0.162939548,0.163265092,0.163556621,0.163910806,0.164593401,0.165207346,0.165825331,0.166197998,0.166590222,0.167583398,0.167871969,0.167654849,0.167314091,0.166546055,0.166404951,0.165966073,29.75
