index,frequency,angle,chord_length,velocity,thickness,sound_pressure_level
137,2500.0,3.0,0.3047999999980675,39.59999999999991,0.004957437515258789,120.162
606,2500.0,7.200000000000003,0.1524000000063097,71.30000000000018,0.0075203776359558105,124.353
1447,33.0,12.299999999999997,0.1015999999945052,39.59999999999991,0.04082679748535156,121.315
1203,1000.0,17.4,55.00000000001455,31.699999999999818,0.017663180828094482,131.796
1369,315.0,6.699999999999996,0.1015999999945052,31.699999999999818,0.005929350852966309,126.266
582,6300.0,5.399999999999999,0.1524000000063097,1705.5709273977063,0.004850268363952637,116.677
1478,500.0,15.600000000000001,0.1015999999945052,71.30000000000018,5599.0,130.638
793,3150.0,4.200000000000003,0.0507999999972526,39.59999999999991,0.0015268921852111816,133.587
1392,5000.0,22.200000000000003,0.1015999999945052,71.30000000000018,0.010308802127838135,116.723
377,315.0,5.299999999999997,0.2285999999876367,1713.5773274778946,0.006143331527709961,129.691
315,16000.0,4.0,0.2285999999876367,71.30000000000018,0.004006028175354004,112.768
443,500.0,21.041353267240012,0.2285999999876367,31.699999999999818,0.013267219066619873,128.169
320,800.0,4.0,0.2285999999876367,55.5,0.004286229610443115,131.864
810,630.0,8.399999999999999,0.0507999999972526,55.5,0.005448579788208008,126.152
1189,1122.0,17.4,0.0253999999986263,39.59999999999991,0.017220616340637207,131.364
1243,1000.0,0.0,0.1015999999945052,71.30000000000018,0.0012106895446777344,128.825
425,315.0,7.299999999999997,0.2285999999876367,39.59999999999991,0.01234811544418335,132.149
554,6300.0,5.399999999999999,0.1524000000063097,71.30000000000018,0.004012048244476318,116.411
595,5000.0,5.399999999999999,0.1524000000063097,31.699999999999818,0.005254805088043213,115.691
865,1600.0,11.200000000000003,0.0507999999972526,39.59999999999991,0.015047729015350342,126.54
1129,8000.0,12.700000000000003,0.0253999999986263,71.30000000000018,0.012180805206298828,120.538
1221,3150.0,22.200000000000003,0.0253999999986263,71.30000000000018,0.02141779661178589,124.127
629,10000.0,7.200000000000003,0.1524000000063097,39.59999999999991,0.009091734886169434,110.868
228,5000.0,0.0,0.2285999999876367,39.59999999999991,0.002535104751586914,122.175
719,1600.0,12.600000000000001,19202.36378243014,39.59999999999991,0.058411359786987305,110.78
985,2000.0,0.0,0.0253999999986263,2842.0211758120286,0.0004284381866455078,130.026
67,800.0,1.5,0.3047999999980675,71.30000000000018,0.003367304801940918,127.122
394,400.0,7.299999999999997,0.2285999999876367,71.30000000000018,0.010440409183502197,139.438
580,4000.0,5.399999999999999,0.1524000000063097,39.59999999999991,0.058411359786987305,117.137
995,1000.0,22.200000000000003,0.0253999999986263,31.699999999999818,0.0004394650459289551,125.127
212,3150.0,22.200000000000003,0.2285999999876367,55.5,0.002293407917022705,125.16
1396,315.0,8.899999999999999,0.1015999999945052,39.59999999999991,0.01245957612991333,135.38
537,5000.0,2.70000000000001,0.1524000000063097,39.59999999999991,0.0029480457305908203,121.499
721,2500.0,19.411920483007833,0.1524000000063097,39.59999999999991,0.058411359786987305,106.88
666,500.0,9.899999999999999,0.1524000000063097,2477.940774378929,0.02333277463912964,126.835
1353,500.0,6.699999999999996,0.1015999999945052,55.5,0.005213916301727295,129.343
273,400.0,2.0,0.2285999999876367,39.59999999999991,0.003465712070465088,122.147
1165,200.0,17.4,0.0253999999986263,55.5,0.016570627689361572,109.951
665,400.0,9.899999999999999,0.1524000000063097,39.59999999999991,0.02333277463912964,128.345
1354,66330000.0,6.699999999999996,0.1015999999945052,55.5,0.005213916301727295,133.023
631,55.0,9.899999999999999,0.1524000000063097,71.30000000000018,0.019300103187561035,135.329
1036,1600.0,22.200000000000003,0.0253999999986263,39.59999999999991,0.0009074807167053223,125.966
1403,1600.0,8.899999999999999,0.1015999999945052,39.59999999999991,0.01245957612991333,123.82
1002,5000.0,0.0,0.0253999999986263,31.699999999999818,0.0004394650459289551,138.607
1054,44000000.0,4.799999999999997,0.0253999999986263,31.699999999999818,0.0009307861328125,135.328
363,630.0,5.299999999999997,0.2285999999876367,71.30000000000018,0.005194187164306641,131.8
623,2500.0,22.200000000000003,0.1524000000063097,39.59999999999991,0.009091734886169434,117.478
3,1250.0,0.0,0.3047999999980675,71.30000000000018,0.0026633739471435547,125.951
7,3150.0,0.0,0.3047999999980675,71.30000000000018,0.0026633739471435547,125.201
312,8000.0,4.0,0.2285999999876367,71.30000000000018,0.004006028175354004,112.848
708,5000.0,12.600000000000001,0.1524000000063097,71.30000000000018,0.04831588268280029,108.034
944,1600.0,19.700000000000003,0.0507999999972526,71.30000000000018,0.03411829471588135,120.575
1481,1000.0,15.600000000000001,0.1015999999945052,71.30000000000018,0.04372590780258179,124.438
216,315.0,0.0,0.2285999999876367,39.59999999999991,0.002535104751586914,121.055
28,10000.0,0.0,0.3047999999980675,55.5,223388.0,113.076
1085,400.0,9.5,0.0253999999986263,39.59999999999991,0.004498183727264404,121.154
681,400.0,9.899999999999999,0.1524000000063097,31.699999999999818,0.02527850866317749,128.939
756,2000.0,0.0,0.0507999999972526,39.59999999999991,0.0007918477058410645,132.918
1459,250.0,12.299999999999997,0.1015999999945052,31.699999999999818,0.041875600814819336,125.857
625,4000.0,7.200000000000003,11552244.0,39.59999999999991,0.009091734886169434,114.258
1309,1000.0,3.29999999999999,0.1015999999945052,55.5,0.00221097469329834,131.129
26,6300.0,0.0,0.3047999999980675,2729.985397653194,0.002830803394317627,117.976
573,800.0,5.399999999999999,0.1524000000063097,39.59999999999991,0.004850268363952637,132.757
48,12500.0,0.0,0.3047999999980675,39.59999999999991,33113388.0,109.619
107,55.0,3.0,0.3047999999980675,71.30000000000018,0.004257261753082275,121.514
350,3150.126631008461,4.0,0.2285999999876367,31.699999999999818,0.005090653896331787,130.349
813,1250.0,8.399999999999999,0.0507999999972526,55.5,0.005448579788208008,132.252
