x,y,z,gt
-0.7835474220065028,1.1347191071689073,-0.7993457139383018,1.0
0.23669433967772624,1.0884878695403575,-0.711126117909419,1.0
-0.7801537680462762,0.961351984269839,-0.7320786773233479,1.0
-0.8008927046265787,0.9266785499790953,-0.6438590812944635,1.0
-0.7903346982452066,0.8948945786614657,-0.6736331370460591,1.0
-0.780530844228718,0.8082110050732688,-0.65488664661438,1.0
-0.784301542689637,0.8399950006682237,-0.6846607023659756,1.0
-0.7918429712932243,0.903562943303483,-0.5953385351111887,1.0
-0.7956137331176423,0.8804473123505453,-0.6515780064062276,1.0
-0.7895805775620724,-2.509380119988894,-0.7144347581175696,1.0
-0.7929741998405496,1.224292119452893,-0.7000990158547239,1.0
-0.795236625253451,1.160724176817634,-0.6945856964599879,1.0
-0.7963678538007762,-1.432033919823387,-0.711126117909419,1.0
-0.813713199784351,1.2300710211217962,-0.7596475906231367,1.0
-0.7839244348254457,1.1780608818243432,-0.7817017947325252,1.0
-0.7793996473631424,1.007583221898389,-0.7596475906231367,1.0
-0.7820390539132369,1.1376085944193468,-0.750825167755027,1.0
-0.7726123394426889,0.9151207466412891,-0.7607501618490393,1.0
-0.7620543330613172,0.903562943303483,-0.6978934101376973,1.0
-0.7756288855387244,-0.4993347643665722,-0.7695716581867061,1.0
-0.7782684188158168,0.7244168944581862,-0.7794966522807184,1.0
-0.784301542689637,0.7273063574313003,-0.7750854408466652,1.0
-0.7680874569351371,0.80532156637748,-0.7375924599833052,1.0
-0.7545129044577298,0.704190750755688,-0.7982431427123992,1.0
-0.7484797489021603,0.5972810091876678,-0.7717777271689541,1.0
-0.7631855616086425,0.5886126445456505,-0.7199485407775287,1.0
-0.7760059617211662,0.5972810091876678,-0.6703249601031283,1.0
-0.7726123394426889,0.5481603328633289,-0.6581943602920893,1.0
-0.7831704091875602,0.6724067551607332,-0.66150300050024,1.0
-0.7669563234330603,0.6752962181338473,-0.6504754351803251,1.0
-0.7560211775057476,0.7186379927892831,-0.5997497465452435,1.0
-0.7473484886730853,0.7013012877825738,-0.586516112243079,1.0
-0.779022539498951,0.7533114270800269,-0.5832083985653695,1.0
-0.7639396822917763,0.8717789719858533,-0.6129824543169652,1.0
-0.7571524060530729,0.7590903287489299,-0.6063661004311035,1.0
-0.7631855616086425,0.903562943303483,-0.66150300050024,1.0
0.9304207807961162,0.9786886892765483,-0.6581943602920893,1.0
-0.7839244348254457,-1.3876063709292419,-0.7353863910010572,1.0
-0.7876951966498636,0.8977840659119051,-0.825812056012188,1.0
-0.7760059617211662,0.9180102338917284,-0.7607501618490393,1.0
-0.8024009143110973,0.7735375950598503,-0.7805992235066226,1.0
-0.792219984112167,0.863110607343836,-0.7850104349406775,1.0
-0.7888263935154396,0.8082110050732688,-0.8103732792582182,1.0
-0.784301542689637,0.8255477343573033,-0.7817017947325252,1.0
-0.7733664918075728,0.8717789719858533,-0.846763688895674,1.0
-0.7854328029187119,0.8862262140194485,-0.8114758504841209,1.0
-0.7850556950545206,0.8255477343573033,-0.7993457139383018,1.0
-0.7673333362520032,0.8313266360262065,-0.802654354146454,1.0
-0.7914659584742815,0.7215274557623972,-0.7309761060974436,1.0
-0.7918429712932243,0.7735375950598503,-0.7155373293434739,1.0
-0.7910888506100902,0.8082110050732688,-0.7122296156657645,1.0
-0.8035322695854207,0.7244168944581862,-0.6846607023659756,1.0
-0.8042862952233064,0.813989906742172,-0.6581943602920893,1.0
-0.8088112094126078,0.8428844393640126,-0.7188459695516245,1.0
-0.810319450778876,0.9873570539185655,-0.6648116407083923,1.0
-0.8336979206362708,0.863110607343836,-0.6923796274777398,1.0
-0.8318125714058112,0.9671308859387421,-0.6648116407083923,1.0
-0.8510431715745971,1.0220304882093094,-0.6471677215026157,1.0
-0.8287959302645276,1.0798195291756654,-0.7640578755267486,1.0
-0.8397310761918403,1.0509249965538248,-0.7023046215717522,1.0
-0.8050404792699393,1.1838398077705714,-0.7850104349406775,1.0
-0.7760059617211662,1.0422566319118074,-0.7089209754576122,1.0
-0.7737435046265154,1.1029351358512778,-0.7585440928667913,1.0
-0.7684645331175789,1.2300710211217962,-0.7188459695516245,1.0
-0.7903346982452066,1.0133620992899668,-0.734283819775153,1.0
-0.8227628380724569,0.9844675909454512,-0.7772910465636917,1.0
-0.8167297141986369,0.9844675909454512,-0.7254623234374862,1.0
-0.8216316412068809,0.9729097633303199,-0.7243597522115836,1.0
-0.8084340698666669,1.065372262864745,-0.7530303102068338,1.0
-0.8205003809778061,0.9266785499790953,-0.7265648946633888,1.0
-0.7907117744276484,0.9064523819992718,-0.7938319312783443,1.0
-0.8073029046828405,0.7937637387623484,-0.750825167755027,1.0
-0.8035322695854207,0.9497941809320328,-0.7431062426432627,1.0
-0.8088112094126078,0.8457739023371267,-0.7353863910010572,1.0
-0.8008927046265787,0.9757992505807593,-0.7442088138691653,1.0
-0.8129589840559683,0.8544422427018188,-0.7563389504149844,1.0
-0.5449770301100255,-0.9144604300448571,-0.7585440928667913,1.0
-0.8035322695854207,1.0162515865404063,-0.7221536832293339,1.0
-0.8171067903810787,1.0364777545202295,-0.7761880120725677,1.0
-0.8114507110079509,1.0538144352496137,-0.7805992235066226,1.0
-0.8265335365333756,1.1780608818243432,-0.7442088138691653,1.0
-0.8125818445100277,1.0971562584596999,-0.7177429350605005,1.0
-0.8276647967624504,1.0364777545202295,-0.8048594965982592,1.0
-0.8178609744277114,1.0480355578580358,-0.7850104349406775,1.0
-0.8152214094688696,-2.8682925251890428,-0.8522774715556314,1.0
-0.8212545650244392,0.8775578979320816,-0.8114758504841209,1.0
-0.8227628380724569,0.813989906742172,-0.8688188195355053,1.0
-0.8216316412068809,0.7359747220733176,-0.8302223409157999,1.0
-0.8061716761355152,0.8255477343573033,-0.875435173421367,1.0
-0.8148443649681774,0.8284371730530923,-0.8588938254414931,1.0
-0.8303042983577935,0.6897434844447677,-0.8908739501753368,1.0
-0.8355833015484796,0.7301958204044144,-0.809270708032314,1.0
-0.8159755935155026,0.6492911484851209,-0.8511749003297288,1.0
-0.8291730698104682,0.7735375950598503,-0.8864627387412819,1.0
-0.8276647967624504,-1.0714205869511229,-0.9030040867211558,1.0
-0.8506661587556542,0.7301958204044144,-0.8335309811239523,1.0
-0.8506661587556542,0.7301958204044144,-0.8335309811239523,1.0
-0.8687656254223629,0.813989906742172,-0.8158870619181757,1.0
-0.8717821715183981,0.8371055619724347,-0.7706742294126103,1.0
-0.8725362922015323,0.7706481320867362,-0.7023046215717522,1.0
-0.8457642317474099,0.8486633410329156,-0.7993457139383018,1.0
-0.8382228348255721,0.8775578979320816,-0.750825167755027,1.0
-0.8578305111767994,1.0278093898782124,-0.7409001736610147,1.0
-0.8533056603509972,1.0567039225000532,-0.7353863910010572,1.0
-0.8435018063345087,-2.544957704992738,-0.7750854408466652,1.0
-0.8431247301520669,1.0451460948849216,-0.8677162483096028,1.0
-0.8533056603509972,1.0220304882093094,-0.8269146272380906,1.0
-0.8393540000093985,0.9960254185605828,-0.7728802983948584,1.0
-0.8510431715745971,1.019141025236195,-0.8478662601215765,1.0
-0.8423706094689329,1.0798195291756654,-0.8798463848554202,1.0
-0.8348290858200972,1.2040659514730696,-0.8787438136295177,1.0
-0.8514202794387882,1.1376085944193468,-0.8544830772726596,1.0
-0.8431247301520669,1.2878600863654774,-0.9085178693811133,1.0
-0.8555680857638984,1.2878600863654774,-0.848969757877922,1.0
-0.8472725047954276,1.065372262864745,-0.7409001736610147,1.0
-0.8487807778434451,1.074040603229437,-0.8544830772726596,1.0
-0.8408622413756667,1.1231613038311012,-0.8147844906922731,1.0
0.8132927614296561,1.1347191071689073,-0.8478662601215765,1.0
-0.8374686507789391,1.059593361195842,-0.7673665157349009,1.0
-0.8468953969312363,1.120271840857987,-0.8500723291038262,1.0
-0.8517973556212299,1.2387393857638134,-0.8191957021263263,1.0
-0.8435018063345087,1.0798195291756654,-0.8291197696898974,1.0
-0.8585846952234325,1.1404980088378105,-0.8158870619181757,1.0
-0.8321896792700025,1.2358499470680244,-0.7717777271689541,1.0
-0.8465183841122934,1.0249199269050981,-0.809270708032314,1.0
-0.8570763271301667,1.0827089678714543,-0.8291197696898974,1.0
-0.8457642317474099,1.1404980088378105,-0.7982431427123992,1.0
-0.853682736533439,1.065372262864745,-0.7828043659584294,1.0
-0.8370915745964973,1.0162515865404063,-0.8191957021263263,1.0
-0.8646178507790021,-1.664831798964659,-0.7684690869608035,1.0
-0.8480266571603111,1.074040603229437,-0.7166399005693764,1.0
-0.8714050319724574,1.2474077504058307,-0.8633050368755479,1.0
-0.8578305111767994,1.1000456971554888,-0.7640578755267486,1.0
-0.8668802445101541,1.120271840857987,-0.8445585464438672,1.0
