Attribute,Index,Clean Value,Dirty Value
frequency,665,400,0
frequency,249,1250,112255..00
frequency,1361,400,0
frequency,1147,10000,1100000000
frequency,78,10000,0
frequency,540,10000,11000000..00
frequency,904,250,55..
frequency,126,8000,8800..
frequency,1028,12500,11225500
frequency,915,3150,5500
frequency,1355,800,8800
frequency,1234,1250,11225500
frequency,160,500,0
frequency,516,1600,..00
frequency,1071,630,3300
frequency,727,1000,11000000
frequency,1116,400,00..00
frequency,321,1000,110000
frequency,230,315,1155
frequency,1332,10000,000000..
frequency,1347,1000,110000
frequency,897,2000,0
frequency,642,3150,5500
frequency,525,12500,11000000
frequency,393,315,331155
frequency,841,4000,44000000
frequency,832,500,0
frequency,1268,12500,22550000
frequency,976,4000,44000000..00
frequency,956,1000,110000..
frequency,131,630,0
frequency,1096,5000,55..
angle,1396,8.9,8899
angle,1330,3.3,33
angle,824,8.4,88
angle,913,15.4,11
angle,413,7.3,7733
angle,1193,17.4,1144
angle,444,7.3,7733
angle,685,9.9,99
angle,982,0,..00
angle,318,4,0
angle,96,1.5,11..55
angle,1021,4.8,4488
angle,392,7.3,77
angle,1087,9.5,99..55
angle,647,9.9,99
angle,1155,17.4,77
angle,344,4,44
chord_length,281,0.2286,22228866
chord_length,63,0.3048,33004488
chord_length,963,0.0254,44
chord_length,145,0.3048,44
chord_length,484,0.1524,11552244
chord_length,25,0.3048,44
chord_length,1322,0.1016,11001166
chord_length,690,0.1524,1155
chord_length,1320,0.1016,1111
chord_length,704,0.1524,1122
chord_length,1003,0.0254,..55
chord_length,759,0.0508,88
chord_length,128,0.3048,330044
chord_length,1473,0.1016,00..110011
chord_length,1282,0.1016,1166
chord_length,254,0.2286,2266
chord_length,624,0.1524,2244
chord_length,664,0.1524,1155
chord_length,682,0.1524,0
chord_length,578,0.1524,..1122
chord_length,521,0.1524,00..5522
chord_length,566,0.1524,..5522
chord_length,1464,0.1016,11
chord_length,190,0.2286,2266
chord_length,88,0.3048,3388
chord_length,1295,0.1016,00..1100
velocity,377,39.6,33
velocity,604,71.3,77
velocity,106,71.3,77
velocity,1385,71.3,771133
velocity,358,31.7,77
velocity,213,55.5,555555
velocity,895,55.5,55
velocity,365,71.3,1133
velocity,1398,39.6,339966
velocity,235,31.7,1177
velocity,1445,39.6,33
velocity,891,55.5,55
velocity,418,55.5,5555
velocity,1114,71.3,77
velocity,774,31.7,3311..
velocity,1305,71.3,empty
velocity,834,31.7,1177
velocity,191,71.3,11
velocity,302,71.3,7711
velocity,1020,55.5,55..55
velocity,1260,55.5,5555
velocity,1254,71.3,1133
velocity,161,71.3,77
velocity,1274,39.6,99
velocity,510,31.7,33
velocity,1144,39.6,3399
velocity,54,31.7,11..77
velocity,152,31.7,11
velocity,346,31.7,empty
velocity,151,31.7,331177
velocity,551,71.3,..
velocity,660,55.5,55
velocity,884,71.3,7711
velocity,280,39.6,3399..
velocity,1321,39.6,3399..
velocity,557,55.5,55
velocity,780,71.3,33
velocity,201,71.3,77..33
velocity,231,31.7,33..
velocity,379,39.6,33..66
velocity,380,39.6,3399..
velocity,217,39.6,3399..66
velocity,879,71.3,77
velocity,270,55.5,5555..55
velocity,1412,71.3,11..33
velocity,1105,31.7,33..77
velocity,509,31.7,11..
velocity,1298,71.3,..33
velocity,857,39.6,..
velocity,253,71.3,77
velocity,386,39.6,339966
velocity,467,71.3,11..33
velocity,861,39.6,66
thickness,680,0.0252785,..0022778855
thickness,1478,0.0437259,5599
thickness,274,0.00346574,00..0000336677
thickness,1224,0.0214178,2211441188
thickness,28,0.00283081,223388
thickness,1273,0.00146332,00..00116633
thickness,257,0.00293031,00..00229900
thickness,869,0.0150478,00..5577
thickness,308,0.00400603,33
thickness,250,0.00293031,223311
thickness,1097,0.00449821,44992211
thickness,1109,0.00461377,3377
thickness,709,0.0483159,44883355
thickness,461,0.0015988,00..0011559988
thickness,361,0.0051942,994422
thickness,638,0.0193001,0
thickness,1310,0.002211,2211
thickness,194,0.00214345,11334455
