Attribute,Index,Dirty Value,Clean Value
datetime,358,1497958007,1495024694
datetime,612,1495462155,1495798819
datetime,180,1496511477,1495547569
datetime,150,1494624255,1495543213
datetime,587,1495880295,1495795588
datetime,536,1493135957,1495041384
datetime,13,1495489998,1495549817
datetime,532,1494999535,1495040904
datetime,382,1497172951,1495625056
datetime,623,1494085057,1495800611
datetime,286,1494197394,1495623887
datetime,406,1496515297,1495627936
datetime,153,1495977302,1495543573
datetime,152,1496467165,1495543453
datetime,446,1497482659,1495020619
datetime,254,1494494311,1495039606
datetime,199,1493837452,1495032732
datetime,147,1495578642,1495542853
datetime,443,1494734784,1495020259
datetime,439,1495724197,1495019779
datetime,220,1494750268,1495035252
datetime,619,1495701027,1495799659
datetime,657,1498217033,1495805050
datetime,497,1495247154,1495019182
datetime,113,1494333487,1494954351
datetime,638,1498231808,1495802411
datetime,241,1494025520,1495038046
datetime,398,1494987516,1495626976
datetime,604,1498932754,1495797858
datetime,407,1494870892,1495628056
datetime,390,1496527678,1495626016
datetime,253,1494990714,1495039486
datetime,277,1495142676,1495622807
soil_temperature,171,46.58857658,35.4
454,307,0.041755799,0.094174057
454,355,0.092668098,0.118493289
454,382,0.083831246,0.093791262
454,17,0.082857107,0.079502642
454,365,0.084904642,0.110712815
454,254,0.059062055,0.172386722
454,148,0.072038546,0.083212106
454,385,0.104534941,0.093352463
454,241,0.077328628,0.164903533
454,379,0.092215246,0.093150693
454,162,0.124996687,0.081315559
454,206,0.102628879,0.132641481
454,242,0.0846131,0.166616662
454,388,0.040556748,0.090632079
458,555,0.111664775,0.124514443
458,606,0.072295482,0.057087091
458,142,0.092692912,0.058790535
458,536,0.107009059,0.121361162
458,246,0.041846659,0.117453546
458,116,0.067702805,0.087161268
458,112,0.052746405,0.086280779
458,263,0.086931231,0.071674396
458,283,0.070438142,0.066417168
458,243,0.127891598,0.116824886
458,129,0.068079675,0.058140226
458,367,0.051202508,0.075139837
458,14,0.079127421,0.054705321
458,373,0.055759538,0.074897901
462,358,0.057455968,0.067999831
462,555,0.09616449,0.114920685
462,335,0.051445828,0.075230499
462,27,0.049079169,0.050263973
462,158,0.076014755,0.050033713
462,545,0.04656024,0.11282217
462,639,0.065428962,0.055213705
462,441,0.047925959,0.063231428
462,240,0.0562074,0.102030755
462,537,0.091510673,0.11311866
462,233,0.074098205,0.099388143
462,560,0.071161484,0.054997189
462,577,0.071465911,0.054008114
462,241,0.069578536,0.102224908
462,253,0.038074949,0.106840621
466,262,0.083868744,0.062298367
466,628,0.056326958,0.049278732
466,143,0.066909575,0.051370443
466,114,0.076010351,0.073696741
466,583,0.042885172,0.050595137
466,433,0.080579575,0.063700091
466,226,0.05085861,0.087408822
466,152,0.085833874,0.0494575
466,263,0.040981901,0.062112273
466,97,0.054154589,0.07360531
466,387,0.042184492,0.055400136
466,385,0.062936603,0.056680323
466,541,0.063648738,0.110504657
466,393,0.054173775,0.053119912
470,145,0.068809902,0.050560575
470,281,0.07143835,0.057768999
470,227,0.091813724,0.085478743
470,171,0.052997059,0.04823951
470,461,0.039365233,0.061088591
470,398,0.049742594,0.053867517
470,188,0.050570748,0.064551797
470,14,0.082359103,0.046019447
474,583,0.078231155,0.049936519
474,104,0.064988157,0.073141906
474,408,0.070366071,0.056079153
474,113,0.099829522,0.07355492
474,225,0.050654695,0.083207475
474,41,0.092667187,0.042751197
474,202,0.055688237,0.072604537
474,106,0.054670489,0.072885879
474,242,0.060474296,0.097953204
474,215,0.044518657,0.078967291
474,271,0.086471972,0.058680809
478,196,0.085197628,0.063213148
478,108,0.059768298,0.073329002
478,555,0.07352976,0.112976147
478,335,0.06966018,0.07071227
478,142,0.046186701,0.050981787
478,394,0.083630288,0.053517317
478,406,0.059218326,0.055441771
478,360,0.04916778,0.062571148
478,128,0.042504497,0.051700106
478,148,0.059512833,0.049710173
478,255,0.041022899,0.102444785
478,497,0.080693075,0.058663428
478,374,0.0595927,0.062376458
478,160,0.069174092,0.047254798
478,100,0.067388556,0.073422401
478,373,0.061563782,0.06231848
482,568,0.046082277,0.052284582
482,223,0.110570244,0.082699976
482,406,0.082830629,0.055177564
482,310,0.06944077,0.054559979
482,366,0.108719828,0.061600417
482,552,0.102618693,0.11435568
