Attribute,Index,Clean Value,Dirty Value
frequency,1447,630,33..
frequency,394,400,440000
frequency,86,1000,11
frequency,1354,630,66330000
frequency,1054,4000,44000000
frequency,107,3150,55..
frequency,183,1600,1166..
frequency,1044,10000,0
frequency,758,3150,1155
frequency,1049,1250,5500..00
frequency,734,5000,550000
frequency,1361,400,0
frequency,1147,10000,1100000000
frequency,239,2500,..00
frequency,1102,500,550000
frequency,740,1000,0
frequency,540,10000,11000000..00
frequency,904,250,55..
frequency,1301,3150,3300..00
frequency,964,3150,1100..00
frequency,126,8000,8800..
frequency,415,1250,11225500
frequency,252,2500,00..00
frequency,132,800,0
frequency,1028,12500,11225500
frequency,946,2500,55000000
frequency,74,4000,44000000..00
frequency,596,6300,66330000
frequency,1355,800,8800
frequency,978,6300,0
frequency,1432,800,880000
frequency,1234,1250,11225500
frequency,160,500,0
frequency,762,8000,0000..00
frequency,432,1600,11000000
frequency,1071,630,3300
frequency,634,500,0
frequency,264,1250,00..00
frequency,305,1600,6600..00
frequency,727,1000,11000000
frequency,155,5000,550000..
frequency,686,1250,1155..00
frequency,181,1000,0000..00
frequency,477,3150,3355..
frequency,547,1250,..00
frequency,659,4000,00..
frequency,230,315,1155
frequency,1332,10000,000000..
frequency,208,1250,1100
frequency,1347,1000,110000
frequency,897,2000,0
frequency,1409,6300,330000
frequency,649,400,0
frequency,743,2000,220000..00
frequency,393,315,331155
frequency,493,3150,11550000
frequency,841,4000,44000000
frequency,832,500,0
frequency,1268,12500,22550000
frequency,687,1600,11660000..
frequency,976,4000,44000000..00
frequency,22,2500,22..
frequency,460,2500,225500..
frequency,131,630,0
frequency,1096,5000,55..
angle,1392,8.9,88..
angle,443,7.3,77
angle,629,7.2,empty
angle,212,0,00..
angle,1396,8.9,8899
angle,537,2.7,22
angle,721,12.6,..66
angle,1036,4.8,44
angle,813,8.4,88
angle,121,3,33..
angle,111,3,3300
angle,43,0,empty
angle,1215,22.2,22..22
angle,85,1.5,11
angle,1334,3.3,..
angle,939,19.7,1199
angle,937,19.7,1177
angle,845,11.2,11..
angle,373,5.3,..33
angle,526,2.7,22..77
angle,227,0,00..
angle,229,0,..00
angle,80,1.5,..
angle,165,4,4400
angle,1443,12.3,..
angle,519,2.7,..77
angle,133,3,..00
angle,569,5.4,55
angle,1356,6.7,6677
angle,754,0,empty
angle,1193,17.4,1144
angle,1303,3.3,..33
angle,444,7.3,7733
angle,921,15.4,1155..
angle,607,7.2,77..
angle,1413,12.3,1122..
angle,798,4.2,44..22
angle,470,0,..00
angle,1453,12.3,22..
angle,489,0,00..
angle,147,3,empty
angle,403,7.3,..
angle,982,0,..00
angle,96,1.5,11..55
angle,1021,4.8,4488
angle,1029,4.8,empty
angle,1077,9.5,99..
angle,402,7.3,empty
angle,92,1.5,11..
angle,647,9.9,99
angle,1155,17.4,77
angle,1083,9.5,..55
chord_length,1203,0.0254,55
chord_length,719,0.1524,00..5544
chord_length,827,0.0508,55
chord_length,984,0.0254,225544
chord_length,786,0.0508,00..
chord_length,625,0.1524,11552244
chord_length,337,0.2286,2222
chord_length,46,0.3048,330044
chord_length,781,0.0508,5500
chord_length,281,0.2286,22228866
chord_length,817,0.0508,550088
chord_length,1031,0.0254,..2255
chord_length,335,0.2286,..22
chord_length,994,0.0254,55
chord_length,1227,0.0254,2244
chord_length,95,0.3048,3344
chord_length,458,0.1524,00..115544
chord_length,63,0.3048,33004488
chord_length,224,0.2286,00..222288
chord_length,1402,0.1016,00..00
chord_length,251,0.2286,..2288
chord_length,963,0.0254,44
chord_length,145,0.3048,44
chord_length,1388,0.1016,66
chord_length,178,0.3048,3388
chord_length,8,0.3048,3300
chord_length,1164,0.0254,00..002244
chord_length,1427,0.1016,..110011
chord_length,441,0.2286,2266
chord_length,532,0.1524,115544
chord_length,1205,0.0254,00..2244
chord_length,1362,0.1016,00..66
chord_length,815,0.0508,00..00
chord_length,672,0.1524,..115544
chord_length,1229,0.0254,..5544
chord_length,959,0.0508,..0000
chord_length,833,0.0508,00..00550088
chord_length,170,0.3048,..3300
chord_length,163,0.3048,..004488
chord_length,484,0.1524,11552244
chord_length,25,0.3048,44
chord_length,1322,0.1016,11001166
chord_length,1489,0.1016,1166
chord_length,826,0.0508,5588
chord_length,690,0.1524,1155
chord_length,258,0.2286,00..228866
chord_length,1320,0.1016,1111
chord_length,218,0.2286,..228866
chord_length,1012,0.0254,2255
chord_length,1462,0.1016,..00
chord_length,1093,0.0254,2255
chord_length,581,0.1524,22
chord_length,704,0.1524,1122
chord_length,488,0.1524,00..44
chord_length,513,0.1524,00..115544
chord_length,1003,0.0254,..55
chord_length,314,0.2286,..2222
chord_length,471,0.1524,..2244
chord_length,1348,0.1016,..1166
chord_length,759,0.0508,88
chord_length,785,0.0508,..00
chord_length,128,0.3048,330044
chord_length,928,0.0508,5500
chord_length,1473,0.1016,00..110011
chord_length,1282,0.1016,1166
chord_length,688,0.1524,..115522
chord_length,1123,0.0254,00..0022
chord_length,624,0.1524,2244
chord_length,1426,0.1016,00..11001166
chord_length,220,0.2286,00..228866
chord_length,113,0.3048,empty
chord_length,664,0.1524,1155
chord_length,682,0.1524,0
chord_length,578,0.1524,..1122
chord_length,521,0.1524,00..5522
chord_length,566,0.1524,..5522
chord_length,1464,0.1016,11
chord_length,190,0.2286,2266
chord_length,1333,0.1016,00..1100
chord_length,1295,0.1016,00..1100
velocity,582,39.6,33..
velocity,377,39.6,33
velocity,985,39.6,99..
velocity,666,39.6,3399..66
velocity,639,71.3,77..33
velocity,26,55.5,55..
velocity,56,31.7,3311
velocity,799,71.3,7711..33
velocity,534,39.6,..
velocity,604,71.3,77
velocity,466,71.3,7711..
velocity,953,39.6,33..
velocity,61,31.7,3311..77
velocity,360,31.7,11..
velocity,1037,39.6,66
velocity,303,71.3,11
velocity,717,39.6,3366
velocity,906,39.6,3399..66
velocity,1080,55.5,empty
