Attribute,Index,Dirty Value,Clean Value
ounces,1597,12.0 ounce,12
ounces,1598,12.0 oz.,12
ounces,1599,12.0 oz,12
ounces,1600,16.0 oz,16
ounces,1601,12.0 oz,12
ounces,1602,19.2 oz.,19.2
ounces,1603,12.0 oz.,12
ounces,1604,12.0 oz,12
ounces,1605,12.0 oz,12
ounces,1606,12.0 oz.,12
ounces,1609,16.0 ounce,16
ounces,1610,16.0 ounce,16
ounces,1611,16.0 oz.,16
ounces,1612,16.0 ounce,16
ounces,1613,16.0 oz.,16
ounces,1614,12.0 oz.,12
ounces,1615,12.0 oz,12
ounces,1617,12.0 oz.,12
ounces,1618,12.0 oz.,12
ounces,1622,12.0 ounce,12
ounces,1623,12.0 oz.,12
ounces,1624,12.0 oz.,12
ounces,1625,12.0 ounce,12
ounces,1628,12.0 oz,12
ounces,1629,12.0 oz.,12
ounces,1631,12.0 ounce,12
ounces,1632,12.0 oz.,12
ounces,1633,12.0 oz.,12
ounces,1641,16.0 oz.,16
ounces,1643,16.0 oz.,16
ounces,1644,16.0 oz. alumi-tek,16
ounces,1645,12.0 oz.,12
ounces,1648,12.0 oz.,12
ounces,1651,16.0 oz,16
ounces,1653,16.0 oz.,16
ounces,1654,16.0 oz.,16
ounces,1655,16.0 oz,16
ounces,1656,16.0 oz,16
ounces,1657,16.0 ounce,16
ounces,1658,16.0 ounce,16
ounces,1660,12.0 oz.,12
ounces,1661,12.0 ounce,12
ounces,1666,12.0 ounce,12
ounces,1670,12.0 oz.,12
ounces,1672,12.0 ounce,12
ounces,1673,12.0 oz.,12
ounces,1674,12.0 oz.,12
ounces,1675,12.0 oz.,12
ounces,1676,12.0 oz.,12
ounces,1677,12.0 oz.,12
ounces,1678,16.0 oz.,16
ounces,1679,12.0 oz,12
ounces,1680,12.0 oz,12
ounces,1682,12.0 oz.,12
ounces,1683,12.0 oz.,12
ounces,1684,12.0 oz.,12
ounces,1685,12.0 oz.,12
ounces,1686,12.0 oz,12
ounces,1688,12.0 oz,12
ounces,1689,12.0 oz.,12
