Attribute,Index,Dirty Value,Cleaned Value,Clean Value
Clump Thickness,56,empty,3,10
Clump Thickness,60,empty,3,9
Clump Thickness,69,empty,3,8
Clump Thickness,170,empty,3,1
Clump Thickness,221,empty,3,1
Clump Thickness,226,empty,3,1
Clump Thickness,294,empty,3,10
Clump Thickness,313,empty,3,8
Clump Thickness,346,empty,3,1
Clump Thickness,352,empty,3,2
Clump Thickness,420,empty,3,2
Clump Thickness,443,empty,3,1
Clump Thickness,445,empty,3,5
Clump Thickness,475,empty,3,5
Clump Thickness,499,empty,3,4
Clump Thickness,512,empty,3,5
Clump Thickness,622,empty,3,6
Clump Thickness,623,empty,3,7
Clump Thickness,647,empty,3,1
Clump Thickness,661,empty,3,1
Clump Thickness,680,empty,3,2
Clump Thickness,691,empty,3,1
Clump Thickness,696,empty,3,2
Uniformity of Cell Size,14,empty,3.8328402366863847,1
Uniformity of Cell Size,33,empty,3.8328402366863847,7
Uniformity of Cell Size,41,empty,3.8328402366863847,6
Uniformity of Cell Size,44,empty,3.8328402366863847,6
Uniformity of Cell Size,51,empty,3.8328402366863847,5
Uniformity of Cell Size,125,empty,3.8328402366863847,4
Uniformity of Cell Size,140,empty,3.8328402366863847,1
Uniformity of Cell Size,144,empty,3.8328402366863847,1
Uniformity of Cell Size,200,empty,3.8328402366863847,1
Uniformity of Cell Size,263,empty,3.8328402366863847,8
Uniformity of Cell Size,265,empty,3.8328402366863847,9
Uniformity of Cell Size,338,empty,3.8328402366863847,1
Uniformity of Cell Size,344,empty,3.8328402366863847,1
Uniformity of Cell Size,361,empty,3.8328402366863847,10
Uniformity of Cell Size,372,empty,3.8328402366863847,1
Uniformity of Cell Size,421,empty,3.8328402366863847,2
Uniformity of Cell Size,431,empty,3.8328402366863847,3
Uniformity of Cell Size,513,empty,3.8328402366863847,1
Uniformity of Cell Size,566,empty,3.8328402366863847,7
Uniformity of Cell Size,587,empty,3.8328402366863847,10
Uniformity of Cell Size,630,empty,3.8328402366863847,1
Uniformity of Cell Size,649,empty,3.8328402366863847,10
Uniformity of Cell Size,685,empty,3.8328402366863847,1
Uniformity of Cell Shape,16,empty,3.6103703703703727,6
Uniformity of Cell Shape,39,empty,3.6103703703703727,4
Uniformity of Cell Shape,45,empty,3.6103703703703727,10
Uniformity of Cell Shape,50,empty,3.6103703703703727,7
Uniformity of Cell Shape,77,empty,3.6103703703703727,4
Uniformity of Cell Shape,97,empty,3.6103703703703727,1
Uniformity of Cell Shape,104,33,33.00000000000001,3
Uniformity of Cell Shape,110,empty,3.6103703703703727,4
Uniformity of Cell Shape,137,empty,3.6103703703703727,1
Uniformity of Cell Shape,153,empty,3.6103703703703727,8
Uniformity of Cell Shape,155,empty,3.6103703703703727,1
Uniformity of Cell Shape,252,empty,3.6103703703703727,4
Uniformity of Cell Shape,376,empty,3.6103703703703727,1
Uniformity of Cell Shape,382,empty,3.6103703703703727,3
Uniformity of Cell Shape,419,empty,3.6103703703703727,2
Uniformity of Cell Shape,480,empty,3.6103703703703727,7
Uniformity of Cell Shape,563,empty,3.6103703703703727,1
Uniformity of Cell Shape,571,empty,3.6103703703703727,4
Uniformity of Cell Shape,597,empty,3.6103703703703727,2
Uniformity of Cell Shape,617,empty,3.6103703703703727,1
Uniformity of Cell Shape,620,empty,3.6103703703703727,1
Uniformity of Cell Shape,629,empty,3.6103703703703727,1
Uniformity of Cell Shape,645,empty,3.6103703703703727,1
Uniformity of Cell Shape,648,empty,3.6103703703703727,1
Uniformity of Cell Shape,655,empty,3.6103703703703727,1
Marginal Adhesion,27,empty,11,1
Marginal Adhesion,58,empty,11,1
Marginal Adhesion,95,empty,11,1
Marginal Adhesion,145,empty,11,1
Marginal Adhesion,193,empty,11,1
Marginal Adhesion,239,empty,11,8
Marginal Adhesion,244,empty,11,1
Marginal Adhesion,264,empty,11,10
Marginal Adhesion,267,empty,11,3
Marginal Adhesion,300,empty,11,6
Marginal Adhesion,412,empty,11,1
Marginal Adhesion,436,empty,11,1
Marginal Adhesion,497,empty,11,1
Marginal Adhesion,510,empty,11,1
Marginal Adhesion,537,empty,11,1
Marginal Adhesion,554,empty,11,1
Marginal Adhesion,572,empty,11,5
Marginal Adhesion,581,empty,11,1
Marginal Adhesion,588,empty,11,1
Marginal Adhesion,602,empty,11,1
Marginal Adhesion,643,empty,11,1
Marginal Adhesion,683,empty,11,1
Marginal Adhesion,686,empty,11,1
Single Epithelial Cell Size,107,empty,3.7741456166419023,2
Single Epithelial Cell Size,112,empty,3.7741456166419023,5
Single Epithelial Cell Size,157,empty,3.7741456166419023,2
Single Epithelial Cell Size,190,empty,3.7741456166419023,2
Single Epithelial Cell Size,194,empty,3.7741456166419023,2
