Attribute,Index,Dirty Value,Clean Value
dteday,5555,359951.1333,359951.13333333336
dteday,11507,367471.709,368831.06666666665
dteday,2732,360047.0667,360047.06666666665
dteday,13357,368495.1167,368495.1166666666
dteday,15962,368183.1833,368183.18333333335
dteday,5539,359927.1333,359927.13333333336
dteday,14480,368879.1333,368879.13333333336
dteday,767,366964.862,359471.0333333333
dteday,6795,359735.1667,359735.1666666667
dteday,15326,368255.1667,368255.1666666667
dteday,15759,364703.475,368687.1666666667
dteday,14464,368855.1333,368855.13333333336
dteday,11092,368423.0667,368423.06666666665
dteday,14427,368831.1333,368831.13333333336
dteday,11068,368399.0667,368399.06666666665
dteday,12111,368711.0833,368711.0833333333
dteday,11293,368615.0667,368615.06666666665
dteday,4053,365652.4942,359903.1
dteday,14484,368879.1333,368879.13333333336
dteday,4311,359447.1167,359447.11666666664
dteday,5721,360119.1333,360119.13333333336
dteday,3236,359831.0833,359831.0833333333
dteday,11380,368711.0667,368711.06666666665
dteday,11991,368591.0833,368591.0833333333
dteday,9514,389742.8118,368279.0333333333
dteday,6796,359735.1667,359735.1666666667
dteday,14005,368399.1333,368399.13333333336
dteday,11291,368615.0667,368615.06666666665
dteday,11840,368447.0833,368447.0833333333
dteday,13327,368471.1167,368471.1166666666
dteday,9356,374190.108,368855.01666666666
dteday,5995,363846.1402,359663.15
dteday,11145,368471.0667,368471.06666666665
dteday,11404,368735.0667,368735.06666666665
dteday,11839,368447.0833,368447.0833333333
dteday,11942,368543.0833,368543.0833333333
dteday,13690,382900.2491,368831.1166666666
dteday,15580,368519.1667,368519.1666666667
dteday,15556,368495.1667,368495.1666666667
dteday,12413,368236.179,368279.1
dteday,15539,368471.1667,368471.1666666667
dteday,8877,368375.0167,368375.01666666666
dteday,15830,368759.1667,368759.1666666667
dteday,7371,359567.1833,359567.18333333335
dteday,5276,359663.1333,359663.13333333336
dteday,13744,368879.1167,368879.1166666666
dteday,13621,368759.1167,368759.1166666666
dteday,7372,359567.1833,359567.18333333335
dteday,9044,368543.0167,368543.01666666666
dteday,16176,368399.1833,368399.18333333335
dteday,9944,368711.0333,368711.0333333333
dteday,14812,345468.5895,368471.15
dteday,14335,368735.1333,368735.13333333336
dteday,6793,359735.1667,359735.1666666667
dteday,12157,368759.0833,368759.0833333333
dteday,9380,368879.0167,368879.01666666666
dteday,3093,359687.0833,359687.0833333333
dteday,11629,368231.0833,368231.0833333333
dteday,12009,368615.0833,368615.0833333333
dteday,2852,359447.0833,359447.0833333333
dteday,5696,360095.1333,360095.13333333336
dteday,5579,359975.1333,359975.13333333336
dteday,14092,368495.1333,368495.13333333336
dteday,13237,368375.1167,368375.1166666666
dteday,4907,360047.1167,360047.11666666664
dteday,9428,369118.8037,368183.0333333333
dteday,3848,359638.656,359711.1
dteday,12154,368759.0833,368759.0833333333
dteday,16359,380135.7648,368591.18333333335
dteday,4648,359783.1167,359783.11666666664
dteday,11461,368783.0667,368783.06666666665
dteday,6647,359591.1667,359591.1666666667
dteday,15468,368399.1667,368399.1666666667
dteday,16095,368327.1833,368327.18333333335
dteday,13097,394439.9214,368231.1166666666
dteday,11482,368807.0667,368807.06666666665
dteday,7539,359735.1833,359735.18333333335
dteday,14260,368663.1333,368663.13333333336
dteday,16128,368351.1833,368351.18333333335
dteday,15492,368423.1667,368423.1666666667
dteday,10957,368279.0667,368279.06666666665
dteday,14056,368447.1333,368447.13333333336
dteday,13330,380725.9808,368471.1166666666
dteday,14272,368663.1333,368663.13333333336
dteday,13059,368207.1167,368207.1166666666
dteday,3137,359735.0833,359735.0833333333
dteday,11116,368447.0667,368447.06666666665
dteday,4628,359759.1167,359759.11666666664
dteday,13354,368495.1167,368495.1166666666
dteday,11389,368711.0667,368711.06666666665
dteday,4595,359735.1167,359735.11666666664
dteday,11749,368351.0833,368351.0833333333
dteday,12489,352098.0682,368351.1
dteday,16048,368279.1833,368279.18333333335
dteday,13331,368471.1167,368471.1166666666
dteday,11170,368495.0667,368495.06666666665
dteday,4508,359639.1167,359639.11666666664
dteday,15854,368783.1667,368783.1666666667
dteday,7179,360119.1667,360119.1666666667
dteday,11260,368591.0667,368591.06666666665
dteday,11822,368423.0833,368423.0833333333
dteday,11583,368183.0833,368183.0833333333
dteday,5060,359447.1333,359447.13333333336
dteday,11174,368495.0667,368495.06666666665
dteday,3279,359879.0833,359879.0833333333
dteday,13887,368279.1333,368279.13333333336
dteday,15459,368399.1667,368399.1666666667
dteday,10977,368303.0667,368303.06666666665
dteday,5695,360095.1333,360095.13333333336
dteday,11944,368543.0833,368543.0833333333
dteday,16152,368375.1833,368375.18333333335
dteday,15733,368663.1667,368663.1666666667
dteday,1819,362330.743,359879.05
dteday,4196,348195.2528,360047.1
dteday,15555,368495.1667,368495.1666666667
dteday,16608,368831.1833,368831.18333333335
dteday,4691,359831.1167,359831.11666666664
dteday,11415,368735.0667,368735.06666666665
dteday,15347,368279.1667,368279.1666666667
dteday,7107,360047.1667,360047.1666666667
dteday,4288,359423.1167,359423.11666666664
dteday,16149,368375.1833,368375.18333333335
dteday,6772,359711.1667,359711.1666666667
dteday,11031,368351.0667,368351.06666666665
dteday,14128,368519.1333,368519.13333333336
dteday,13204,368351.1167,368351.1166666666
dteday,15806,368735.1667,368735.1666666667
dteday,10853,368183.0667,368183.06666666665
dteday,3213,359807.0833,359807.0833333333
dteday,7889,360095.1833,360095.18333333335
dteday,15447,368375.1667,368375.1666666667
dteday,11692,368303.0833,368303.0833333333
dteday,5686,360095.1333,360095.13333333336
dteday,14024,368423.1333,368423.13333333336
dteday,10040,368807.0333,368807.0333333333
dteday,11223,368543.0667,368543.06666666665
dteday,12513,382027.572,368375.1
dteday,4403,359543.1167,359543.11666666664
dteday,7396,359591.1833,359591.18333333335
dteday,12953,390818.1654,368807.1
dteday,14079,368471.1333,368471.13333333336
dteday,13958,368351.1333,368351.13333333336
dteday,11797,368399.0833,368399.0833333333
dteday,3238,359831.0833,359831.0833333333
