Attribute,Index,Dirty Value,Clean Value
city,1884,durango co,durango
city,1980,chicago il,chicago
city,2020,baltimore md,baltimore
city,2031,st. paul mn,st. paul
city,2042,indianapolis in,indianapolis
city,2043,indianapolis in,indianapolis
city,2045,indianapolis in,indianapolis
city,2061,indianapolis in,indianapolis
city,2074,brooklyn center mn,brooklyn center
city,2113,manhattan ks,manhattan
city,2133,evanston il,evanston
city,2136,athens ga,athens
city,2144,waterbury vt,waterbury
city,2187,kearney ne,kearney
city,2196,evansville in,evansville
city,2205,idaho springs co,idaho springs
city,2218,hershey pa,hershey
city,2271,santa cruz ca,santa cruz
city,2287,boulder co,boulder
city,2294,boulder co,boulder
city,2315,meadville pa,meadville
city,2320,westminster ma,westminster
city,2365,lake barrington il,lake barrington
city,2371,nellysford va,nellysford
city,2377,stevensville mt,stevensville
city,2394,north woodstock nh,north woodstock
