Attribute,Index,Dirty Value,Clean Value
frequency,665,0,400
frequency,350,6633,630
frequency,807,55,5000
frequency,734,550000,5000
frequency,1361,0,400
frequency,78,0,10000
frequency,1102,550000,500
frequency,132,0,800
frequency,946,55000000,2500
frequency,109,0,5000
frequency,915,5500,3150
frequency,978,0,6300
frequency,1432,880000,800
frequency,1234,11225500,1250
frequency,160,0,500
frequency,634,0,500
frequency,727,11000000,1000
frequency,230,1155,315
frequency,750,1100000000,10000
frequency,1476,33115500,315
frequency,897,0,2000
frequency,752,0,800
frequency,642,5500,3150
frequency,493,11550000,3150
frequency,841,44000000,4000
frequency,832,0,500
frequency,131,0,630
angle,1396,8899,8.9
angle,537,22,2.7
angle,824,88,8.4
angle,787,44,4.2
angle,1468,1133,12.3
angle,413,7733,7.3
angle,444,7733,7.3
angle,404,33,7.3
angle,392,77,7.3
chord_length,281,22228866,0.2286
chord_length,63,33004488,0.3048
chord_length,1388,66,0.1016
chord_length,178,3388,0.3048
chord_length,1012,2255,0.0254
chord_length,704,1122,0.1524
chord_length,759,88,0.0508
chord_length,928,5500,0.0508
chord_length,254,2266,0.2286
velocity,56,3311,31.7
velocity,604,77,71.3
velocity,106,77,71.3
velocity,717,3366,39.6
velocity,1385,771133,71.3
velocity,358,77,31.7
velocity,1121,7711,71.3
velocity,213,555555,55.5
velocity,348,33,31.7
velocity,895,55,55.5
velocity,58,3311,31.7
velocity,235,1177,31.7
velocity,1445,33,39.6
velocity,891,55,55.5
velocity,1042,9966,39.6
velocity,1410,77,71.3
velocity,1114,77,71.3
velocity,834,1177,31.7
velocity,1260,5555,55.5
velocity,1254,1133,71.3
velocity,1274,99,39.6
velocity,510,33,31.7
velocity,151,331177,31.7
velocity,780,33,71.3
velocity,879,77,71.3
velocity,861,66,39.6
thickness,1478,5599,0.0437259
thickness,899,2222,0.0271925
thickness,1224,2211441188,0.0214178
thickness,820,662299,0.00566229
thickness,308,33,0.00400603
thickness,250,223311,0.00293031
thickness,446,112277,0.0132672
thickness,709,44883355,0.0483159
thickness,1450,882266,0.0408268
thickness,361,994422,0.0051942
thickness,638,0,0.0193001
thickness,1310,2211,0.002211
thickness,1217,111177,0.0214178
thickness,935,441188,0.0341183
thickness,445,3377,0.0132672
thickness,1078,3388,0.0043284
thickness,972,22,0.000400682
thickness,640,993311,0.0193001
thickness,1292,0,0.00150092
thickness,1110,443377,0.00461377
thickness,99,44225577,0.00425727
thickness,1072,33,0.0043284
thickness,14,2266663377,0.00266337
thickness,331,44773300,0.00473801
thickness,1460,88775566,0.0418756
