Attribute,Index,Clean Value,Dirty Value
style,1555,32,32.0 oz.
style,1052,16,16.0 oz. alumi-tek
ounces,1395,16,16.0 oz.
ounces,477,16,16.0 oz
ounces,1178,12,12.0 oz. alumi-tek
ounces,1090,16,16.0 oz.
ounces,1172,12,12.0 oz. alumi-tek
ounces,1001,12,12.0 oz.
ounces,1877,16,16.0 ounce
ounces,1383,24,24.0 ounce
ounces,608,12,12.0 oz. alumi-tek
ounces,416,16,16.0 oz.
ounces,274,12,12.0 oz
ounces,1294,12,12.0 oz.
ounces,781,16,16.0 ounce
ounces,2196,16,16.0 oz.
ounces,251,12,12.0 oz.
ounces,414,16,16.0 oz.
ounces,1547,16,16.0 oz
ounces,2112,16,16.0 oz.
ounces,1502,16,16.0 oz.
ounces,311,12,12.0 ounce
ounces,2115,16,16.0 oz.
ounces,894,16,16.0 oz.
ounces,2366,12,12.0 oz. alumi-tek
ounces,426,16,16.0 oz.
ounces,2335,12,12.0 oz.
ounces,16,12,12.0 ounce
ounces,2174,12,12.0 ounce
ounces,722,12,12.0 oz.
ounces,1903,12,12.0 ounce
ounces,2111,16,16.0 ounce
ounces,982,12,12.0 ounce
ounces,349,16,16.0 ounce
ounces,2047,16,16.0 oz. silo can
ounces,1997,12,12.0 oz
ounces,2313,12,12.0 oz
ounces,527,12,12.0 oz
ounces,1809,12,12.0 ounce
ounces,364,12,12.0 oz.
ounces,1271,12,12.0 ounce
ounces,183,12,12.0 ounce
ounces,986,12,12.0 oz.
ounces,1702,12,12.0 oz
ounces,171,12,12.0 oz.
ounces,2058,16,16.0 ounce
ounces,1062,12,12.0 oz.
ounces,2385,12,12.0 oz.
ounces,813,12,12.0 ounce
ounces,188,12,12.0 oz.
ounces,620,12,12.0 oz.
ounces,2094,12,12.0 oz.
ounces,152,16,16.0 oz.
ounces,159,12,12.0 oz
ounces,1886,12,12.0 oz.
ounces,273,12,12.0 oz
ounces,615,12,12.0 ounce
ounces,490,12,12.0 oz.
ounces,1969,12,12.0 oz.
ounces,1369,12,12.0 oz. alumi-tek
ounces,995,16,16.0 ounce
ounces,1865,12,12.0 ounce
ounces,372,12,12.0 oz.
ounces,1837,16,16.0 oz.
ounces,594,16,16.0 ounce
ounces,1963,12,12.0 oz
ounces,2398,12,12.0 oz
ounces,688,12,12.0 oz
ounces,1510,12,12.0 ounce
ounces,137,16,16.0 oz
ounces,629,12,12.0 oz.
ounces,335,12,12.0 oz.
ounces,2004,12,12.0 oz.
ounces,2281,19.2,19.2 oz.
ounces,1852,16,16.0 oz.
ounces,2131,12,12.0 oz.
ounces,711,12,12.0 oz
ounces,2002,12,12.0 oz
ounces,1191,12,12.0 oz.
ounces,1317,16,16.0 oz.
ounces,2214,16,16.0 ounce
ounces,466,16,16.0 oz.
ounces,1980,12,12.0 oz.
ounces,2383,12,12.0 ounce
ounces,2273,12,12.0 oz.
ounces,1265,12,12.0 oz
ounces,1832,16,16.0 oz.
ounces,1323,12,12.0 oz.
ounces,1971,16,16.0 oz
ounces,1692,12,12.0 oz.
ounces,2070,16,16.0 oz. alumi-tek
ounces,1985,12,12.0 oz
ounces,817,12,12.0 oz.
ounces,275,12,12.0 oz.
ounces,2022,12,12.0 oz.
ounces,866,12,12.0 ounce
ounces,102,12,12.0 oz.
ounces,1406,12,12.0 oz
ounces,108,12,12.0 oz
ounces,2399,12,12.0 oz
ounces,2121,16,16.0 oz
ounces,2101,24,24.0 oz.
ounces,1248,12,12.0 oz.
ounces,1564,16,16.0 ounce
ounces,1873,16,16.0 oz.
ounces,2331,16,16.0 oz
ounces,713,12,12.0 oz.
ounces,73,16,16.0 oz.
ounces,1645,12,12.0 oz.
ounces,2317,12,12.0 oz. alumi-tek
ounces,482,16,16.0 oz.
ounces,1515,12,12.0 oz.
ounces,1293,12,12.0 oz
ounces,1855,12,12.0 oz.
ounces,1308,12,12.0 oz
ounces,406,16,16.0 oz.
ounces,758,12,12.0 oz.
ounces,1242,12,12.0 ounce
ounces,1477,12,12.0 oz
ounces,1188,16,16.0 oz.
ounces,1615,12,12.0 oz
ounces,744,16,16.0 ounce
ounces,807,12,12.0 oz.
ounces,2224,12,12.0 oz
ounces,2216,12,12.0 oz.
ounces,2043,16,16.0 oz.
ounces,149,12,12.0 ounce
ounces,1122,12,12.0 ounce
ounces,1310,12,12.0 ounce
ounces,693,12,12.0 oz
ounces,819,12,12.0 oz. alumi-tek
ounces,1603,12,12.0 oz.
ounces,1314,12,12.0 ounce
ounces,1563,19.2,19.2 oz.
ounces,702,12,12.0 oz.
ounces,2132,12,12.0 oz.
ounces,922,12,12.0 oz.
ounces,906,16,16.0 ounce
ounces,1935,12,12.0 oz.
ounces,1591,12,12.0 ounce
ounces,1638,12,12.0 ounce
ounces,1338,16,16.0 ounce
ounces,168,12,12.0 oz. alumi-tek
ounces,731,16,16.0 oz.
ounces,1756,12,12.0 oz.
ounces,27,12,12.0 oz.
ounces,1224,16,16.0 oz
ounces,1390,16,16.0 oz.
ounces,998,16,16.0 ounce
ounces,1041,12,12.0 oz
ounces,1478,12,12.0 oz. alumi-tek
ounces,2198,12,12.0 oz
ounces,1726,12,12.0 oz.
ounces,42,12,12.0 oz.
ounces,1133,12,12.0 ounce
ounces,1554,16,16.0 oz
ounces,1763,16,16.0 oz. alumi-tek
ounces,1737,16,16.0 oz. alumi-tek
ounces,610,12,12.0 ounce
ounces,1835,16,16.0 ounce
ounces,2008,12,12.0 oz. alumi-tek
ounces,1232,16,16.0 oz.
ounces,2337,12,12.0 ounce
ounces,494,12,12.0 oz. alumi-tek
ounces,237,12,12.0 oz
ounces,552,12,12.0 oz.
ounces,521,12,12.0 oz
ounces,1513,12,12.0 ounce
ounces,721,12,12.0 oz.
ounces,1746,12,12.0 oz. alumi-tek
ounces,2129,12,12.0 oz
ounces,59,16,16.0 oz
ounces,632,12,12.0 oz
ounces,2182,16,16.0 oz
ounces,593,16,16.0 oz.
ounces,2097,12,12.0 oz.
ounces,940,16,16.0 oz.
ounces,2240,12,12.0 oz. alumi-tek
ounces,905,16,16.0 ounce
ounces,2258,12,12.0 oz.
ounces,2312,12,12.0 ounce
ounces,1407,12,12.0 oz.
ounces,1296,12,12.0 oz
ounces,1698,16,16.0 ounce
ounces,1750,12,12.0 oz.
ounces,707,12,12.0 ounce
ounces,1023,12,12.0 ounce
ounces,746,16,16.0 oz.
ounces,1673,12,12.0 oz.
ounces,1300,12,12.0 oz.
ounces,514,12,12.0 oz.
ounces,82,16,16.0 oz
ounces,2400,12,12.0 oz
ounces,915,12,12.0 oz.
ounces,2217,16,16.0 ounce
ounces,1661,12,12.0 ounce
ounces,151,16,16.0 ounce
ounces,775,12,12.0 oz
ounces,330,12,12.0 oz. alumi-tek
ounces,7,12,12.0 oz.
ounces,944,16,16.0 oz.
ounces,1455,16,16.0 oz
ounces,1890,12,12.0 oz.
ounces,910,12,12.0 oz
ounces,469,16,16.0 oz.
ounces,182,12,12.0 ounce
ounces,165,12,12.0 oz.
ounces,452,12,12.0 oz.
ounces,491,12,12.0 oz
ounces,1274,12,12.0 oz
ounces,1144,12,12.0 oz.
ounces,1546,16,16.0 oz.
ounces,1112,12,12.0 oz.
ounces,1925,12,12.0 oz
ounces,1356,16,16.0 oz.
ounces,1562,19.2,19.2 oz.
ounces,1350,12,12.0 ounce
ounces,1579,12,12.0 ounce
ounces,2291,12,12.0 oz.
ounces,328,12,12.0 oz. alumi-tek
ounces,443,16,16.0 oz.
ounces,1453,12,12.0 oz.
ounces,1261,12,12.0 oz.
ounces,833,16,16.0 oz
ounces,1738,16,16.0 oz
ounces,1193,12,12.0 ounce
ounces,87,12,12.0 oz. alumi-tek
ounces,2353,12,12.0 oz
ounces,778,16,16.0 oz.
ounces,1365,12,12.0 ounce
ounces,55,16,16.0 oz. alumi-tek
ounces,2093,12,12.0 oz.
ounces,2218,12,12.0 ounce
ounces,2264,16,16.0 ounce
ounces,114,12,12.0 oz
ounces,2255,12,12.0 oz.
ounces,988,16,16.0 ounce
ounces,1724,12,12.0 ounce
ounces,2019,12,12.0 oz.
ounces,1010,16,16.0 oz
ounces,1199,12,12.0 oz. alumi-tek
ounces,590,16,16.0 ounce
ounces,2006,16,16.0 oz
ounces,18,12,12.0 oz. alumi-tek
ounces,1901,12,12.0 ounce
ounces,1872,16,16.0 oz.
ounces,286,12,12.0 oz
ounces,429,16,16.0 ounce
ounces,1488,16,16.0 oz.
ounces,670,12,12.0 ounce
ounces,32,12,12.0 oz.
ounces,723,16,16.0 oz.
ounces,952,12,12.0 ounce
ounces,1611,16,16.0 oz.
ounces,215,12,12.0 oz. alumi-tek
ounces,1682,12,12.0 oz.
ounces,1165,16,16.0 oz.
ounces,327,12,12.0 oz
ounces,561,12,12.0 oz.
ounces,1087,16,16.0 oz
ounces,1674,12,12.0 oz.
ounces,342,16,16.0 oz. alumi-tek
ounces,148,12,12.0 oz.
ounces,2155,16,16.0 oz
ounces,1108,12,12.0 oz
ounces,1962,16,16.0 oz.
ounces,967,16,16.0 ounce
ounces,1073,12,12.0 oz.
ounces,156,12,12.0 oz.
ounces,1514,16,16.0 oz
ounces,1462,12,12.0 oz.
ounces,1003,12,12.0 ounce
ounces,2293,12,12.0 oz
ounces,1973,16,16.0 oz.
ounces,1691,12,12.0 oz
ounces,2130,12,12.0 ounce
ounces,2266,16,16.0 oz
ounces,2013,12,12.0 oz
ounces,1487,16,16.0 oz
ounces,2259,12,12.0 oz.
ounces,1272,12,12.0 oz
ounces,1348,24,24.0 oz
ounces,1633,12,12.0 oz.
ounces,1815,12,12.0 oz.
ounces,2248,12,12.0 oz
ounces,939,16,16.0 oz.
ounces,2163,12,12.0 oz. alumi-tek
ounces,347,12,12.0 oz.
ounces,1954,16,16.0 ounce
ounces,2386,12,12.0 oz
ounces,1981,12,12.0 oz
ounces,386,12,12.0 oz
ounces,1978,16,16.0 oz.
ounces,1559,12,12.0 ounce
ounces,244,12,12.0 ounce
ounces,1362,24,24.0 oz.
ounces,937,16,16.0 oz.
ounces,2067,16,16.0 oz
ounces,313,12,12.0 oz.
ounces,2352,12,12.0 oz
ounces,2180,16,16.0 oz
ounces,969,16,16.0 oz.
ounces,661,12,12.0 oz.
ounces,936,16,16.0 oz.
ounces,371,12,12.0 ounce
ounces,567,16,16.0 oz.
ounces,1794,12,12.0 oz.
ounces,825,12,12.0 oz.
ounces,983,16,16.0 ounce
ounces,1814,12,12.0 oz.
ounces,1341,16,16.0 oz.
ounces,814,16,16.0 oz
ounces,779,16,16.0 oz.
ounces,1053,16,16.0 oz.
ounces,1657,16,16.0 ounce
ounces,1014,12,12.0 oz. alumi-tek
ounces,1558,12,12.0 oz. alumi-tek
ounces,1926,16,16.0 oz
ounces,1600,16,16.0 oz
ounces,127,12,12.0 ounce
ounces,888,12,12.0 ounce
ounces,2016,12,12.0 oz
ounces,1008,16,16.0 oz
ounces,356,12,12.0 ounce
ounces,1004,16,16.0 oz.
ounces,683,12,12.0 oz
ounces,828,16,16.0 oz.
ounces,1360,16,16.0 oz.
ounces,985,16,16.0 oz. alumi-tek
ounces,1234,12,12.0 oz. silo can
ounces,2035,16,16.0 oz.
ounces,141,12,12.0 oz.
ounces,2030,12,12.0 ounce
ounces,1880,16,16.0 oz.
ounces,1606,12,12.0 oz.
ounces,2139,12,12.0 oz
ounces,1916,12,12.0 oz. alumi-tek
ounces,1911,12,12.0 oz.
ounces,2020,12,12.0 ounce
ounces,712,12,12.0 oz.
ounces,1158,12,12.0 oz
ounces,1339,16,16.0 oz.
ounces,872,12,12.0 ounce
ounces,1333,12,12.0 oz.
ounces,11,12,12.0 oz.
ounces,1599,12,12.0 oz
ounces,2270,16,16.0 oz.
ounces,1574,16,16.0 oz.
ounces,755,12,12.0 oz. alumi-tek
ounces,627,12,12.0 oz.
ounces,1576,16,16.0 ounce
ounces,130,16,16.0 oz. alumi-tek
ounces,844,12,12.0 oz.
ounces,324,12,12.0 oz.
ounces,1542,16,16.0 oz
ounces,1388,16,16.0 ounce
ounces,1285,12,12.0 oz
ounces,2334,16,16.0 oz.
ounces,15,12,12.0 ounce
ounces,1878,16,16.0 ounce
ounces,216,12,12.0 oz.
ounces,2339,12,12.0 ounce
ounces,1775,12,12.0 oz
ounces,1183,16,16.0 oz
ounces,1503,12,12.0 ounce
ounces,1592,12,12.0 oz.
ounces,865,12,12.0 oz. alumi-tek
ounces,517,12,12.0 oz. alumi-tek
ounces,598,12,12.0 ounce
ounces,196,12,12.0 oz.
ounces,2023,12,12.0 oz.
ounces,289,12,12.0 oz.
ounces,951,12,12.0 oz.
ounces,1668,12,12.0 oz.
ounces,1939,16,16.0 ounce
ounces,1121,16,16.0 oz.
ounces,550,16,16.0 ounce
ounces,157,16,16.0 oz
ounces,420,16,16.0 oz.
ounces,923,12,12.0 oz.
ounces,1494,16,16.0 ounce
ounces,478,24,24.0 oz.
ounces,1464,12,12.0 oz.
ounces,2116,12,12.0 ounce
ounces,554,16,16.0 oz
ounces,1203,12,12.0 oz.
ounces,391,16,16.0 oz.
ounces,579,16,16.0 oz.
ounces,2229,12,12.0 oz.
ounces,2256,12,12.0 ounce
ounces,2184,12,12.0 ounce
ounces,821,12,12.0 ounce
ounces,2305,12,12.0 ounce
ounces,1007,16,16.0 oz
ounces,1249,12,12.0 oz.
ounces,1489,16,16.0 oz.
ounces,665,12,12.0 oz
ounces,2135,12,12.0 ounce
ounces,143,16,16.0 oz. alumi-tek
ounces,2095,12,12.0 oz.
ounces,1733,12,12.0 oz. alumi-tek
ounces,422,16,16.0 oz
ounces,800,16,16.0 oz. alumi-tek
ounces,616,12,12.0 oz
ounces,1319,16,16.0 ounce
ounces,296,12,12.0 oz.
ounces,402,16,16.0 oz.
ounces,89,12,12.0 oz.
ounces,1867,16,16.0 ounce
ounces,2372,12,12.0 oz.
ounces,132,12,12.0 oz. silo can
ounces,1434,16,16.0 ounce
ounces,1518,16,16.0 ounce
ounces,1887,12,12.0 oz
ounces,2088,12,12.0 oz.
ounces,1834,16,16.0 oz
ounces,725,16,16.0 oz
ounces,1315,12,12.0 oz.
ounces,1614,12,12.0 oz.
ounces,270,16,16.0 oz.
ounces,2221,12,12.0 ounce
ounces,1912,12,12.0 oz
ounces,1373,12,12.0 oz.
ounces,918,16,16.0 oz
ounces,1469,12,12.0 oz
ounces,1320,19.2,19.2 oz
ounces,2059,16,16.0 oz. alumi-tek
ounces,2128,16,16.0 oz
ounces,1454,12,12.0 oz.
ounces,376,12,12.0 oz
ounces,334,12,12.0 oz
ounces,1899,12,12.0 oz. alumi-tek
ounces,2262,16,16.0 oz
ounces,1119,16,16.0 oz
ounces,911,12,12.0 oz.
ounces,777,16,16.0 oz
ounces,1753,12,12.0 oz. alumi-tek
ounces,329,12,12.0 oz
ounces,1343,24,24.0 oz
ounces,321,12,12.0 oz.
ounces,1843,12,12.0 oz.
ounces,13,12,12.0 oz.
ounces,898,16,16.0 oz
ounces,172,12,12.0 oz.
ounces,261,12,12.0 ounce
ounces,2175,12,12.0 oz. alumi-tek
ounces,1990,12,12.0 ounce
ounces,902,16,16.0 oz.
ounces,259,12,12.0 oz
ounces,845,12,12.0 oz
ounces,139,12,12.0 oz
ounces,320,16,16.0 oz. alumi-tek
ounces,654,12,12.0 oz
ounces,2237,12,12.0 oz
ounces,1658,16,16.0 ounce
ounces,559,12,12.0 oz.
ounces,140,12,12.0 oz
ounces,113,12,12.0 oz
ounces,532,12,12.0 oz
ounces,225,16,16.0 ounce
ounces,724,16,16.0 oz.
ounces,2235,12,12.0 ounce
ounces,2195,16,16.0 oz.
ounces,326,12,12.0 oz.
ounces,1324,12,12.0 oz
ounces,1776,12,12.0 oz.
ounces,1667,12,12.0 ounce
ounces,2167,16,16.0 oz.
ounces,715,12,12.0 oz.
ounces,847,12,12.0 oz
ounces,194,12,12.0 oz
ounces,574,12,12.0 ounce
ounces,947,16,16.0 oz.
ounces,504,16,16.0 ounce
ounces,1652,16,16.0 ounce
ounces,1641,16,16.0 oz.
ounces,646,12,12.0 ounce
ounces,4,12,12.0 oz
ounces,1623,12,12.0 oz.
ounces,468,16,16.0 oz
ounces,1346,24,24.0 oz.
ounces,6,12,12.0 oz
ounces,1863,12,12.0 oz.
ounces,1933,12,12.0 oz. alumi-tek
ounces,548,12,12.0 oz.
ounces,229,12,12.0 ounce
ounces,1064,12,12.0 oz.
ounces,543,12,12.0 ounce
ounces,243,16,16.0 oz
ounces,899,12,12.0 oz
ounces,1979,12,12.0 oz.
ounces,1161,12,12.0 oz
ounces,1676,12,12.0 oz.
ounces,1553,19.2,19.2 oz. alumi-tek
ounces,843,12,12.0 oz.
ounces,1374,12,12.0 oz.
ounces,2003,16,16.0 oz.
ounces,2209,12,12.0 oz
ounces,277,12,12.0 oz
ounces,662,12,12.0 ounce
ounces,1670,12,12.0 oz.
ounces,2024,12,12.0 oz.
ounces,2271,16,16.0 oz.
ounces,1767,16,16.0 oz
ounces,315,12,12.0 oz
ounces,1467,16,16.0 oz.
ounces,1344,24,24.0 ounce
ounces,1689,12,12.0 oz.
ounces,692,12,12.0 oz.
ounces,613,16,16.0 oz
ounces,425,16,16.0 oz
ounces,595,12,12.0 oz.
ounces,2387,12,12.0 ounce
ounces,1787,12,12.0 oz.
ounces,623,12,12.0 oz. alumi-tek
ounces,1947,16,16.0 oz.
ounces,1481,12,12.0 oz
ounces,228,12,12.0 oz.
ounces,1779,12,12.0 oz.
ounces,1170,12,12.0 oz.
ounces,1869,16,16.0 oz.
ounces,1551,12,12.0 ounce
ounces,67,12,12.0 oz.
ounces,1936,12,12.0 oz.
ounces,25,12,12.0 oz
ounces,1236,12,12.0 oz. alumi-tek
ounces,145,12,12.0 oz.
ounces,537,12,12.0 oz.
ounces,812,16,16.0 ounce
ounces,1714,16,16.0 oz.
ounces,86,12,12.0 oz.
ounces,1255,12,12.0 ounce
ounces,1910,12,12.0 ounce
ounces,1870,16,16.0 oz
ounces,2370,12,12.0 oz
ounces,1519,16,16.0 ounce
ounces,485,16,16.0 oz
ounces,2145,16,16.0 oz. alumi-tek
ounces,2300,12,12.0 ounce
ounces,2228,12,12.0 ounce
ounces,1617,12,12.0 oz.
ounces,2373,12,12.0 ounce
ounces,363,12,12.0 oz
ounces,750,16,16.0 oz
ounces,1628,12,12.0 oz
ounces,1027,12,12.0 oz
ounces,1031,12,12.0 oz.
ounces,1709,16,16.0 ounce
ounces,1336,16,16.0 oz.
ounces,1902,12,12.0 oz.
ounces,2253,12,12.0 oz
ounces,666,12,12.0 oz.
ounces,365,12,12.0 oz.
ounces,2119,16,16.0 oz.
ounces,1240,12,12.0 oz
ounces,78,16,16.0 ounce
ounces,28,12,12.0 oz.
ounces,2029,12,12.0 oz.
ounces,526,16,16.0 oz.
ounces,726,16,16.0 oz
ounces,56,16,16.0 ounce
ounces,639,12,12.0 oz
ounces,303,12,12.0 oz.
ounces,719,12,12.0 oz.
ounces,1712,16,16.0 oz.
ounces,625,12,12.0 oz
ounces,8,12,12.0 ounce
ounces,1281,16,16.0 oz
ounces,804,16,16.0 oz
ounces,1050,12,12.0 oz.
ounces,337,16,16.0 oz.
ounces,48,12,12.0 oz
