Attribute,Index,Clean Value,Dirty Value
datetime,421,1495638900,1494768002
datetime,612,1495798819,1495462155
datetime,469,1495015822,1494482145
datetime,47,1495554495,1494614650
datetime,606,1495798098,empty
datetime,334,1495030449,1495317767
datetime,670,1495806610,1495623808
datetime,626,1495800971,1495118032
datetime,313,1495631549,1496560416
datetime,13,1495549817,1495489998
datetime,523,1495635287,1494501394
datetime,155,1495544569,1494836019
datetime,389,1495625896,1496253449
datetime,256,1495039846,1492467798
datetime,433,1495640340,1494999490
datetime,430,1495639980,1495909539
datetime,6,1495548977,1493436746
datetime,382,1495625056,1497172951
datetime,623,1495800611,1494085057
datetime,317,1495632029,1496160700
datetime,27,1495551497,1494306789
datetime,51,1495554975,1496213919
datetime,365,1495025534,1495945809
datetime,651,1495804330,1496708016
datetime,406,1495627936,1496515297
datetime,624,1495800731,1497429706
datetime,384,1495625296,1495059065
datetime,153,1495543573,1495977302
datetime,254,1495039606,1494494311
datetime,304,1495630469,1496129953
datetime,471,1495016062,1492541441
datetime,187,1494934447,1495199948
datetime,240,1495037926,1494824081
datetime,439,1495019779,1495724197
datetime,126,1495540333,1495201731
datetime,403,1495627576,1495546432
datetime,537,1495041504,1494225850
datetime,224,1495035732,1493947430
datetime,619,1495799659,1495701027
datetime,387,1495625656,1496559464
datetime,113,1494954351,1494333487
datetime,411,1495637700,1495972711
datetime,644,1495803131,1496356258
datetime,577,1495794388,1494912136
datetime,243,1495038286,1495753101
datetime,638,1495802411,1498231808
datetime,241,1495038046,1494025520
datetime,398,1495626976,1494987516
datetime,99,1494952671,1496560093
datetime,407,1495628056,1494870892
datetime,503,1495632887,1496132405
datetime,48,1495554615,1495438544
datetime,28,1495551617,1498316110
datetime,472,1495016182,1497006858
datetime,65,1495536506,1495390086
datetime,53,1495555215,1496534729
datetime,462,1495022539,1495379121
datetime,402,1495627456,1494792186
datetime,390,1495626016,1496527678
datetime,81,1495538426,1495624079
datetime,367,1495025774,1494929065
datetime,565,1495792948,1496081585
datetime,14,1495549937,1496322504
datetime,316,1495631909,1494062473
datetime,274,1495622447,1496053281
datetime,485,1495017742,1493645880
datetime,563,1495792708,1496010066
datetime,253,1495039486,1494990714
datetime,22,1495550897,1495849730
datetime,277,1495622807,1495142676
datetime,192,1494935047,1495985576
datetime,414,1495638060,1496324071
datetime,344,1495031649,1496735468
datetime,309,1495631069,1496928991
datetime,664,1495805890,1493318550
datetime,215,1495034652,1495015838
datetime,21,1495550777,1493928982
datetime,103,1494953151,1496888156
soil_temperature,297,32.9,38.63989255
soil_temperature,421,31.7,15.89884138
soil_temperature,469,32.4,21.37521438
soil_temperature,47,30,57.06775665
soil_temperature,440,37,55.86208413
soil_temperature,606,39.5,28.97154564
soil_temperature,334,44.2,39.50367119
soil_temperature,670,41.5,21.80158516
soil_temperature,626,38.7,23.08191189
