Attribute,Index,Dirty Value,Cleaned Value,Clean Value
Clump Thickness,108,1,5,1
Clump Thickness,142,22,5,2
Clump Thickness,313,empty,5,8
Clump Thickness,170,empty,5,1
Clump Thickness,418,11,5,1
Clump Thickness,172,11,5,1
Clump Thickness,226,empty,5,1
Clump Thickness,592,2,5,2
Clump Thickness,514,empty,5,3
Clump Thickness,659,77,5,7
Clump Thickness,37,1a0,5,10
Clump Thickness,60,empty,5,9
Clump Thickness,267,1,5,10
Clump Thickness,352,empty,5,2
Clump Thickness,523,1,5,10
Clump Thickness,420,empty,5,2
Clump Thickness,443,empty,5,1
Clump Thickness,622,empty,5,6
Clump Thickness,187,1,5,1
Clump Thickness,294,empty,5,10
Clump Thickness,130,11,5,1
Clump Thickness,233,88,5,8
Clump Thickness,283,1,5,1
Clump Thickness,623,empty,5,7
Clump Thickness,201,99,5,9
Clump Thickness,499,empty,5,4
Clump Thickness,680,empty,5,2
Clump Thickness,340,88,5,8
Clump Thickness,346,empty,5,1
Clump Thickness,647,empty,5,1
Clump Thickness,103,44,5,4
Uniformity of Cell Size,150,88,9.828001348430496,8
Uniformity of Cell Size,125,empty,8.138790995324197,4
Uniformity of Cell Size,480,88,10,8
Uniformity of Cell Size,435,9,1,9
Uniformity of Cell Size,4,8,10,8
Uniformity of Cell Size,51,empty,10,5
Uniformity of Cell Size,75,66,4.760370289111597,6
Uniformity of Cell Size,598,11,3.0711599360052975,1
Uniformity of Cell Size,395,22,3.0711599360052975,2
Uniformity of Cell Size,372,empty,3.0711599360052975,1
Uniformity of Cell Size,550,8,3.0711599360052975,8
Uniformity of Cell Size,359,10,6.449580642217897,10
Uniformity of Cell Size,289,1,3.0711599360052975,1
Uniformity of Cell Size,15,7,1.3819495828989976,7
Uniformity of Cell Size,41,empty,3.0711599360052975,6
Uniformity of Cell Size,697,10,1,10
Uniformity of Cell Size,566,empty,10,7
Uniformity of Cell Size,316,6,6.449580642217897,6
Uniformity of Cell Size,253,33,3.0711599360052975,3
Uniformity of Cell Size,309,8,1.3819495828989976,8
Uniformity of Cell Size,72,10,1.3819495828989976,10
Uniformity of Cell Shape,334,1,3.549866428586974,6
Uniformity of Cell Shape,606,10,1.7738886798813254,10
Uniformity of Cell Shape,645,empty,1.7738886798813254,1
Uniformity of Cell Shape,480,empty,10,7
Uniformity of Cell Shape,155,empty,1.7738886798813254,1
Uniformity of Cell Shape,539,11,1.7738886798813254,1
Uniformity of Cell Shape,617,empty,1.7738886798813254,1
Uniformity of Cell Shape,46,11,1.7738886798813254,1
Uniformity of Cell Shape,676,10,1.7738886798813254,4
Uniformity of Cell Shape,4,8,7.101821925998271,8
Uniformity of Cell Shape,38,1,2.3658812627832084,1
Uniformity of Cell Shape,104,33,2.3658812627832084,3
Uniformity of Cell Shape,524,66,4.141859011488857,6
Uniformity of Cell Shape,620,empty,1.7738886798813254,1
Uniformity of Cell Shape,39,empty,3.549866428586974,4
Uniformity of Cell Shape,648,empty,1.7738886798813254,1
Uniformity of Cell Shape,97,empty,1.7738886798813254,1
Uniformity of Cell Shape,629,empty,1.7738886798813254,1
Uniformity of Cell Shape,36,7,1.7738886798813254,1
Uniformity of Cell Shape,597,empty,1.7738886798813254,2
Uniformity of Cell Shape,379,7,1.7738886798813254,1
Uniformity of Cell Shape,419,empty,2.3658812627832084,2
Uniformity of Cell Shape,41,6,3,6
Uniformity of Cell Shape,252,empty,3.549866428586974,4
Uniformity of Cell Shape,697,1,1.7738886798813254,10
Uniformity of Cell Shape,653,11,1.7738886798813254,1
Uniformity of Cell Shape,563,empty,1.7738886798813254,1
Marginal Adhesion,145,empty,3,1
Marginal Adhesion,412,empty,3,1
Marginal Adhesion,58,empty,3,1
Marginal Adhesion,95,empty,3,1
Marginal Adhesion,643,empty,3,1
Marginal Adhesion,452,11,3,1
Marginal Adhesion,686,empty,3,1
Marginal Adhesion,27,empty,3,1
Marginal Adhesion,264,empty,3,10
Marginal Adhesion,602,empty,3,1
Marginal Adhesion,581,empty,3,1
Marginal Adhesion,152,11,3,1
Marginal Adhesion,469,11,3,1
Marginal Adhesion,495,10,3,10
Marginal Adhesion,550,77,3,7
Marginal Adhesion,537,empty,3,1
Marginal Adhesion,510,empty,3,1
Marginal Adhesion,497,empty,3,1
Marginal Adhesion,646,11,3,1
Marginal Adhesion,554,empty,3,1
Marginal Adhesion,41,9,3,9
Marginal Adhesion,270,11,3,1
Marginal Adhesion,316,6,3,6
Marginal Adhesion,683,empty,3,1
Marginal Adhesion,244,empty,3,1
Marginal Adhesion,414,11,3,1
Marginal Adhesion,436,empty,3,1
Single Epithelial Cell Size,320,6,3,6
Single Epithelial Cell Size,226,22,3,2
Single Epithelial Cell Size,375,empty,3,2
Single Epithelial Cell Size,592,empty,3,4
Single Epithelial Cell Size,535,22,3,2
Single Epithelial Cell Size,194,empty,3,2
Single Epithelial Cell Size,479,empty,3,2
Single Epithelial Cell Size,498,empty,3,2
Single Epithelial Cell Size,227,44,3,4
Single Epithelial Cell Size,404,22,3,2
Single Epithelial Cell Size,369,empty,3,2
Single Epithelial Cell Size,112,empty,3,5
Single Epithelial Cell Size,39,22,3,2
Single Epithelial Cell Size,424,22,3,2
Single Epithelial Cell Size,144,22,3,2
Single Epithelial Cell Size,395,empty,3,2
Single Epithelial Cell Size,130,10,3,10
Single Epithelial Cell Size,359,empty,3,8
Single Epithelial Cell Size,658,8,3,8
Single Epithelial Cell Size,218,empty,3,2
Single Epithelial Cell Size,289,empty,3,4
Single Epithelial Cell Size,157,empty,3,2
Single Epithelial Cell Size,41,6,3,6
Single Epithelial Cell Size,270,empty,3,2
Single Epithelial Cell Size,2,7,3,7
Single Epithelial Cell Size,367,empty,3,8
Single Epithelial Cell Size,316,7,3,7
Single Epithelial Cell Size,190,empty,3,2
Single Epithelial Cell Size,662,empty,3,2
Single Epithelial Cell Size,373,22,3,2
Single Epithelial Cell Size,107,empty,3,2
Bare Nuclei,180,1a0,3,10
Bare Nuclei,143,55,3,5
Bare Nuclei,519,empty,3,1
Bare Nuclei,412,?,3,?
Bare Nuclei,435,8,3,8
Bare Nuclei,539,empty,3,1
Bare Nuclei,6,empty,3,10
Bare Nuclei,310,55,3,5
Bare Nuclei,140,?,3,?
Bare Nuclei,298,?,3,?
Bare Nuclei,147,88,3,8
Bare Nuclei,123,empty,3,10
Bare Nuclei,160,1a0,3,10
Bare Nuclei,623,11,3,1
Bare Nuclei,289,11,3,5
Bare Nuclei,402,empty,3,1
Bare Nuclei,2,10,3,10
Bare Nuclei,565,11,3,1
Bare Nuclei,316,?,3,?
Bare Nuclei,476,empty,3,1
Bare Nuclei,253,10,3,10
