Attribute,Index,Dirty Value,Clean Value
frequency,1054,44000000,4000
frequency,807,55,5000
frequency,758,1155,3150
frequency,1147,1100000000,10000
frequency,915,5500,3150
frequency,634,0,500
frequency,1347,110000,1000
frequency,1409,330000,6300
frequency,1268,22550000,12500
angle,836,44,8.4
angle,392,77,7.3
angle,647,99,9.9
angle,1155,77,17.4
chord_length,984,225544,0.0254
chord_length,46,330044,0.3048
chord_length,781,5500,0.0508
chord_length,281,22228866,0.2286
chord_length,63,33004488,0.3048
chord_length,441,2266,0.2286
chord_length,532,115544,0.1524
chord_length,1322,11001166,0.1016
chord_length,1314,110011,0.1016
chord_length,1012,2255,0.0254
chord_length,1093,2255,0.0254
chord_length,704,1122,0.1524
chord_length,802,88,0.0508
chord_length,759,88,0.0508
chord_length,128,330044,0.3048
chord_length,928,5500,0.0508
chord_length,254,2266,0.2286
chord_length,1464,11,0.1016
chord_length,190,2266,0.2286
velocity,56,3311,31.7
velocity,213,555555,55.5
velocity,348,33,31.7
velocity,1445,33,39.6
velocity,891,55,55.5
velocity,834,1177,31.7
velocity,161,77,71.3
velocity,152,11,31.7
velocity,151,331177,31.7
velocity,253,77,71.3
thickness,899,2222,0.0271925
thickness,1224,2211441188,0.0214178
thickness,820,662299,0.00566229
thickness,1109,3377,0.00461377
thickness,72,3377,0.00336729
thickness,446,112277,0.0132672
thickness,1450,882266,0.0408268
thickness,638,0,0.0193001
thickness,339,0,0.00473801
thickness,445,3377,0.0132672
thickness,279,33,0.00346574
thickness,972,22,0.000400682
thickness,1337,22553355,0.00251435
thickness,1259,33998833,0.00131983
thickness,640,993311,0.0193001
thickness,153,55229911,0.00529514
thickness,1154,1111,0.016104
thickness,1292,0,0.00150092
thickness,633,1199,0.0193001
thickness,1110,443377,0.00461377
thickness,99,44225577,0.00425727
thickness,1072,33,0.0043284
thickness,65,1122,0.00331266
thickness,563,44333388,0.00433288
thickness,1216,221144000000,0.0214178
thickness,331,44773300,0.00473801
thickness,1460,88775566,0.0418756
