Attribute,Index,Dirty Value,Clean Value
x,6000,-0.265580613,-5.862976
x,2744,-5.551105904,-5.8641663
x,14932,-1.4944403,-5.702301
x,60558,-1.790159309,0.3735962
x,7769,-6.574857001,-5.7618103
x,59476,-6.105258563,0.44262695
x,15189,-3.1350266,-5.5975647
x,28588,-4.330727056,-6.228363
x,4161,-3.488808704,-5.754669
x,56971,-1.3363775,0.3652649
x,33570,-5.1744053,-6.0724487
x,8068,-5.476069078,-5.8772583
x,26622,-4.716570686,-6.131958
x,61962,-2.797406146,0.29266357
x,35684,-6.501601069,-6.0200806
x,55234,0.234524967,0.3890686
x,49634,-5.00206796,0.40454102
x,15029,-1.794107499,-5.727295
x,25953,-5.374382037,-6.010559
x,68490,-6.584670903,0.42477417
x,11691,-6.25809752,-5.779663
x,10665,-3.940155879,-5.8582153
x,7581,-4.335051131,-5.7808533
x,43108,-4.160525652,0.256958
x,19902,-2.558849504,-6.1033936
x,48362,-2.03141587,0.40216064
x,18246,-3.212008347,-6.221222
x,41355,0.771064355,0.23672485
x,27630,-1.1052135,-6.2128906
x,39648,-0.957360868,-6.195038
x,40526,-3.782160947,-6.4378357
x,39269,-1.902727121,-6.3676147
x,14755,-1.661930087,-5.765381
x,38841,-3.396569004,-6.118866
x,55838,-1.4870076,0.34265137
x,13209,-2.918709433,-5.803467
x,8514,-5.028660194,-5.870117
x,66524,-3.527408906,0.3557434
x,43933,-3.077815897,0.23791504
x,45081,-1.445607174,0.39620972
x,228,-6.191740031,-6.0391235
x,50870,-6.152358108,0.42001343
x,41047,0.652453655,0.26409912
x,14354,-4.737315909,-5.803467
x,40225,-4.182177082,-6.2366943
x,45831,-2.003361095,0.4723816
x,12344,0.748034391,-5.8094177
x,52181,-0.812178512,0.2902832
x,19302,-3.293778209,-6.266449
x,36547,-4.480910853,-6.1355286
x,36330,-0.352272154,-6.1593323
x,67876,-4.991460775,0.40454102
x,10229,-5.258234606,-5.843933
x,6454,-4.360596311,-5.836792
x,38542,-6.326278004,-6.1212463
x,52409,-4.035540606,0.35455322
x,10329,-3.396936008,-5.829651
x,18187,-4.905021959,-6.2557373
x,13914,-0.527398094,-5.7582397
x,26922,-6.069423842,-6.1676636
x,38751,-0.566633838,-5.959381
x,17745,-0.718354663,-6.170044
x,31220,-0.0987643,-6.215271
x,28341,-6.340435693,-6.2188416
x,43916,0.314625548,0.29623413
x,15433,-5.44605408,-5.803467
x,55314,-2.392002773,0.39263916
x,31289,-3.722304064,-6.170044
x,61186,-0.28972978,0.4628601
x,1892,-3.099153375,-5.786804
x,15926,-3.669542507,-6.055786
x,36162,-1.374870109,-6.1295776
x,45507,-3.171990948,0.5033264
x,59140,-6.605896634,0.42834473
x,17468,-3.501776512,-6.2319336
x,29764,-3.719838093,-6.098633
x,3218,-0.610636183,-5.7641907
x,47912,-3.363062609,0.44143677
x,29582,-4.957207654,-6.1997986
x,60914,-5.005397234,0.4628601
x,46481,-5.19184026,0.41168213
x,1237,-6.637023205,-5.779663
x,26462,-2.3881274,-6.2105103
x,16048,-0.906097388,-6.477112
x,34502,-4.006782848,-5.964142
x,65198,-3.075347622,0.2652893
x,17470,-4.91055179,-6.203369
x,47619,-3.286068989,0.40216064
x,37378,-0.960011337,-6.009369
x,19824,-4.251059248,-6.190277
x,59025,-6.3623045,0.3236084
x,5984,-6.505107429,-5.817749
x,11409,-2.8205268,-5.8784485
x,30567,-3.555506641,-6.1271973
x,64914,-4.047986146,0.28552246
x,659,-2.240259235,-5.9355774
x,35733,-4.51725068,-5.997467
x,4000,-3.401140669,-5.830841
x,9865,-6.072614643,-5.932007
x,33144,-1.85187642,-6.0712585
x,4798,-4.365360732,-5.874878
x,45416,-4.520459714,0.48309326
x,904,-4.830200047,-5.8772583
x,6788,-1.751029477,-5.7820435
x,24768,-1.892707001,-6.1081543
x,64234,0.474876359,0.455719
x,20673,-3.309293364,-6.2200317
x,39919,-2.300545354,-6.1593323
x,65551,-2.840967819,0.36169434
x,31662,-5.60865982,-6.098633
x,67866,-1.03406609,0.519989
x,18703,-1.813704837,-6.2509766
x,3300,-1.50645337,-5.836792
x,21005,0.607193128,-6.221222
x,49967,-4.903082223,0.45214844
x,69254,-6.198117065,0.41763306
x,60144,-6.68851902,0.4128723
x,6793,-3.88487092,-5.7760925
x,18689,-6.711045553,-6.170044
x,44421,-2.680824007,0.49499512
x,37178,-1.650028567,-6.0903015
x,50242,-0.886629648,0.37597656
x,10205,-1.80258537,-5.702301
x,59283,-1.619402083,0.40216064
x,4232,-6.240894373,-5.88678
x,12295,-2.897752206,-5.836792
x,15532,-5.60569459,-5.939148
x,5807,-4.874144047,-5.7749023
x,20726,-3.035027057,-6.229553
x,25379,-5.263092296,-6.0391235
x,7943,0.404166606,-5.8605957
x,4834,-4.438606336,-5.920105
x,22552,-0.353275811,-6.2378845
x,15927,-5.087220462,-6.0319824
x,40707,-5.403469899,-6.002228
x,4002,-0.950070568,-5.8391724
x,69888,-0.854369669,0.34622192
x,65696,-7.030377646,0.2164917
