Attribute,Index,Clean Value,Dirty Value
x,35300,-6.105774,empty
x,40190,-6.1748047,-2.933593153
x,13107,-5.8332214,18.76093767
x,6015,-5.848694,-7.749739256
x,62138,0.39978027,7.02435405
x,23855,-6.14505,empty
x,23588,-6.053406,-21.46310868
x,69022,0.27719116,0.240380851
x,6989,-5.746338,-15.58441143
x,6234,-5.818939,-3.656494246
x,30420,-6.2307434,4.849808385
x,30577,-6.222412,-6.129926004
x,6740,-5.7998962,empty
x,27621,-6.2390747,-15.46046571
x,16581,-6.151001,empty
x,5558,-5.816559,-15.3593572
x,11299,-5.857025,-5.885990768
x,61831,0.4640503,-15.10759999
x,67013,0.37597656,11.2941546
x,53166,0.32122803,18.14562023
x,5079,-5.8010864,10.0912751
x,38147,-6.117676,1.292970548
x,54714,0.40216064,5.548908619
x,2251,-5.8534546,empty
x,56103,0.44024658,4.935655544
x,23894,-6.1926575,-3.897153235
x,19487,-6.1593323,empty
x,40995,0.30099487,3.340300751
x,22060,-6.1093445,-5.991393925
x,17680,-6.181946,-7.122842964
x,2650,-5.854645,0.670505083
x,919,-5.882019,-28.65005575
x,25754,-6.1474304,-16.5127242
x,62347,0.42715454,30.1946043
x,18578,-6.286682,-7.52655003
x,67193,0.45928955,8.553354262
x,57368,0.31765747,6.219325253
x,18832,-6.1093445,empty
x,29013,-6.216461,-27.49229141
x,22246,-6.235504,-2.191193406
x,30790,-6.098633,empty
x,3925,-5.842743,-24.08077364
x,25675,-6.151001,-10.62564217
x,5905,-5.7879944,0.937237489
x,56056,0.30932617,7.127516463
x,57072,0.38311768,-15.58838429
x,32566,-6.1343384,-20.73760241
x,14748,-5.7808533,-12.05250477
x,19593,-6.1355286,empty
x,35991,-6.0177,9.253658419
x,12619,-5.893921,-22.0076827
x,6000,-5.862976,-0.265580613
x,60360,0.3569336,-2.082579232
x,20205,-6.2045593,2.00782162
x,34353,-5.9629517,-9.259987994
x,8843,-5.868927,-6.271597511
x,30757,-6.023651,-12.92014285
x,13589,-5.7320557,1.937772623
x,63743,0.37835693,empty
x,2364,-5.880829,-13.83716238
x,47950,0.40216064,-7.040872366
x,52126,0.29385376,1.302685957
x,45867,0.4545288,2.973561923
x,3225,-5.816559,empty
x,36792,-6.190277,-22.691373
x,25348,-6.1295776,-4.108736179
x,29958,-6.048645,empty
x,53657,0.3474121,empty
x,41084,0.24505615,empty
x,19856,-6.0700684,-10.42966834
x,65366,0.33312988,-4.042617679
x,64553,0.4545288,8.981091407
x,38754,-6.0641174,empty
x,44862,0.49142456,24.12839794
x,62420,0.35455322,12.76396428
x,19211,-6.2069397,empty
x,8736,-5.882019,-24.72021456
x,33274,-6.087921,17.73512663
x,60968,0.2831421,4.947209455
x,68942,0.3236084,-3.480515454
x,25329,-6.1033936,empty
x,20063,-6.317627,-23.56011598
x,18217,-6.1688538,-10.42646266
