Attribute,Index,Clean Value,Dirty Value
style,1052,16,16.0 oz. alumi-tek
ounces,14,12,12.0 oz.
ounces,15,12,12.0 ounce
ounces,16,12,12.0 ounce
ounces,18,12,12.0 oz. alumi-tek
ounces,23,12,12.0 oz.
ounces,26,12,12.0 ounce
ounces,29,12,12.0 oz.
ounces,33,12,12.0 oz.
ounces,36,12,12.0 ounce
ounces,37,12,12.0 oz.
ounces,39,12,12.0 oz.
ounces,40,12,12.0 ounce
ounces,43,12,12.0 oz
ounces,59,16,16.0 oz
ounces,62,12,12.0 oz.
ounces,64,12,12.0 ounce
ounces,65,12,12.0 oz.
ounces,66,12,12.0 oz
ounces,67,12,12.0 oz.
ounces,69,16,16.0 ounce
ounces,73,16,16.0 oz.
ounces,77,16,16.0 oz.
ounces,79,16,16.0 oz.
ounces,82,16,16.0 oz
ounces,86,12,12.0 oz.
ounces,96,16,16.0 ounce
ounces,100,12,12.0 oz.
ounces,107,12,12.0 ounce
ounces,113,12,12.0 oz
ounces,115,12,12.0 ounce
ounces,119,12,12.0 oz.
ounces,141,12,12.0 oz.
ounces,153,16,16.0 oz
ounces,165,12,12.0 oz.
ounces,167,12,12.0 ounce
ounces,169,12,12.0 oz.
ounces,170,12,12.0 ounce
ounces,171,12,12.0 oz.
ounces,173,12,12.0 ounce
ounces,178,12,12.0 ounce
ounces,181,12,12.0 ounce
ounces,186,12,12.0 oz.
ounces,190,12,12.0 oz
ounces,191,12,12.0 ounce
ounces,195,12,12.0 oz. alumi-tek
ounces,202,12,12.0 oz.
ounces,205,16,16.0 oz
ounces,207,12,12.0 oz.
ounces,208,12,12.0 ounce
ounces,211,12,12.0 oz.
ounces,213,16,16.0 ounce
ounces,227,12,12.0 oz.
ounces,228,12,12.0 oz.
ounces,233,12,12.0 ounce
ounces,243,16,16.0 oz
ounces,249,12,12.0 oz.
ounces,250,16,16.0 oz.
ounces,251,12,12.0 oz.
ounces,253,12,12.0 ounce
ounces,256,12,12.0 oz.
ounces,261,12,12.0 ounce
ounces,265,12,12.0 oz.
ounces,267,16,16.0 oz
ounces,274,12,12.0 oz
ounces,281,12,12.0 oz
ounces,289,12,12.0 oz.
ounces,292,12,12.0 oz
ounces,301,12,12.0 ounce
ounces,309,12,12.0 oz
ounces,312,12,12.0 oz.
ounces,315,12,12.0 oz
ounces,318,12,12.0 oz.
ounces,321,12,12.0 oz.
ounces,332,16,16.0 oz.
ounces,333,16,16.0 oz.
ounces,343,12,12.0 oz
ounces,345,12,12.0 oz.
ounces,347,12,12.0 oz.
ounces,363,12,12.0 oz
ounces,365,12,12.0 oz.
ounces,367,12,12.0 oz.
ounces,374,12,12.0 ounce
ounces,379,12,12.0 oz.
ounces,384,12,12.0 oz.
ounces,394,16,16.0 oz
ounces,398,16,16.0 oz.
ounces,423,16,16.0 oz
ounces,444,16,16.0 oz.
ounces,445,16,16.0 oz
ounces,455,12,12.0 oz. alumi-tek
ounces,460,12,12.0 oz.
ounces,470,16,16.0 oz.
ounces,477,16,16.0 oz
ounces,488,12,12.0 ounce
ounces,513,12,12.0 ounce
ounces,516,12,12.0 oz.
ounces,517,12,12.0 oz. alumi-tek
ounces,520,12,12.0 oz.
ounces,527,12,12.0 oz
ounces,528,12,12.0 oz.
ounces,532,12,12.0 oz
ounces,533,12,12.0 ounce
ounces,536,16,16.0 oz.
ounces,545,12,12.0 oz
ounces,550,16,16.0 ounce
ounces,560,12,12.0 oz.
ounces,562,16,16.0 ounce
ounces,563,16,16.0 oz.
ounces,566,16,16.0 oz.
ounces,576,12,12.0 ounce
ounces,583,12,12.0 oz.
ounces,584,12,12.0 oz
ounces,587,16,16.0 oz. alumi-tek
ounces,592,16,16.0 oz
ounces,596,12,12.0 oz
ounces,601,12,12.0 oz.
ounces,608,12,12.0 oz. alumi-tek
ounces,610,12,12.0 ounce
ounces,615,12,12.0 ounce
ounces,622,12,12.0 oz
ounces,633,16,16.0 oz
ounces,635,12,12.0 ounce
ounces,637,12,12.0 ounce
ounces,638,12,12.0 oz.
ounces,642,16,16.0 ounce
ounces,652,16,16.0 oz.
ounces,658,12,12.0 oz.
ounces,664,12,12.0 oz.
ounces,676,16,16.0 oz.
ounces,681,12,12.0 oz
ounces,687,12,12.0 ounce
ounces,694,12,12.0 oz
ounces,698,12,12.0 oz
ounces,704,12,12.0 oz
ounces,706,12,12.0 oz
ounces,707,12,12.0 ounce
ounces,708,12,12.0 oz.
ounces,714,12,12.0 oz
ounces,719,12,12.0 oz.
ounces,725,16,16.0 oz
ounces,742,12,12.0 ounce
ounces,745,16,16.0 ounce
ounces,752,16,16.0 oz. silo can
ounces,763,16,16.0 oz.
ounces,768,16,16.0 oz.
ounces,769,12,12.0 oz.
ounces,772,12,12.0 oz.
ounces,777,16,16.0 oz
ounces,781,16,16.0 ounce
ounces,785,16,16.0 oz.
ounces,796,16,16.0 ounce
ounces,797,16,16.0 oz.
ounces,802,16,16.0 ounce
ounces,805,12,12.0 oz
ounces,812,16,16.0 ounce
ounces,816,12,12.0 oz.
ounces,831,16,16.0 oz.
ounces,832,16,16.0 oz.
ounces,839,12,12.0 ounce
ounces,846,12,12.0 ounce
ounces,851,16,16.0 oz. alumi-tek
ounces,854,12,12.0 oz
ounces,856,12,12.0 oz.
ounces,858,12,12.0 oz.
ounces,863,12,12.0 ounce
ounces,869,12,12.0 oz.
ounces,874,12,12.0 ounce
ounces,878,12,12.0 oz
ounces,879,12,12.0 oz
ounces,880,12,12.0 oz.
ounces,889,12,12.0 ounce
ounces,890,12,12.0 oz
ounces,897,16,16.0 ounce
ounces,902,16,16.0 oz.
ounces,903,16,16.0 oz.
ounces,911,12,12.0 oz.
ounces,913,12,12.0 ounce
ounces,914,12,12.0 oz.
ounces,926,12,12.0 oz.
ounces,928,12,12.0 oz.
ounces,929,16,16.0 oz.
ounces,932,16,16.0 oz.
ounces,934,16,16.0 oz.
ounces,935,16,16.0 oz.
ounces,938,16,16.0 oz.
ounces,942,16,16.0 oz
ounces,945,16,16.0 oz
ounces,947,16,16.0 oz.
ounces,949,12,12.0 oz
ounces,950,12,12.0 oz
ounces,959,12,12.0 ounce
ounces,971,16,16.0 oz.
ounces,973,16,16.0 ounce
ounces,978,16,16.0 oz
ounces,981,12,12.0 ounce
ounces,988,16,16.0 ounce
ounces,990,12,12.0 oz.
ounces,994,16,16.0 ounce
ounces,995,16,16.0 ounce
ounces,996,16,16.0 ounce
ounces,1005,16,16.0 oz.
ounces,1007,16,16.0 oz
ounces,1014,12,12.0 oz. alumi-tek
ounces,1016,16,16.0 oz.
ounces,1021,12,12.0 oz.
ounces,1038,16,16.0 oz.
ounces,1039,16,16.0 oz
ounces,1041,12,12.0 oz
ounces,1042,12,12.0 oz
ounces,1045,16,16.0 oz
ounces,1052,0.045,0.05%
ounces,1056,16,16.0 oz
ounces,1058,12,12.0 oz.
ounces,1063,12,12.0 oz.
ounces,1066,12,12.0 oz.
ounces,1067,12,12.0 oz.
ounces,1068,12,12.0 oz.
ounces,1074,16,16.0 oz
ounces,1077,16,16.0 oz.
ounces,1078,16,16.0 ounce
ounces,1084,16,16.0 oz. alumi-tek
ounces,1093,16,16.0 ounce
ounces,1095,16,16.0 oz
ounces,1096,16,16.0 oz.
ounces,1098,12,12.0 oz.
ounces,1103,12,12.0 ounce
ounces,1104,12,12.0 ounce
ounces,1105,12,12.0 oz.
ounces,1108,12,12.0 oz
ounces,1116,12,12.0 oz
ounces,1125,12,12.0 oz.
ounces,1128,12,12.0 ounce
ounces,1155,12,12.0 oz.
ounces,1160,12,12.0 oz. alumi-tek
ounces,1164,16,16.0 oz.
ounces,1177,12,12.0 oz.
ounces,1185,12,12.0 oz
ounces,1186,12,12.0 oz.
ounces,1198,12,12.0 oz
ounces,1205,12,12.0 oz.
ounces,1211,12,12.0 oz.
ounces,1217,12,12.0 ounce
ounces,1220,12,12.0 oz.
ounces,1224,16,16.0 oz
ounces,1230,16,16.0 oz.
ounces,1237,12,12.0 oz.
ounces,1252,12,12.0 oz.
ounces,1257,12,12.0 oz.
ounces,1262,12,12.0 oz.
ounces,1263,12,12.0 ounce
ounces,1266,12,12.0 oz
ounces,1272,12,12.0 oz
ounces,1276,16,16.0 oz
ounces,1282,16,16.0 oz.
ounces,1283,16,16.0 oz.
ounces,1291,16,16.0 ounce
ounces,1297,12,12.0 oz
ounces,1308,12,12.0 oz
ounces,1315,12,12.0 oz.
ounces,1318,16,16.0 oz.
ounces,1323,12,12.0 oz.
ounces,1325,12,12.0 ounce
ounces,1337,16,16.0 oz.
ounces,1339,16,16.0 oz.
ounces,1340,16,16.0 oz
ounces,1341,16,16.0 oz.
ounces,1356,16,16.0 oz.
ounces,1371,24,24.0 oz.
ounces,1393,16,16.0 ounce
ounces,1400,12,12.0 ounce
ounces,1405,12,12.0 oz
ounces,1410,16,16.0 oz.
ounces,1411,12,12.0 ounce
ounces,1413,12,12.0 ounce
ounces,1417,12,12.0 ounce
ounces,1419,12,12.0 oz
ounces,1424,16,16.0 ounce
