Attribute,Index,Dirty Value,Cleaned Value,Clean Value
style,854,empty,16,empty
ounces,14,12.0 oz.,12.80225,12
ounces,15,12.0 ounce,12.80225,12
ounces,16,12.0 ounce,12.80225,12
ounces,23,12.0 oz.,12.80225,12
ounces,26,12.0 ounce,12.80225,12
ounces,29,12.0 oz.,12.80225,12
ounces,33,12.0 oz.,12.80225,12
ounces,36,12.0 ounce,12.80225,12
ounces,37,12.0 oz.,12.80225,12
ounces,39,12.0 oz.,12.80225,12
ounces,40,12.0 ounce,12.80225,12
ounces,43,12.0 oz,12.80225,12
ounces,59,16.0 oz,12.80225,16
ounces,62,12.0 oz.,12.80225,12
ounces,64,12.0 ounce,12.80225,12
ounces,65,12.0 oz.,12.80225,12
ounces,66,12.0 oz,12.80225,12
ounces,67,12.0 oz.,12.80225,12
ounces,69,16.0 ounce,12.80225,16
ounces,73,16.0 oz.,12.80225,16
ounces,77,16.0 oz.,12.80225,16
ounces,79,16.0 oz.,12.80225,16
ounces,82,16.0 oz,12.80225,16
ounces,86,12.0 oz.,12.80225,12
ounces,96,16.0 ounce,12.80225,16
ounces,100,12.0 oz.,12.80225,12
ounces,107,12.0 ounce,12.80225,12
ounces,113,12.0 oz,12.80225,12
ounces,115,12.0 ounce,12.80225,12
ounces,119,12.0 oz.,12.80225,12
ounces,141,12.0 oz.,12.80225,12
ounces,153,16.0 oz,12.80225,16
ounces,165,12.0 oz.,12.80225,12
ounces,167,12.0 ounce,12.80225,12
ounces,169,12.0 oz.,12.80225,12
ounces,170,12.0 ounce,12.80225,12
ounces,173,12.0 ounce,12.80225,12
ounces,178,12.0 ounce,12.80225,12
ounces,181,12.0 ounce,12.80225,12
ounces,186,12.0 oz.,12.80225,12
ounces,190,12.0 oz,12.80225,12
ounces,191,12.0 ounce,12.80225,12
ounces,195,12.0 oz. alumi-tek,12.80225,12
ounces,202,12.0 oz.,12.80225,12
ounces,205,16.0 oz,12.80225,16
ounces,207,12.0 oz.,12.80225,12
ounces,208,12.0 ounce,12.80225,12
ounces,211,12.0 oz.,12.80225,12
ounces,227,12.0 oz.,12.80225,12
ounces,228,12.0 oz.,12.80225,12
ounces,233,12.0 ounce,12.80225,12
ounces,243,16.0 oz,12.80225,16
ounces,249,12.0 oz.,12.80225,12
ounces,250,16.0 oz.,12.80225,16
ounces,251,12.0 oz.,12.80225,12
ounces,253,12.0 ounce,12.80225,12
ounces,256,12.0 oz.,12.80225,12
ounces,261,12.0 ounce,12.80225,12
ounces,265,12.0 oz.,12.80225,12
ounces,267,16.0 oz,12.80225,16
ounces,274,12.0 oz,12.80225,12
ounces,281,12.0 oz,12.80225,12
ounces,289,12.0 oz.,12.80225,12
ounces,292,12.0 oz,12.80225,12
ounces,301,12.0 ounce,12.80225,12
ounces,309,12.0 oz,12.80225,12
ounces,312,12.0 oz.,12.80225,12
ounces,315,12.0 oz,12.80225,12
ounces,318,12.0 oz.,12.80225,12
ounces,321,12.0 oz.,12.80225,12
ounces,332,16.0 oz.,12.80225,16
ounces,333,16.0 oz.,12.80225,16
ounces,343,12.0 oz,12.80225,12
ounces,345,12.0 oz.,12.80225,12
ounces,347,12.0 oz.,12.80225,12
ounces,363,12.0 oz,12.80225,12
ounces,365,12.0 oz.,12.80225,12
ounces,367,12.0 oz.,12.80225,12
ounces,374,12.0 ounce,12.80225,12
ounces,379,12.0 oz.,12.80225,12
ounces,384,12.0 oz.,12.80225,12
ounces,394,16.0 oz,12.80225,16
ounces,398,16.0 oz.,12.80225,16
ounces,423,16.0 oz,12.80225,16
ounces,444,16.0 oz.,12.80225,16
ounces,445,16.0 oz,12.80225,16
ounces,455,12.0 oz. alumi-tek,12.80225,12
ounces,460,12.0 oz.,12.80225,12
ounces,470,16.0 oz.,12.80225,16
ounces,477,16.0 oz,12.80225,16
ounces,488,12.0 ounce,12.80225,12
ounces,513,12.0 ounce,12.80225,12
ounces,516,12.0 oz.,12.80225,12
ounces,517,12.0 oz. alumi-tek,12.80225,12
ounces,520,12.0 oz.,12.80225,12
ounces,527,12.0 oz,12.80225,12
ounces,528,12.0 oz.,12.80225,12
ounces,532,12.0 oz,12.80225,12
ounces,533,12.0 ounce,12.80225,12
ounces,536,16.0 oz.,12.80225,16
ounces,545,12.0 oz,12.80225,12
ounces,550,16.0 ounce,12.80225,16
ounces,560,12.0 oz.,12.80225,12
ounces,562,16.0 ounce,12.80225,16
ounces,563,16.0 oz.,12.80225,16
ounces,566,16.0 oz.,12.80225,16
ounces,583,12.0 oz.,12.80225,12
ounces,584,12.0 oz,12.80225,12
ounces,587,16.0 oz. alumi-tek,12.80225,16
ounces,592,16.0 oz,12.80225,16
ounces,596,12.0 oz,12.80225,12
ounces,601,12.0 oz.,12.80225,12
ounces,608,12.0 oz. alumi-tek,12.80225,12
ounces,610,12.0 ounce,12.80225,12
ounces,615,12.0 ounce,12.80225,12
ounces,622,12.0 oz,12.80225,12
ounces,633,16.0 oz,12.80225,16
ounces,635,12.0 ounce,12.80225,12
ounces,637,12.0 ounce,12.80225,12
ounces,638,12.0 oz.,12.80225,12
ounces,642,16.0 ounce,12.80225,16
ounces,652,16.0 oz.,12.80225,16
ounces,658,12.0 oz.,12.80225,12
ounces,664,12.0 oz.,12.80225,12
ounces,681,12.0 oz,12.80225,12
ounces,687,12.0 ounce,12.80225,12
ounces,694,12.0 oz,12.80225,12
ounces,698,12.0 oz,12.80225,12
ounces,704,12.0 oz,12.80225,12
ounces,706,12.0 oz,12.80225,12
ounces,707,12.0 ounce,12.80225,12
ounces,708,12.0 oz.,12.80225,12
ounces,714,12.0 oz,12.80225,12
ounces,719,12.0 oz.,12.80225,12
ounces,725,16.0 oz,12.80225,16
ounces,742,12.0 ounce,12.80225,12
ounces,745,16.0 ounce,12.80225,16
ounces,752,16.0 oz. silo can,12.80225,16
ounces,763,16.0 oz.,12.80225,16
ounces,768,16.0 oz.,12.80225,16
ounces,769,12.0 oz.,12.80225,12
ounces,772,12.0 oz.,12.80225,12
ounces,777,16.0 oz,12.80225,16
ounces,781,16.0 ounce,12.80225,16
ounces,785,16.0 oz.,12.80225,16
ounces,796,16.0 ounce,12.80225,16
ounces,797,16.0 oz.,12.80225,16
ounces,802,16.0 ounce,12.80225,16
ounces,805,12.0 oz,12.80225,12
ounces,812,16.0 ounce,12.80225,16
ounces,816,12.0 oz.,12.80225,12
ounces,831,16.0 oz.,12.80225,16
ounces,832,16.0 oz.,12.80225,16
ounces,839,12.0 ounce,12.80225,12
ounces,846,12.0 ounce,12.80225,12
ounces,851,16.0 oz. alumi-tek,12.80225,16
ounces,854,12.0 oz,12.80225,12
ounces,856,12.0 oz.,12.80225,12
ounces,858,12.0 oz.,12.80225,12
ounces,863,12.0 ounce,12.80225,12
ounces,869,12.0 oz.,12.80225,12
ounces,874,12.0 ounce,12.80225,12
ounces,879,12.0 oz,12.80225,12
ounces,880,12.0 oz.,12.80225,12
ounces,889,12.0 ounce,12.80225,12
ounces,890,12.0 oz,12.80225,12
ounces,897,16.0 ounce,12.80225,16
ounces,902,16.0 oz.,12.80225,16
ounces,903,16.0 oz.,12.80225,16
