dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
-0.09325397198566739,-0.45238633604927164,-0.7725841908397612,0.20690265646366052,-1.1613916612053543,-0.5073849646800729,0.37130796818046824,0.46329263265564913,-0.5102180657640922,0.010405521628499118,0.03904489875638138,1.2425970525136356,-1.190191481182748,-0.5100844088890998,-0.744297934470024,6.0
0.7124278984300106,-0.4770303386836299,0.744054827874807,0.788800918131105,0.6966603653080884,-0.4829393304468611,-1.1120550823194215,-1.1204930078928375,0.6809060039940337,0.5358678484746779,0.513684330571121,0.6073652540442437,-0.5277723030037837,0.7447863804312174,0.649997421122118,377.0
-0.6969642630628325,-0.4719091049368915,-0.7725841908397612,0.9827670053535865,-0.3963114149939367,-0.4829393304468611,1.1129894934304132,-1.1204930078928375,0.6809060039940337,0.310669708397744,0.31058696766453114,-0.44743701629762395,-0.6222225016149471,-0.25612246343141654,-0.2681970813409999,121.0
0.7177457884494158,-0.45238633604927164,0.744054827874807,1.3706991797985495,-0.8335001271147467,-0.5073849646800729,-0.7412143196944491,0.46329263265564913,0.6809060039940337,-0.7402549452946136,-0.8417892588715381,-0.4248864184685187,0.4179974710086704,-0.46526759498480275,-0.7102907306750937,16.0
-0.7893226892710064,-0.45238633604927164,-0.7725841908397612,0.9827670053535865,-1.2706888392355566,-0.4829393304468611,1.1129894934304132,-1.1204930078928375,-0.5102180657640922,-0.9654530853715473,-1.045333972797746,-0.10727051923382278,-0.3388719057814571,-0.36069502920810964,-0.5111056798762164,64.0
0.7522655967460933,-0.45238633604927164,0.744054827874807,-0.37499560520378394,-0.2870142369637342,0.8860161866129977,-1.1120550823194215,-1.1204930078928375,-0.5102180657640922,-1.0405191320638585,-1.1808813317420117,-0.623396355490204,0.22909707378634378,-0.37563396717620867,-0.3945095525793125,87.0
-0.7893226892710064,-0.45238633604927164,-0.7725841908397612,-0.37499560520378394,0.6966603653080884,0.9104618208462095,-0.3703735570694766,0.46329263265564913,-0.5102180657640922,-1.0405191320638585,-1.1128839767600698,-0.623396355490204,-0.3388719057814571,-0.4503286570167037,0.01843506493055542,167.0
-0.7273758821357612,-0.45238633604927164,-0.7725841908397612,-0.5689616924262654,1.1338490774288983,-0.4829393304468611,-1.1120550823194215,-1.1204930078928375,-0.5102180657640922,-0.9654530853715473,-1.1808813317420117,-0.742502317703215,0.7019819607925709,-0.5399622848252978,-0.7200070746165024,9.0
-0.3773681066814269,-0.5263183439523462,-0.7725841908397612,-0.5689616924262654,0.04087729712687331,-0.5073849646800729,-0.7412143196944491,0.46329263265564913,-0.5102180657640922,0.2356036617054331,0.2425896126825892,-0.10727051923382278,-0.5277723030037837,-3.8794908060537057,0.03786775281337273,178.0
-0.34372128052734263,-0.45238633604927164,-0.7725841908397612,-0.37499560520378394,-0.3963114149939367,-0.4829393304468611,-1.1120550823194215,-1.1204930078928375,0.6809060039940337,-1.0405191320638585,-1.1128839767600698,0.051537430383525415,0.03956278261360673,-6.158253671125624,-0.7102907306750937,12.0
0.7121143649482305,-0.45238633604927164,0.744054827874807,0.400868743686142,-0.1777170589335317,-0.4829393304468611,-1.1120550823194215,-1.1204930078928375,-0.5102180657640922,0.9862641286285455,0.9203264074039186,-0.9013102673205629,-0.5277723030037837,1.6710005344533563,0.5236849498838055,413.0
-0.6796391232230682,-0.49422502016674075,-0.7725841908397612,0.9827670053535865,0.9152547213684934,-0.5073849646800729,0.7421487308054407,0.46329263265564913,-0.5102180657640922,-0.3649247118330571,-0.2995998230944743,-0.18667449404249686,-0.6222225016149471,-0.25612246343141654,-0.3945095525793125,95.0
-0.6884575848957964,-0.4770303386836299,-0.7725841908397612,0.400868743686142,1.024551899398696,-0.5073849646800729,-0.7412143196944491,0.46329263265564913,-0.5102180657640922,0.5358678484746779,0.6492316895153868,-0.38518443106418165,0.03956278261360673,-0.032038393909931344,0.05244226872548571,202.0
-0.7545204320095773,-0.45238633604927164,-0.7725841908397612,-0.5689616924262654,-0.3963114149939367,-0.4873306684043291,1.1129894934304132,-1.1204930078928375,1.8439535332400743,-0.13972657175612332,-0.0965024601878845,-0.14697250663815983,-2.203691473602449,-0.1814277735909215,-0.27305525331170427,125.0
0.7577048027758481,-0.45238633604927164,0.744054827874807,0.5948348309086235,-1.0520944831751518,-0.5073849646800729,0.00046720555549581644,0.46329263265564913,-0.5102180657640922,0.6859999418593007,0.7172290444973288,-0.06756853182948573,0.22909707378634378,-0.5250233468571988,-0.7102907306750937,12.0
-0.7313425426572293,-0.45238633604927164,-0.7725841908397612,0.20690265646366052,-0.2870142369637342,1.7416133847754094,-1.1120550823194215,-1.1204930078928375,-0.5102180657640922,0.2356036617054331,0.2425896126825892,-0.4248864184685187,0.22909707378634378,0.17710673764345483,-0.21961536163395665,160.0
0.7078859952545163,-0.45238633604927164,0.744054827874807,-0.5689616924262654,-0.8335001271147467,-0.49661207828840187,-1.1120550823194215,-1.1204930078928375,-0.5102180657640922,-0.8153209919869246,-0.7742392549092142,0.7264712162572549,-0.6222225016149471,-0.5399622848252978,-0.7248652465872067,8.0
-0.7491693972103886,-0.45238633604927164,-0.7725841908397612,-0.2939474352395936,0.04087729712687331,-0.4829393304468611,0.7421487308054407,0.46329263265564913,0.6809060039940337,-0.5901228519099908,-0.7062418999272723,-0.38518443106418165,0.4179974710086704,-0.3158782153038126,-0.2973461131652259,111.0
-0.23960374046824048,-0.501674341317988,0.744054827874807,-0.5689616924262654,1.024551899398696,0.22598406231628004,-1.1120550823194215,-1.1204930078928375,-0.5102180657640922,0.5358678484746779,0.5816816855530629,9.35709826123532,1.269950940360372,0.2219235515477519,0.1204566763153463,233.0
0.7362096855953214,-0.4770303386836299,0.744054827874807,0.9827670053535865,1.024551899398696,1.594939579376139,0.7291912804273648,-1.1204930078928375,-0.5102180657640922,0.3857357550900553,0.6492316895153868,-0.26607846885117054,0.5196393359439098,3.1519782778732064,-0.04472117068860084,191.0
-0.46191923129371487,-0.4770303386836299,-0.7725841908397612,0.400868743686142,-1.1613916612053543,-0.5073849646800729,-0.3703735570694766,0.46329263265564913,-0.5102180657640922,0.7610659885516116,0.8527764034415947,0.6470672414485807,-0.6222225016149471,-0.4503286570167037,-0.7046071093428373,14.0
0.753541275067051,-0.46175447814018233,0.744054827874807,1.176733092576068,0.25947165318727833,-0.5073849646800729,0.7421487308054407,0.46329263265564913,0.6809060039940337,0.3857357550900553,0.5816816855530629,0.051537430383525415,-0.3388719057814571,0.9389925740165045,0.46052871426464925,351.0
