Attribute,Index,Dirty Value,Clean Value
frequency,1044,0,10000
frequency,734,550000,5000
frequency,1147,1100000000,10000
frequency,78,0,10000
frequency,132,0,800
frequency,1028,11225500,12500
frequency,946,55000000,2500
frequency,109,0,5000
frequency,915,5500,3150
frequency,596,66330000,6300
frequency,1355,8800,800
frequency,1432,880000,800
frequency,160,0,500
frequency,1071,3300,630
frequency,634,0,500
frequency,321,110000,1000
frequency,1476,33115500,315
frequency,208,1100,1250
frequency,897,0,2000
frequency,1409,330000,6300
frequency,752,0,800
frequency,642,5500,3150
frequency,649,0,400
frequency,525,11000000,12500
frequency,393,331155,315
frequency,493,11550000,3150
frequency,841,44000000,4000
frequency,832,0,500
frequency,1268,22550000,12500
frequency,131,0,630
angle,1396,8899,8.9
angle,937,1177,19.7
angle,1330,33,3.3
angle,165,4400,4
angle,1356,6677,6.7
angle,413,7733,7.3
angle,444,7733,7.3
angle,685,99,9.9
angle,836,44,8.4
angle,392,77,7.3
chord_length,625,11552244,0.1524
chord_length,781,5500,0.0508
chord_length,281,22228866,0.2286
chord_length,63,33004488,0.3048
chord_length,1388,66,0.1016
chord_length,8,3300,0.3048
chord_length,532,115544,0.1524
chord_length,484,11552244,0.1524
chord_length,1314,110011,0.1016
chord_length,581,22,0.1524
velocity,377,33,39.6
velocity,56,3311,31.7
velocity,604,77,71.3
velocity,1037,66,39.6
velocity,106,77,71.3
velocity,303,11,71.3
velocity,717,3366,39.6
velocity,1162,33,71.3
velocity,724,99,39.6
velocity,1385,771133,71.3
velocity,1121,7711,71.3
velocity,213,555555,55.5
velocity,1336,11,31.7
velocity,348,33,31.7
velocity,365,1133,71.3
velocity,235,1177,31.7
velocity,1445,33,39.6
velocity,1042,9966,39.6
velocity,1410,77,71.3
velocity,418,5555,55.5
velocity,1114,77,71.3
velocity,151,331177,31.7
thickness,1478,5599,0.0437259
thickness,48,33113388,0.00310138
thickness,1344,2211443355,0.00251435
thickness,250,223311,0.00293031
thickness,1097,44992211,0.00449821
thickness,1109,3377,0.00461377
thickness,446,112277,0.0132672
thickness,83,332211,0.00392107
thickness,709,44883355,0.0483159
thickness,638,0,0.0193001
thickness,1310,2211,0.002211
thickness,339,0,0.00473801
thickness,1217,111177,0.0214178
thickness,445,3377,0.0132672
thickness,279,33,0.00346574
thickness,676,2233,0.0233328
thickness,285,66557744,0.00346574
thickness,972,22,0.000400682
thickness,1337,22553355,0.00251435
thickness,1335,225511000000,0.00251435
