Attribute,Index,Dirty Value,Clean Value
income,24,0,1
income,409,0,1
income,463,0,1
income,476,0,1
income,791,0,1
income,804,0,1
income,937,0,1
income,1407,0,1
income,1443,0,1
income,1477,0,1
income,1619,0,1
income,1622,0,1
income,1634,0,1
income,1885,0,1
income,2236,0,1
income,2381,0,1
income,2655,0,1
income,3059,0,1
income,3172,0,1
income,3181,0,1
income,3237,0,1
income,3378,0,1
income,3490,0,1
income,3957,0,1
income,4141,0,1
income,4219,0,1
income,4361,0,1
income,5777,0,1
income,5855,0,1
income,6161,0,1
income,6195,0,1
income,6295,0,1
income,6315,0,1
income,6371,0,1
income,6431,0,1
income,6523,0,1
income,6914,0,1
income,7080,0,1
income,7597,0,1
income,8003,0,1
income,8077,0,1
income,8518,0,1
income,8599,0,1
income,8904,0,1
income,9837,0,1
income,10015,0,1
income,10186,0,1
income,10216,0,1
income,10237,0,1
income,10566,0,1
income,10796,0,1
income,11351,0,1
income,12005,0,1
income,12555,0,1
income,12995,0,1
income,13282,0,1
income,13385,0,1
income,13964,0,1
income,14114,0,1
income,14202,0,1
income,14250,0,1
income,14290,0,1
income,14814,0,1
income,16045,0,1
income,16068,0,1
income,16162,0,1
income,16321,0,1
income,16338,0,1
income,16731,0,1
income,16752,0,1
income,16856,0,1
income,16929,0,1
income,16976,0,1
income,17038,0,1
income,17366,0,1
income,17518,0,1
income,17824,0,1
income,18197,0,1
income,18622,0,1
income,18710,0,1
income,19355,0,1
income,19405,0,1
income,20270,0,1
income,20407,0,1
income,20749,0,1
income,20913,0,1
income,21211,0,1
income,21266,0,1
income,21363,0,1
income,21433,0,1
income,21480,0,1
income,21756,0,1
income,22297,0,1
income,23314,0,1
income,23443,0,1
income,23624,0,1
income,23655,0,1
income,24019,0,1
income,24079,0,1
income,24368,0,1
income,24438,0,1
income,24529,0,1
income,24781,0,1
income,24943,0,1
income,25107,0,1
income,25185,0,1
income,25816,0,1
income,25843,0,1
income,26072,0,1
income,26205,0,1
income,26713,0,1
income,26776,0,1
income,27269,0,1
income,27775,0,1
income,28177,0,1
income,28839,0,1
income,29026,0,1
income,30007,0,1
income,30026,0,1
income,30056,0,1
income,30445,0,1
income,30808,0,1
income,30933,0,1
income,30938,0,1
income,31157,0,1
income,31923,0,1
income,32337,0,1
income,32886,0,1
income,33449,0,1
income,33889,0,1
income,33976,0,1
income,33992,0,1
income,34182,0,1
income,34733,0,1
income,35392,0,1
income,35525,0,1
income,35534,0,1
income,35714,0,1
income,35768,0,1
income,35848,0,1
income,35997,0,1
income,36087,0,1
income,36098,0,1
income,36101,0,1
income,36150,0,1
income,36180,0,1
income,36356,0,1
income,36454,0,1
income,36592,0,1
income,37087,0,1
income,37589,0,1
income,38271,0,1
income,38383,0,1
income,38403,0,1
income,38539,0,1
income,38709,0,1
income,38721,0,1
income,38903,0,1
income,38958,0,1
income,39041,0,1
income,39148,0,1
income,39457,0,1
income,39613,0,1
income,39796,0,1
income,41427,0,1
income,41555,0,1
income,41734,0,1
income,41784,0,1
income,41835,0,1
income,42381,0,1
income,42513,0,1
income,42686,0,1
income,42807,0,1
income,43185,0,1
income,43390,0,1
income,43394,0,1
income,43855,0,1
income,44381,0,1
income,44691,0,1
income,45027,0,1
income,45145,0,1
