frequency,angle,chord_length,velocity,thickness,sound_pressure_level
1.5265390289989802,-1.3780193468535062,1.5742957434912872,-1.764599114457457,-0.8020302355135567,126.201
-1.9728531710235933,-1.3780193468535062,1.5742957434912872,0.993105532363512,-0.8020302355135567,125.201
-0.946364792350305,-1.3780193468535062,1.5742957434912872,0.993105532363512,-0.8020302355135567,125.951
-0.8530476670163697,-1.3780193468535062,1.5742957434912872,0.993105532363512,-0.8020302355135567,127.591
-0.7130719790154668,-1.3780193468535062,1.5742957434912872,0.993105532363512,-0.8020302355135567,127.461
-0.10651066434488739,-1.3780193468535062,-17.667719016091166,0.993105532363512,-0.8020302355135567,125.571
-0.013193539010952103,-1.3780193468535062,1.5742957434912872,0.993105532363512,-0.8020302355135567,125.201
0.45339208765872435,-1.3780193468535062,29.23469196039106,0.993105532363512,-0.8020302355135567,123.061
0.6866849009935626,-1.3780193468535062,1.5742957434912872,0.993105532363512,-0.8020302355135567,121.301
1.153270527663239,-1.3780193468535062,1.5742957434912872,0.993105532363512,-0.8020302355135567,119.541
1.5731975916659477,-1.3780193468535062,1.5742957434912872,0.993105532363512,-0.8020302355135567,117.151
-1.9261946083566255,-1.3780193468535062,1.5742957434912872,0.993105532363512,-0.8020302355135567,115.391
-0.8997062296833374,-1.3780193468535062,1.5742957434912872,0.993105532363512,4.587023326432905,112.241
-0.806389104349402,-1.3780193468535062,1.5742957434912872,0.993105532363512,3.5225189191348383,108.721
0.640026338326595,-1.3780193468535062,1.5742957434912872,0.3936045221850404,-0.7354987100574275,126.416
1.1066119649962713,-1.3780193468535062,33.44388268904972,0.3936045221850404,-0.7354987100574275,127.696
1.5265390289989802,-1.3780193468535062,1.5742957434912872,0.3936045221850404,-0.7354987100574275,128.086
-1.9728531710235933,-1.3780193468535062,1.5742957434912872,0.3936045221850404,-0.7354987100574275,126.966
-0.946364792350305,-1.3780193468535062,1.5742957434912872,0.3936045221850404,-0.7354987100574275,126.086
-0.8530476670163697,-1.3780193468535062,1.5742957434912872,0.3936045221850404,-0.7354987100574275,126.986
-0.7130719790154668,-1.299207966399898,1.5742957434912872,0.3936045221850404,-0.7354987100574275,126.616
-0.6197548536815315,-1.3780193468535062,1.5742957434912872,0.3936045221850404,-0.7354987100574275,124.106
-0.013193539010952103,-1.3780193468535062,1.5742957434912872,0.3936045221850404,-0.7354987100574275,123.236
0.45339208765872435,-1.3780193468535062,1.5742957434912872,0.3936045221850404,-0.7354987100574275,121.106
0.6866849009935626,-1.3780193468535062,32.84256972781277,0.3936045221850404,-0.7354987100574275,119.606
1.153270527663239,-1.3780193468535062,1.5742957434912872,0.1538041181136518,-0.7354987100574275,117.976
1.5731975916659477,-1.3780193468535062,1.5742957434912872,0.3936045221850404,-0.7354987100574275,116.476
-1.9261946083566255,-1.3780193468535062,1.5742957434912872,0.3936045221850404,3.455987393678709,113.076
-0.8997062296833374,-1.3780193468535062,1.5742957434912872,0.3936045221850404,-0.7354987100574275,111.076
-0.5264377283475962,-1.3780193468535062,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,118.129
-0.29314491501275797,-1.3780193468535062,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,119.319
-0.059852101677919746,-1.3780193468535062,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,122.779
0.4067335249917567,-1.3780193468535062,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,124.809
0.640026338326595,-1.3780193468535062,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,126.959
1.1066119649962713,-1.3780193468535062,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,128.629
1.5265390289989802,-1.3780193468535062,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,129.099
-1.9728531710235933,-1.3780193468535062,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,127.899
-0.946364792350305,-1.3780193468535062,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,125.499
-0.8530476670163697,-1.3780193468535062,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,124.049
-0.7130719790154668,-1.3780193468535062,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,123.689
-0.10651066434488739,-1.3780193468535062,-6.242772752589084,-0.08599628595773681,-0.6357014218732338,121.399
-0.013193539010952103,-1.3780193468535062,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,120.319
0.45339208765872435,-1.3386136566267022,1.5742957434912872,-0.08599628595773681,-0.6357014218732338,119.229
